buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ABBOTINDIA.NS': 0.25, 'SRF.NS': 0.25, 'ASTRAZEN.NS': 0.25, 'RELAXO.NS': 0.25}",106028.65,105756.65
2020-02-03,2020-03-02,"{'RELAXO.NS': 0.25, 'SRF.NS': 0.25, 'MANAPPURAM.NS': 0.25, 'IPCALAB.NS': 0.25}",108027.36,107470.23
2020-03-02,2020-04-01,"{'RELAXO.NS': 0.25, 'TRENT.NS': 0.25, 'ABBOTINDIA.NS': 0.25, 'GMMPFAUDLR.NS': 0.25}",91002.15,90268.82
2020-04-01,2020-05-04,"{'ABBOTINDIA.NS': 0.25, 'RELAXO.NS': 0.25, 'IPCALAB.NS': 0.25, 'GMMPFAUDLR.NS': 0.25}",108471.0,107332.9
2020-05-04,2020-06-01,"{'ABBOTINDIA.NS': 0.25, 'DMART.NS': 0.25, 'IPCALAB.NS': 0.25, 'GMMPFAUDLR.NS': 0.25}",107809.65,106394.49
2020-06-01,2020-07-01,"{'ABBOTINDIA.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'IPCALAB.NS': 0.25, 'GMMPFAUDLR.NS': 0.25}",111309.05,109563.96
2020-07-01,2020-08-03,"{'IPCALAB.NS': 0.25, 'NAVINFLUOR.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'GMMPFAUDLR.NS': 0.25}",116890.09,114761.5
2020-08-03,2020-09-01,"{'IPCALAB.NS': 0.25, 'NAVINFLUOR.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'TANLA.NS': 0.25}",146925.52,143921.98
2020-09-01,2020-10-01,"{'TIINDIA.NS': 0.2, 'JBCHEPHARM.NS': 0.2, 'IPCALAB.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'TANLA.NS': 0.2}",168017.61,164187.89
2020-10-01,2020-11-02,"{'IPCALAB.NS': 0.25, 'ALKYLAMINE.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'TANLA.NS': 0.25}",174247.03,169867.32
2020-11-02,2020-12-01,"{'IPCALAB.NS': 0.25, 'DIXON.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'TANLA.NS': 0.25}",222159.63,216111.63
2020-12-01,2021-01-01,"{'ADANIGREEN.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'DIXON.NS': 0.25, 'TANLA.NS': 0.25}",234194.09,227294.47
2021-01-01,2021-02-01,"{'ADANIGREEN.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'DIXON.NS': 0.25, 'TANLA.NS': 0.25}",234726.14,227274.85
2021-02-01,2021-03-01,"{'ADANIGREEN.NS': 0.20202020202020204, 'JBCHEPHARM.NS': 0.20202020202020204, 'DIXON.NS': 0.20202020202020204, 'ALKYLAMINE.NS': 0.19191919191919193, 'TANLA.NS': 0.20202020202020204}",282000.73,272448.73
2021-03-01,2021-04-01,"{'ADANIGREEN.NS': 0.201999798000202, 'LTTS.NS': 0.014038985961014038, 'JKCEMENT.NS': 0.06251893748106252, 'LTIM.NS': 0.07413392586607415, 'DEEPAKNTR.NS': 0.018987981012018987, 'ADANIENT.NS': 0.03221896778103222, 'TIPSINDLTD.NS': 0.07877992122007878, 'DIXON.NS': 0.201999798000202, 'VAIBHAVGBL.NS': 0.09756590243409757, 'ALKYLAMINE.NS': 0.015755984244015756, 'TANLA.NS': 0.201999798000202}",287359.75,276878.23
2021-04-01,2021-05-03,"{'ADANIGREEN.NS': 0.19994001799460165, 'ADANIENT.NS': 0.18864340697790663, 'TIPSINDLTD.NS': 0.035489353194041784, 'DIXON.NS': 0.09267219834049786, 'APLAPOLLO.NS': 0.08337498750374887, 'ATGL.NS': 0.19994001799460165, 'TANLA.NS': 0.19994001799460165}",306849.35,294949.94
2021-05-03,2021-06-01,"{'DIXON.NS': 0.17663366336633662, 'SAREGAMA.NS': 0.1596039603960396, 'PERSISTENT.NS': 0.178019801980198, 'ATGL.NS': 0.19801980198019803, 'ADANIENT.NS': 0.19801980198019803, 'TIPSINDLTD.NS': 0.0897029702970297}",365879.87,350917.3
2021-06-01,2021-07-01,"{'SAREGAMA.NS': 0.1879021879021879, 'PERSISTENT.NS': 0.19800019800019802, 'ATGL.NS': 0.15671715671715672, 'ADANIENT.NS': 0.16146916146916146, 'LAURUSLABS.NS': 0.19116919116919118, 'TIPSINDLTD.NS': 0.10474210474210474}",419048.17,401029.3
2021-07-01,2021-08-02,"{'APLAPOLLO.NS': 0.2, 'SAREGAMA.NS': 0.2, 'ADANIENT.NS': 0.2, 'LAURUSLABS.NS': 0.2, 'TIPSINDLTD.NS': 0.2}",423767.85,404621.04
2021-08-02,2021-09-01,"{'SAREGAMA.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'APLAPOLLO.NS': 0.25, 'ADANIENT.NS': 0.25}",409949.58,390527.11
2021-09-01,2021-10-01,"{'SAREGAMA.NS': 0.19974033756117046, 'BALAMINES.NS': 0.16518525916308796, 'ADANIENT.NS': 0.10376510536302806, 'TIPSINDLTD.NS': 0.14101667831818634, 'APLAPOLLO.NS': 0.013082992110256667, 'ATGL.NS': 0.19974033756117046, 'TATAELXSI.NS': 0.17746928992309996}",434895.28,413331.94
2021-10-01,2021-11-01,"{'SAREGAMA.NS': 0.2500252550762703, 'TATAELXSI.NS': 0.2500252550762703, 'BALAMINES.NS': 0.2500252550762703, 'ATGL.NS': 0.24992423477118902}",421575.83,399748.91
2021-11-01,2021-12-01,"{'SAREGAMA.NS': 0.25, 'TATAELXSI.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'ATGL.NS': 0.25}",425449.77,402510.28
2021-12-01,2022-01-03,"{'SAREGAMA.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'ATGL.NS': 0.25, 'KPITTECH.NS': 0.25}",527855.64,498374.61
2022-01-03,2022-02-01,"{'SAREGAMA.NS': 0.2, 'ATGL.NS': 0.2, 'KPITTECH.NS': 0.2, 'TIPSINDLTD.NS': 0.2, 'CGPOWER.NS': 0.2}",535074.23,504045.04
2022-02-01,2022-03-02,"{'SAREGAMA.NS': 0.19801980198019803, 'ATGL.NS': 0.19801980198019803, 'KPITTECH.NS': 0.19801980198019803, 'TIPSINDLTD.NS': 0.19801980198019803, 'CGPOWER.NS': 0.009900990099009901, 'RAJRATAN.NS': 0.19801980198019803}",395070.26,371127.96
2022-03-02,2022-04-01,"{'GOKEX.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'RAJRATAN.NS': 0.25, 'KPITTECH.NS': 0.25}",444882.46,417017.41
2022-04-01,2022-05-02,"{'GOKEX.NS': 0.25, 'TATAELXSI.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'GREENPANEL.NS': 0.25}",432497.94,404464.59
2022-05-02,2022-06-01,"{'FLUOROCHEM.NS': 0.33333333333333337, 'GOKEX.NS': 0.33333333333333337, 'CGPOWER.NS': 0.33333333333333337}",441039.12,411528.15
2022-06-01,2022-07-01,"{'FLUOROCHEM.NS': 0.25, 'SCHAEFFLER.NS': 0.25, 'TATAELXSI.NS': 0.25, 'GOKEX.NS': 0.25}",392204.6,365061.26
2022-07-01,2022-08-01,"{'SCHAEFFLER.NS': 0.2, 'FLUOROCHEM.NS': 0.2, 'ATGL.NS': 0.2, 'GOKEX.NS': 0.2, 'CGPOWER.NS': 0.2}",468417.47,435054.66
2022-08-01,2022-09-01,"{'ELECON.NS': 0.25, 'GANESHHOUC.NS': 0.25, 'CGPOWER.NS': 0.25, 'ATGL.NS': 0.25}",512371.46,474830.05
2022-09-01,2022-10-03,"{'SCHAEFFLER.NS': 0.2, 'SHOPERSTOP.NS': 0.2, 'ATGL.NS': 0.2, 'GANESHHOUC.NS': 0.2, 'CGPOWER.NS': 0.2}",520094.49,480872.21
2022-10-03,2022-11-01,"{'SCHAEFFLER.NS': 0.25, 'SHOPERSTOP.NS': 0.25, 'ATGL.NS': 0.25, 'ADANIENT.NS': 0.25}",548221.14,505741.72
2022-11-01,2022-12-01,"{'APARINDS.NS': 0.25, 'FCL.NS': 0.25, 'ATGL.NS': 0.25, 'BLS.NS': 0.25}",564999.22,520039.74
2022-12-01,2023-01-02,"{'SHOPERSTOP.NS': 0.19801980198019803, 'VBL.NS': 0.009900990099009901, 'ATGL.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'BLS.NS': 0.19801980198019803, 'ADANIENT.NS': 0.19801980198019803}",573327.48,526469.28
2023-01-02,2023-02-01,"{'APARINDS.NS': 0.25, 'SHOPERSTOP.NS': 0.25, 'VBL.NS': 0.25, 'BLS.NS': 0.25}",561692.63,514585.35
2023-02-01,2023-03-01,"{'APARINDS.NS': 0.25, 'RATNAMANI.NS': 0.25, 'SAFARI.NS': 0.25, 'BLS.NS': 0.25}",595068.51,543938.11
2023-03-01,2023-04-03,"{'APARINDS.NS': 0.25, 'ELECON.NS': 0.25, 'SAFARI.NS': 0.25, 'BLS.NS': 0.25}",618009.4,563627.84
2023-04-03,2023-05-02,"{'TITAGARH.NS': 0.2, 'APARINDS.NS': 0.2, 'BLS.NS': 0.2, 'ELECON.NS': 0.2, 'SAFARI.NS': 0.2}",694047.78,631580.24
2023-05-02,2023-06-01,"{'APARINDS.NS': 0.25, 'SAKSOFT.NS': 0.25, 'TITAGARH.NS': 0.25, 'SAFARI.NS': 0.25}",773338.76,702202.66
2023-06-01,2023-07-03,"{'SAKSOFT.NS': 0.2, 'JSL.NS': 0.2, 'TITAGARH.NS': 0.2, 'APARINDS.NS': 0.2, 'SAFARI.NS': 0.2}",979953.49,887976.79
2023-07-03,2023-08-01,"{'SAKSOFT.NS': 0.2, 'TITAGARH.NS': 0.2, 'JSL.NS': 0.2, 'APARINDS.NS': 0.2, 'SAFARI.NS': 0.2}",1069790.85,967252.17
2023-08-01,2023-09-01,"{'APARINDS.NS': 0.25, 'TITAGARH.NS': 0.25, 'SAKSOFT.NS': 0.25, 'JSL.NS': 0.25}",1271158.01,1146910.43
2023-09-01,2023-10-03,"{'ACE.NS': 0.009900990099009901, 'TITAGARH.NS': 0.19801980198019803, 'SAKSOFT.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'JSL.NS': 0.19801980198019803, 'JBMA.NS': 0.19801980198019803}",1281776.04,1153838.62
2023-10-03,2023-11-01,"{'APARINDS.NS': 0.25, 'TITAGARH.NS': 0.25, 'RECLTD.NS': 0.25, 'JSL.NS': 0.25}",1212485.56,1088904.2
2023-11-01,2023-12-01,"{'ANANDRATHI.NS': 0.009900990099009901, 'RECLTD.NS': 0.19801980198019803, 'SAKSOFT.NS': 0.19801980198019803, 'TITAGARH.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'JSL.NS': 0.19801980198019803}",1402705.47,1257024.14
2023-12-01,2023-12-29,"{'APARINDS.NS': 0.25, 'ANANDRATHI.NS': 0.25, 'CHENNPETRO.NS': 0.25, 'TITAGARH.NS': 0.25}",1471535.41,1315765.58
