buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'RELAXO.NS': 0.22647735226477353, 'ABBOTINDIA.NS': 0.20077992200779923, 'NAUKRI.NS': 0.1044895510448955, 'ICICIGI.NS': 0.12038796120387961, 'SRF.NS': 0.1145885411458854, 'COFORGE.NS': 0.08489151084891511, 'GMMPFAUDLR.NS': 0.06729327067293271, 'FINEORG.NS': 0.08109189081091892}",95406.39,95078.39
2020-04-01,2020-07-01,"{'ADANIGREEN.NS': 0.3999600039996001, 'ABBOTINDIA.NS': 0.3999600039996001, 'GMMPFAUDLR.NS': 0.20007999200079993}",155541.3,154706.56
2020-07-01,2020-10-01,"{'ADANIGREEN.NS': 0.39996000399959997, 'GMMPFAUDLR.NS': 0.26297370262973696, 'NAVINFLUOR.NS': 0.1263873612638736, 'IOLCP.NS': 0.0673932606739326, 'IPCALAB.NS': 0.0540945905409459, 'JBCHEPHARM.NS': 0.05129487051294869, 'ALKYLAMINE.NS': 0.0378962103789621}",245763.55,243926.62
2020-10-01,2021-01-01,"{'ADANIGREEN.NS': 0.3999600039996001, 'IOLCP.NS': 0.22547745225477453, 'GRANULES.NS': 0.20337966203379662, 'ALKYLAMINE.NS': 0.11898810118988101, 'DIXON.NS': 0.05219478052194781}",299050.46,296190.24
2021-01-01,2021-04-01,"{'ADANIGREEN.NS': 0.3999600039996001, 'LAURUSLABS.NS': 0.3999600039996001, 'DIXON.NS': 0.18258174182581743, 'ALKYLAMINE.NS': 0.017498250174982504}",333638.36,329747.33
2021-04-01,2021-07-01,"{'ADANIGREEN.NS': 0.3999600039996001, 'DIXON.NS': 0.23607639236076394, 'BALAMINES.NS': 0.19658034196580343, 'LAURUSLABS.NS': 0.1673832616738326}",424751.12,418973.49
2021-07-01,2021-10-01,"{'TIPSINDLTD.NS': 0.27597240275972407, 'SUBEXLTD.NS': 0.06849315068493152, 'ADANIENT.NS': 0.3999600039996001, 'LAURUSLABS.NS': 0.2555744425557444}",392044.33,385827.59
2021-10-01,2022-01-03,"{'SAREGAMA.NS': 0.28167183281671826, 'GREENPANEL.NS': 0.2801719828017198, 'BALAMINES.NS': 0.17088291170882908, 'ADANIENT.NS': 0.1263873612638736, 'TATAELXSI.NS': 0.12528747125287468, 'HGS.NS': 0.015598440155984397}",471631.35,463192.58
2022-01-03,2022-04-01,"{'TTML.NS': 0.3999200159968006, 'SAREGAMA.NS': 0.25874825034992993, 'TIPSINDLTD.NS': 0.15386922615476903, 'CGPOWER.NS': 0.0733853229354129, 'KPITTECH.NS': 0.05808838232353528, 'TRIDENT.NS': 0.05598880223955208}",434140.29,425370.34
2022-04-01,2022-07-01,"{'FLUOROCHEM.NS': 0.2135213521352135, 'TIPSINDLTD.NS': 0.2065206520652065, 'GOKEX.NS': 0.19071907190719073, 'TRIDENT.NS': 0.1257125712571257, 'TATAELXSI.NS': 0.1004100410041004, 'JSWENERGY.NS': 0.0637063706370637, 'GREENPANEL.NS': 0.063006300630063, 'DBREALTY.NS': 0.036403640364036406}",353849.97,345781.94
2022-07-01,2022-10-03,"{'CGPOWER.NS': 0.33999999999999997, 'FLUOROCHEM.NS': 0.19169999999999995, 'ATGL.NS': 0.15629999999999997, 'GANESHHOUC.NS': 0.14959999999999998, 'VRLLOG.NS': 0.07999999999999999, 'GOKEX.NS': 0.06299999999999999, 'ADANIPOWER.NS': 0.019399999999999997}",453242.47,441984.22
2022-10-03,2023-01-02,"{'ADANIPOWER.NS': 0.2518533360048087, 'SHOPERSTOP.NS': 0.1889400921658986, 'MAHSEAMLES.NS': 0.18513323983169705, 'SCHAEFFLER.NS': 0.17271087958324985, 'INGERRAND.NS': 0.13965137247044682, 'FCL.NS': 0.03295932678821879, 'TI.NS': 0.028751753155680224}",401534.23,390587.38
2023-01-02,2023-04-03,"{'BLS.NS': 0.276744651069786, 'HAL.NS': 0.1925614877024595, 'VBL.NS': 0.1284743051389722, 'ADANIPOWER.NS': 0.12287542491501699, 'SHOPERSTOP.NS': 0.09438112377524495, 'APARINDS.NS': 0.09128174365126976, 'SHANTIGEAR.NS': 0.07878424315136973, 'SAFARI.NS': 0.014897020595880824}",405810.04,393810.62
2023-04-03,2023-07-03,"{'APARINDS.NS': 0.34607261389922556, 'TITAGARH.NS': 0.23644775218746852, 'BLS.NS': 0.14844614301518655, 'ELECON.NS': 0.13285728653323944, 'SAFARI.NS': 0.08900734184853663, 'VBL.NS': 0.04716886251634315}",606088.65,587057.18
2023-07-03,2023-10-03,"{'TITAGARH.NS': 0.3603, 'JSL.NS': 0.1857, 'SAFARI.NS': 0.1855, 'SAKSOFT.NS': 0.1534, 'APARINDS.NS': 0.1151}",850868.14,822610.48
2023-10-03,2023-12-29,"{'TITAGARH.NS': 0.3017698230176982, 'JSL.NS': 0.27217278272172785, 'APARINDS.NS': 0.17998200179982002, 'JWL.NS': 0.17408259174082594, 'SAKSOFT.NS': 0.071992800719928}",994319.61,959367.87
