buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'SRF.NS': 0.39603960396039606, 'NAUKRI.NS': 0.39603960396039606, 'WHIRLPOOL.NS': 0.2079207920792079}",77553.52,77325.52
2020-04-01,2020-07-01,"{'GMMPFAUDLR.NS': 0.39603960396039606, 'RELAXO.NS': 0.39603960396039606, 'JBCHEPHARM.NS': 0.2079207920792079}",106946.16,106397.75
2020-07-01,2020-10-01,"{'GMMPFAUDLR.NS': 0.39603960396039606, 'ADANIGREEN.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.13603960396039602, 'NAVINFLUOR.NS': 0.07188118811881188}",163364.68,162190.96
2020-10-01,2021-01-01,"{'ALKYLAMINE.NS': 0.39603960396039606, 'ADANIGREEN.NS': 0.39603960396039606, 'NAVINFLUOR.NS': 0.16534653465346535, 'JBCHEPHARM.NS': 0.04257425742574257}",210268.86,208318.15
2021-01-01,2021-04-01,"{'ADANIGREEN.NS': 0.39603960396039606, 'LAURUSLABS.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.2079207920792079}",241806.93,239062.63
2021-04-01,2021-07-01,"{'ADANIGREEN.NS': 0.39603960396039606, 'LAURUSLABS.NS': 0.39603960396039606, 'DIXON.NS': 0.2079207920792079}",325050.48,320746.44
2021-07-01,2021-10-01,"{'LAURUSLABS.NS': 0.39603960396039606, 'TIPSINDLTD.NS': 0.38831683168316833, 'BALAMINES.NS': 0.15415841584158416, 'DIXON.NS': 0.061485148514851484}",329005.58,323929.17
2021-10-01,2022-01-03,"{'BALAMINES.NS': 0.39603960396039606, 'GREENPANEL.NS': 0.39603960396039606, 'TATAELXSI.NS': 0.2079207920792079}",344213.59,338179.53
2022-01-03,2022-04-01,"{'KPITTECH.NS': 0.39603960396039606, 'BALAMINES.NS': 0.39603960396039606, 'IEX.NS': 0.2079207920792079}",310490.06,304342.17
2022-04-01,2022-07-01,"{'FCL.NS': 0.2079207920792079, 'GREENPANEL.NS': 0.39603960396039606, 'TATAELXSI.NS': 0.39603960396039606}",271502.4,265496.49
2022-07-01,2022-10-03,"{'CGPOWER.NS': 0.39603960396039606, 'GOKEX.NS': 0.39603960396039606, 'FLUOROCHEM.NS': 0.2079207920792079}",326655.6,318781.64
2022-10-03,2023-01-02,"{'SHOPERSTOP.NS': 0.39603960396039606, 'ADANIPOWER.NS': 0.39603960396039606, 'FCL.NS': 0.1603960396039604, 'MAHSEAMLES.NS': 0.047524752475247525}",281690.64,274224.55
2023-01-02,2023-04-03,"{'BDL.NS': 0.39603960396039606, 'BLS.NS': 0.39603960396039606, 'RAYMOND.NS': 0.2079207920792079}",271712.15,263907.54
2023-04-03,2023-07-03,"{'APARINDS.NS': 0.39603960396039606, 'BLS.NS': 0.39603960396039606, 'ELECON.NS': 0.2079207920792079}",374750.83,363290.56
2023-07-03,2023-10-03,"{'APARINDS.NS': 0.39603960396039606, 'TITAGARH.NS': 0.39603960396039606, 'JSL.NS': 0.2079207920792079}",568867.54,550477.98
2023-10-03,2023-12-29,"{'JWL.NS': 0.39603960396039606, 'TITAGARH.NS': 0.39603960396039606, 'APARINDS.NS': 0.2079207920792079}",664528.6,641762.64
