buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'GUJGASLTD.NS': 0.08869113088691132, 'POLYCAB.NS': 0.24007599240075994, 'NAVINFLUOR.NS': 0.17128287171282872, 'ADANIGREEN.NS': 0.24997500249975002, 'AVANTIFEED.NS': 0.24997500249975002}",109293.09,109003.09
2020-02-03,2020-03-02,"{'GMMPFAUDLR.NS': 0.24997500249975002, 'ADANIGREEN.NS': 0.24997500249975002, 'AMBER.NS': 0.24997500249975002, 'RELAXO.NS': 0.027797220277972202, 'NH.NS': 0.051094890510948905, 'PRICOLLTD.NS': 0.1711828817118288}",92584.29,92038.63
2020-03-02,2020-04-01,"{'ISEC.NS': 0.1733826617338266, 'GMMPFAUDLR.NS': 0.023497650234976502, 'TIPSINDLTD.NS': 0.1503849615038496, 'IRCTC.NS': 0.24997500249975002, 'NAVINFLUOR.NS': 0.10318968103189681, 'RTNINDIA.NS': 0.16078392160783922, 'ALKYLAMINE.NS': 0.13878612138786123}",64461.35,63808.44
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.24997500249975002, 'TIPSINDLTD.NS': 0.24997500249975002, 'PATANJALI.NS': 0.24997500249975002, 'RTNINDIA.NS': 0.030096990300969902, 'ALKEM.NS': 0.21997800219978003}",92440.52,91264.22
2020-05-04,2020-06-01,"{'IPCALAB.NS': 0.25, 'PATANJALI.NS': 0.25, 'ALOKINDS.NS': 0.25, 'IOLCP.NS': 0.25}",138810.69,136748.33
2020-06-01,2020-07-01,"{'JBCHEPHARM.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'ALOKINDS.NS': 0.25, 'IOLCP.NS': 0.25}",226141.0,222349.14
2020-07-01,2020-08-03,"{'PATANJALI.NS': 0.25, 'TTML.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'ALOKINDS.NS': 0.25}",171591.27,168250.08
2020-08-03,2020-09-01,"{'MPHASIS.NS': 0.030196980301969805, 'TANLA.NS': 0.24997500249975002, 'AARTIDRUGS.NS': 0.24997500249975002, 'MASTEK.NS': 0.0105989401059894, 'PERSISTENT.NS': 0.10378962103789621, 'RTNINDIA.NS': 0.24997500249975002, 'HAL.NS': 0.1054894510548945}",251003.24,245576.76
2020-09-01,2020-10-01,"{'CGPOWER.NS': 0.24997500249975002, 'RTNINDIA.NS': 0.24997500249975002, 'EVEREADY.NS': 0.0328967103289671, 'LAURUSLABS.NS': 0.24997500249975002, 'TATACOMM.NS': 0.21717828217178284}",253122.89,247065.58
2020-10-01,2020-11-02,"{'ICIL.NS': 0.25, 'CGPOWER.NS': 0.25, 'TANLA.NS': 0.25, 'LAURUSLABS.NS': 0.25}",309318.14,301288.06
2020-11-02,2020-12-01,"{'TANLA.NS': 0.20028440385347193, 'OPTIEMUS.NS': 0.20028440385347193, 'ADANIGREEN.NS': 0.14590718820725432, 'GLOBUSSPR.NS': 0.20028440385347193, 'LAURUSLABS.NS': 0.023092791764305315, 'CIGNITITEC.NS': 0.08646277714354383, 'RKFORGE.NS': 0.004967053215566104, 'NEULANDLAB.NS': 0.13871697810891467}",365984.24,355675.07
2020-12-01,2021-01-01,"{'SUBEXLTD.NS': 0.2, 'PGEL.NS': 0.2, 'TEJASNET.NS': 0.2, 'ROUTE.NS': 0.2, 'SPLPETRO.NS': 0.2}",396771.58,384750.18
2021-01-01,2021-02-01,"{'HBLPOWER.NS': 0.06727583090671754, 'CGPOWER.NS': 0.25102921980118487, 'SUBEXLTD.NS': 0.25102921980118487, 'TANLA.NS': 0.25102921980118487, 'RESPONIND.NS': 0.17963650968972789}",370654.5,358574.4
2021-02-01,2021-03-01,"{'IFBIND.NS': 0.25, 'PDSL.NS': 0.25, 'GREENPANEL.NS': 0.25, 'TATAELXSI.NS': 0.25}",355449.13,343072.59
2021-03-01,2021-04-01,"{'PAISALO.NS': 0.043795620437956206, 'HEMIPROP.NS': 0.05699430056994301, 'AGI.NS': 0.24997500249975002, 'VAIBHAVGBL.NS': 0.24997500249975002, 'SHAREINDIA.NS': 0.1492850714928507, 'GREENPANEL.NS': 0.24997500249975002}",358190.88,344908.87
2021-04-01,2021-05-03,"{'PGEL.NS': 0.26127397188692064, 'INTELLECT.NS': 0.26127397188692064, 'ADANIENT.NS': 0.21617808433923813, 'ATGL.NS': 0.26127397188692064}",364531.37,350226.25
