buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ADANIGREEN.NS': 0.39603960396039606, 'ISEC.NS': 0.39603960396039606, 'AVANTIFEED.NS': 0.2079207920792079}",109580.91,109322.91
2020-02-03,2020-03-02,"{'ADANIGREEN.NS': 0.39603960396039606, 'PRICOLLTD.NS': 0.39603960396039606, 'ISEC.NS': 0.2079207920792079}",81269.29,80837.95
2020-03-02,2020-04-01,"{'IRCTC.NS': 0.39603960396039606, 'ISEC.NS': 0.39603960396039606, 'AFFLE.NS': 0.2079207920792079}",49003.34,48563.25
2020-04-01,2020-05-04,"{'NAVINFLUOR.NS': 0.39603960396039595, 'IPCALAB.NS': 0.37762376237623757, 'GMMPFAUDLR.NS': 0.16237623762376235, 'ALOKINDS.NS': 0.06396039603960395}",62842.1,62101.73
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.29744761148078264, 'IPCALAB.NS': 0.2685470255238852, 'JBCHEPHARM.NS': 0.18929387228125932, 'IOLCP.NS': 0.09444830668388124, 'NAVINFLUOR.NS': 0.07110934551594002, 'ALOKINDS.NS': 0.05740391300029795, 'ALKYLAMINE.NS': 0.02174992551395372}",73610.95,72491.71
2020-06-01,2020-07-01,"{'IOLCP.NS': 0.125, 'ADANIGREEN.NS': 0.125, 'JBCHEPHARM.NS': 0.125, 'GMMPFAUDLR.NS': 0.125, 'ASTEC.NS': 0.125, 'ALOKINDS.NS': 0.125, 'PATANJALI.NS': 0.125, 'AARTIDRUGS.NS': 0.125}",112415.43,110386.18
2020-07-01,2020-08-03,"{'ADANIGREEN.NS': 0.27531927531927536, 'AARTIDRUGS.NS': 0.238986238986239, 'BAYERCROP.NS': 0.18711018711018712, 'ALOKINDS.NS': 0.078012078012078, 'JISLJALEQS.NS': 0.07038907038907039, 'TTML.NS': 0.07068607068607069, 'JINDALPOLY.NS': 0.04781704781704782, 'ASTEC.NS': 0.03168003168003168}",116176.6,113719.46
2020-08-03,2020-09-01,"{'RTNINDIA.NS': 0.3961180431768667, 'AARTIDRUGS.NS': 0.3961180431768667, 'MARKSANS.NS': 0.14448405624876212, 'ASTEC.NS': 0.06327985739750445}",167109.86,163227.48
2020-09-01,2020-10-01,"{'RTNINDIA.NS': 0.3076237623762376, 'AARTIDRUGS.NS': 0.2712871287128713, 'CGPOWER.NS': 0.23485148514851484, 'TANLA.NS': 0.18623762376237624}",171200.97,166819.54
2020-10-01,2020-11-02,"{'TANLA.NS': 0.39603960396039606, 'CGPOWER.NS': 0.39603960396039606, 'MASTEK.NS': 0.17485148514851487, 'LAURUSLABS.NS': 0.03306930693069307}",204157.64,198492.77
2020-11-02,2020-12-01,"{'OPTIEMUS.NS': 0.39603960396039606, 'IFBIND.NS': 0.2079207920792079, 'CIGNITITEC.NS': 0.39603960396039606}",188254.96,182590.35
2020-12-01,2021-01-01,"{'TANLA.NS': 0.39603960396039606, 'CGPOWER.NS': 0.39603960396039606, 'ICIL.NS': 0.2079207920792079}",192401.01,186182.64
2021-01-01,2021-02-01,"{'TANLA.NS': 0.3978911767631553, 'CGPOWER.NS': 0.38734706057893165, 'SURYAROSNI.NS': 0.09738386551278225, 'GREENPANEL.NS': 0.08813289565303889, 'RESPONIND.NS': 0.017407738983388044, 'ADANIENT.NS': 0.01183726250870387}",189581.02,182973.79
2021-02-01,2021-03-01,"{'GREENPANEL.NS': 0.39603960396039606, 'IFBIND.NS': 0.2837623762376238, 'ANANTRAJ.NS': 0.25603960396039604, 'TATAELXSI.NS': 0.06415841584158416}",197031.3,189712.41
2021-03-01,2021-04-01,"{'GREENPANEL.NS': 0.39603960396039606, 'HINDCOPPER.NS': 0.37950495049504945, 'ANANTRAJ.NS': 0.20900990099009903, 'HINDWAREAP.NS': 0.015445544554455445}",179688.54,172569.86
2021-04-01,2021-05-03,"{'PGEL.NS': 0.39603960396039606, 'ATGL.NS': 0.39603960396039606, 'ANANTRAJ.NS': 0.18653465346534653, 'OLECTRA.NS': 0.021386138613861388}",176424.0,169010.65
2021-05-03,2021-06-01,"{'ATGL.NS': 0.3577227722772277, 'GRAPHITE.NS': 0.17742574257425742, 'SHAREINDIA.NS': 0.16792079207920793, 'ELECON.NS': 0.14247524752475246, 'SAIL.NS': 0.10188118811881189, 'RAJRATAN.NS': 0.05257425742574257}",196961.8,188211.45
2021-06-01,2021-07-01,"{'ATGL.NS': 0.16666666666666666, 'TIPSINDLTD.NS': 0.16666666666666666, 'HIKAL.NS': 0.16666666666666666, 'SAREGAMA.NS': 0.16666666666666666, 'SUBEXLTD.NS': 0.16666666666666666, 'ELECON.NS': 0.16666666666666666}",229182.14,218472.35
2021-07-01,2021-08-02,"{'RTNINDIA.NS': 0.39603960396039606, 'TIPSINDLTD.NS': 0.2964356435643564, 'RPOWER.NS': 0.2398019801980198, 'SAREGAMA.NS': 0.06772277227722773}",257766.15,245168.62
2021-08-02,2021-09-01,"{'RTNINDIA.NS': 0.3960788196851174, 'BCG.NS': 0.3939003861768492, 'TIDEWATER.NS': 0.07119516783839984, 'RAJRATAN.NS': 0.05614417269036538, 'SAREGAMA.NS': 0.04366768987028419, 'HAPPSTMNDS.NS': 0.039013763738984054}",219167.96,207880.8
2021-09-01,2021-10-01,"{'JSWENERGY.NS': 0.39603960396039606, 'HIKAL.NS': 0.39603960396039606, 'SSWL.NS': 0.17287128712871289, 'GLOBUSSPR.NS': 0.03504950495049505}",257597.82,243787.52
2021-10-01,2021-11-01,"{'JSWENERGY.NS': 0.39603960396039606, 'GLOBUSSPR.NS': 0.39603960396039606, 'TIRUMALCHM.NS': 0.2079207920792079}",236001.47,222805.99
2021-11-01,2021-12-01,"{'BCG.NS': 0.39603960396039606, 'MANINFRA.NS': 0.39603960396039606, 'TRIDENT.NS': 0.2079207920792079}",317350.14,299003.24
2021-12-01,2022-01-03,"{'OLECTRA.NS': 0.39603960396039606, 'TRIDENT.NS': 0.39603960396039606, 'SBCL.NS': 0.2079207920792079}",350807.55,329809.38
2022-01-03,2022-02-01,"{'TTML.NS': 0.32802864531529735, 'BCG.NS': 0.3978516013526954, 'JINDWORLD.NS': 0.16938531927591008, 'TI.NS': 0.10473443405609707}",323187.95,303103.0
2022-02-01,2022-03-02,"{'JBMA.NS': 0.29316831683168315, 'TRIDENT.NS': 0.38732673267326734, 'SBCL.NS': 0.23009900990099008, 'KPITTECH.NS': 0.08940594059405942}",273337.49,255686.56
2022-03-02,2022-04-01,"{'DBREALTY.NS': 0.3863748886028319, 'SHARDACROP.NS': 0.15011387266065948, 'JINDWORLD.NS': 0.34755916427369044, 'RHIM.NS': 0.11595207446281809}",292145.2,272647.75
2022-04-01,2022-05-02,"{'DBREALTY.NS': 0.39600039600039605, 'GMDCLTD.NS': 0.28472428472428474, 'GREENPANEL.NS': 0.15305415305415304, 'AWL.NS': 0.13454113454113453, 'SHARDACROP.NS': 0.03168003168003168}",276496.1,257393.05
2022-05-02,2022-06-01,"{'AWL.NS': 0.39603960396039606, 'SWANENERGY.NS': 0.3223762376237624, 'GMDCLTD.NS': 0.17099009900990098, 'ADANIPOWER.NS': 0.07881188118811881, 'CHENNPETRO.NS': 0.031782178217821776}",243879.51,226424.93
