buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'POLYCAB.NS': 0.27557244275572446, 'ABBOTINDIA.NS': 0.34356564343565643, 'RELAXO.NS': 0.2633736626337366, 'ASTERDM.NS': 0.0375962403759624, 'CRISIL.NS': 0.07989201079892011}",102324.56,102039.56
2020-02-03,2020-03-02,"{'GMMPFAUDLR.NS': 0.39506049395060494, 'TIPSINDLTD.NS': 0.20877912208779123, 'DIXON.NS': 0.39616038396160386}",98877.88,98350.48
2020-03-02,2020-04-01,"{'BHARTIARTL.NS': 0.12768723127687234, 'NAVINFLUOR.NS': 0.3222677732226778, 'RTNINDIA.NS': 0.22637736226377367, 'MASFIN.NS': 0.3236676332366764}",70077.83,69468.05
2020-04-01,2020-05-04,"{'NAVINFLUOR.NS': 0.20007999200079987, 'ALOKINDS.NS': 0.39996000399959997, 'INDIAMART.NS': 0.39996000399959997}",100979.01,99878.34
2020-05-04,2020-06-01,"{'IPCALAB.NS': 0.33226677332266774, 'PATANJALI.NS': 0.3999600039996001, 'IOLCP.NS': 0.26777322267773224}",121247.42,119652.82
2020-06-01,2020-07-01,"{'PATANJALI.NS': 0.39996000399959997, 'ADANIGREEN.NS': 0.20007999200079987, 'IOLCP.NS': 0.39996000399959997}",200354.92,197347.93
2020-07-01,2020-08-03,"{'BCG.NS': 0.05849415058494151, 'JISLJALEQS.NS': 0.2963703629637036, 'GMMPFAUDLR.NS': 0.3999600039996001, 'TIPSINDLTD.NS': 0.14048595140485953, 'TATACOMM.NS': 0.10468953104689531}",188775.97,185472.76
2020-08-03,2020-09-01,"{'JINDALPOLY.NS': 0.18878112188781118, 'TIPSINDLTD.NS': 0.10838916108389159, 'SUBEXLTD.NS': 0.05369463053694629, 'BIOCON.NS': 0.22517748225177478, 'CDSL.NS': 0.023997600239976, 'POWERINDIA.NS': 0.39996000399959997}",201096.32,197091.53
2020-09-01,2020-10-01,"{'IPCALAB.NS': 0.3207679232076792, 'ECLERX.NS': 0.11448855114488551, 'JBCHEPHARM.NS': 0.34156584341565843, 'SPLPETRO.NS': 0.22317768223177684}",240991.28,235683.99
2020-10-01,2020-11-02,"{'TANLA.NS': 0.3999600039996001, 'RELIANCE.NS': 0.03899610038996101, 'SAKSOFT.NS': 0.3932606739326067, 'NEWGEN.NS': 0.16778322167783222}",263797.58,257416.03
2020-11-02,2020-12-01,"{'CGPOWER.NS': 0.39996000399959997, 'PGEL.NS': 0.20007999200079987, 'INTELLECT.NS': 0.39996000399959997}",348433.13,339341.15
2020-12-01,2021-01-01,"{'CGPOWER.NS': 0.3999600039996001, 'SAREGAMA.NS': 0.31856814318568144, 'CHOLAFIN.NS': 0.2814718528147185}",371605.28,361137.65
2021-01-01,2021-02-01,"{'TANLA.NS': 0.3999600039996001, 'TEJASNET.NS': 0.0856914308569143, 'SURYAROSNI.NS': 0.25607439256074394, 'INTELLECT.NS': 0.2582741725827417}",373345.04,362016.4
2021-02-01,2021-03-01,"{'KAJARIACER.NS': 0.20587941205879412, 'IFBIND.NS': 0.3999600039996001, 'INTELLECT.NS': 0.25007499250074994, 'INDIAMART.NS': 0.14408559144085592}",394812.39,381996.35
2021-03-01,2021-04-01,"{'PAISALO.NS': 0.24127587241275872, 'DLF.NS': 0.35876412358764126, 'DIXON.NS': 0.3999600039996001}",370629.94,357782.89
2021-04-01,2021-05-03,"{'PGEL.NS': 0.39996000399959997, 'IIFL.NS': 0.27867213278672126, 'INTELLECT.NS': 0.3213678632136786}",326569.44,314502.65
2021-05-03,2021-06-01,"{'SUBEXLTD.NS': 0.25107489251074894, 'SPLPETRO.NS': 0.34896510348965104, 'RAJRATAN.NS': 0.3999600039996001}",342356.53,328989.4
2021-06-01,2021-07-01,"{'POLYMED.NS': 0.0368963103689631, 'PRINCEPIPE.NS': 0.338966103389661, 'PDSL.NS': 0.22417758224177578, 'PRAJIND.NS': 0.39996000399959997}",370818.94,355560.51
2021-07-01,2021-08-02,"{'TIDEWATER.NS': 0.34316568343165677, 'POONAWALLA.NS': 0.39996000399959997, 'TATAELXSI.NS': 0.2568743125687431}",417237.03,399231.59
2021-08-02,2021-09-01,"{'IBREALEST.NS': 0.07509249075092489, 'JBCHEPHARM.NS': 0.1042895710428957, 'JSWENERGY.NS': 0.39996000399959997, 'JSL.NS': 0.020697930206979298, 'LUXIND.NS': 0.39996000399959997}",414075.91,395291.88
2021-09-01,2021-10-01,"{'GRAVITA.NS': 0.11798820117988201, 'COFORGE.NS': 0.10128987101289871, 'MAXHEALTH.NS': 0.19648035196480354, 'GLOBUSSPR.NS': 0.3427657234276572, 'KPITTECH.NS': 0.24147585241475852}",461347.52,439459.07
2021-10-01,2021-11-01,"{'MASTEK.NS': 0.20997900209979, 'GLOBUSSPR.NS': 0.3999600039996001, 'GANESHHOUC.NS': 0.19668033196680335, 'MANINFRA.NS': 0.1933806619338066}",474558.31,451043.08
2021-11-01,2021-12-01,"{'BCG.NS': 0.40330711837063926, 'CGPOWER.NS': 0.40330711837063926, 'TATAPOWER.NS': 0.1933857632587215}",616542.9,584852.07
2021-12-01,2022-01-03,"{'BCG.NS': 0.40003994407829035, 'CGPOWER.NS': 0.037747153984421807, 'TTML.NS': 0.39984022368683836, 'SONACOMS.NS': 0.16237267825044935}",774602.72,733331.48
2022-01-03,2022-02-01,"{'BCG.NS': 0.3999600039996001, 'CGPOWER.NS': 0.3923607639236077, 'JBMA.NS': 0.20767923207679231}",780241.21,737064.55
2022-02-01,2022-03-02,"{'TRIDENT.NS': 0.39996000399959997, 'BORORENEW.NS': 0.0752924707529247, 'ADANIGREEN.NS': 0.12478752124787518, 'JINDWORLD.NS': 0.39996000399959997}",694396.98,654430.73
2022-03-02,2022-04-01,"{'GNFC.NS': 0.21957804219578042, 'GMDCLTD.NS': 0.38046195380461956, 'DBREALTY.NS': 0.3999600039996001}",889730.74,836886.99
