buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'ADANIGREEN.NS': 0.24752475247524752, 'ISEC.NS': 0.24752475247524752, 'SCI.NS': 0.24752475247524752, 'INDIAMART.NS': 0.13475247524752476, 'AFFLE.NS': 0.12267326732673267}",73933.63,73678.63
2020-04-01,2020-07-01,"{'NAVINFLUOR.NS': 0.24752475247524752, 'IPCALAB.NS': 0.24752475247524752, 'PATANJALI.NS': 0.17673267326732672, 'GMMPFAUDLR.NS': 0.12653465346534654, 'JBCHEPHARM.NS': 0.1, 'MIDHANI.NS': 0.05178217821782178, 'TI.NS': 0.026732673267326732, 'ALOKINDS.NS': 0.023168316831683168}",196854.51,195775.55
2020-07-01,2020-10-01,"{'JISLJALEQS.NS': 0.20987654320987653, 'AARTIDRUGS.NS': 0.2550760126517702, 'ADANIGREEN.NS': 0.2550760126517702, 'PATANJALI.NS': 0.14080195898377718, 'BORORENEW.NS': 0.13916947250280584}",309883.28,307594.81
2020-10-01,2021-01-01,"{'ICIL.NS': 0.24752475247524752, 'LAURUSLABS.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.009900990099009901, 'OPTIEMUS.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752}",429111.47,425122.51
2021-01-01,2021-04-01,"{'TANLA.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'SUBEXLTD.NS': 0.16742574257425744, 'BEPL.NS': 0.15930693069306928, 'INDIAMART.NS': 0.11198019801980198, 'SURYAROSNI.NS': 0.06623762376237624}",542121.71,536014.22
2021-04-01,2021-07-01,"{'PGEL.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'ANANTRAJ.NS': 0.24752475247524752, 'TTML.NS': 0.24752475247524752, 'DBREALTY.NS': 0.009900990099009901}",859193.92,848029.33
2021-07-01,2021-10-01,"{'RTNINDIA.NS': 0.25, 'RPOWER.NS': 0.25, 'TTML.NS': 0.25, 'TIPSINDLTD.NS': 0.25}",757920.88,746388.26
2021-10-01,2022-01-03,"{'BCG.NS': 0.24752475247524752, 'LXCHEM.NS': 0.24752475247524752, 'FLUOROCHEM.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'SAKSOFT.NS': 0.009900990099009901}",948943.31,932714.07
2022-01-03,2022-04-01,"{'TTML.NS': 0.24752475247524752, 'BCG.NS': 0.24752475247524752, 'JINDWORLD.NS': 0.24752475247524752, 'OLECTRA.NS': 0.24752475247524752, 'TRIDENT.NS': 0.009900990099009901}",907521.56,890060.73
2022-04-01,2022-07-01,"{'GMDCLTD.NS': 0.24754926230319832, 'DBREALTY.NS': 0.24754926230319832, 'GNFC.NS': 0.14694524210317852, 'TV18BRDCST.NS': 0.14605406475888702, 'AWL.NS': 0.12446776908604813, 'SHARDACROP.NS': 0.08743439944548966}",627690.74,613981.89
2022-07-01,2022-10-03,"{'CHENNPETRO.NS': 0.125, 'BLS.NS': 0.125, 'ADANIPOWER.NS': 0.125, 'VOLTAMP.NS': 0.125, 'JKIL.NS': 0.125, 'MRPL.NS': 0.125, 'ELECON.NS': 0.125, 'APCOTEXIND.NS': 0.125}",662746.24,646847.77
2022-10-03,2023-01-02,"{'MAZDOCK.NS': 0.24752475247524752, 'POWERMECH.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'KKCL.NS': 0.24752475247524752, 'FCL.NS': 0.009900990099009901}",774236.24,754143.26
2023-01-02,2023-04-03,"{'FACT.NS': 0.24826216484607744, 'UCOBANK.NS': 0.24826216484607744, 'MAZDOCK.NS': 0.24826216484607744, 'SOUTHBANK.NS': 0.22989076464746772, 'KTKBANK.NS': 0.025322740814299895}",595315.71,578416.08
2023-04-03,2023-07-03,"{'FINCABLES.NS': 0.24752475247524752, 'APARINDS.NS': 0.24752475247524752, 'JINDALSAW.NS': 0.24752475247524752, 'JBMA.NS': 0.24752475247524752, 'ZENTEC.NS': 0.009900990099009901}",924227.0,896390.34
2023-07-03,2023-10-03,"{'SAKSOFT.NS': 0.24752475247524752, 'JBMA.NS': 0.24752475247524752, 'TITAGARH.NS': 0.24752475247524752, 'JINDALSAW.NS': 0.24752475247524752, 'BLUESTARCO.NS': 0.009900990099009901}",1114709.54,1079015.76
2023-10-03,2023-12-29,"{'GET&D.NS': 0.24752475247524752, 'BSE.NS': 0.24752475247524752, 'JWL.NS': 0.24752475247524752, 'MAZDOCK.NS': 0.24752475247524752, 'IRFC.NS': 0.009900990099009901}",1383101.98,1336234.09
