buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'ASIANPAINT.NS': 0.24752475247524752, 'WHIRLPOOL.NS': 0.24752475247524752, 'RELAXO.NS': 0.24752475247524752, 'JUBLFOOD.NS': 0.24752475247524752, 'PHOENIXLTD.NS': 0.009900990099009901}",85852.65,85582.65
2020-04-01,2020-07-01,"{'ABBOTINDIA.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'DEEPAKNTR.NS': 0.24752475247524752, 'IPCALAB.NS': 0.24752475247524752, 'DIVISLAB.NS': 0.009900990099009901}",114818.33,114172.24
2020-07-01,2020-10-01,"{'IPCALAB.NS': 0.2493019545273235, 'IOLCP.NS': 0.2493019545273235, 'GMMPFAUDLR.NS': 0.2493019545273235, 'ALKYLAMINE.NS': 0.2055245313123255, 'SANOFI.NS': 0.04656960510570403}",148887.94,147705.14
2020-10-01,2021-01-01,"{'JBCHEPHARM.NS': 0.24752475247524752, 'IOLCP.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'COFORGE.NS': 0.24752475247524752, 'SONATSOFTW.NS': 0.009900990099009901}",165650.22,163939.26
2021-01-01,2021-04-01,"{'BAJFINANCE.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'LTIM.NS': 0.24752475247524752, 'COFORGE.NS': 0.24752475247524752, 'ASTRAL.NS': 0.009900990099009901}",177442.31,175184.55
2021-04-01,2021-07-01,"{'ALKYLAMINE.NS': 0.24752475247524752, 'TIINDIA.NS': 0.24752475247524752, 'DEEPAKNTR.NS': 0.24752475247524752, 'LINDEINDIA.NS': 0.24752475247524752, 'ASTRAL.NS': 0.009900990099009901}",207861.65,204746.84
2021-07-01,2021-10-01,"{'ALKYLAMINE.NS': 0.24752475247524752, 'DEEPAKNTR.NS': 0.24752475247524752, 'BALRAMCHIN.NS': 0.24752475247524752, 'DALMIASUG.NS': 0.24752475247524752, 'SONATSOFTW.NS': 0.009900990099009901}",222992.22,219135.68
2021-10-01,2022-01-03,"{'ALKYLAMINE.NS': 0.24752475247524752, 'SRF.NS': 0.24752475247524752, 'SONATSOFTW.NS': 0.24752475247524752, 'BALRAMCHIN.NS': 0.24752475247524752, 'GODREJPROP.NS': 0.009900990099009901}",227296.02,222830.05
2022-01-03,2022-04-01,"{'SRF.NS': 0.24752475247524752, 'BRIGADE.NS': 0.24752475247524752, 'NEOGEN.NS': 0.24752475247524752, 'UNOMINDA.NS': 0.24752475247524752, 'CDSL.NS': 0.009900990099009901}",225205.59,220245.69
2022-04-01,2022-07-01,"{'ADANIGREEN.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ADANIPOWER.NS': 0.24752475247524752, 'GREENPANEL.NS': 0.24752475247524752, 'TATAELXSI.NS': 0.009900990099009901}",212645.29,207442.02
2022-07-01,2022-10-03,"{'ADANIPOWER.NS': 0.24752475247524758, 'MAHLIFE.NS': 0.24752475247524758, 'GHCL.NS': 0.22396039603960402, 'SHOPERSTOP.NS': 0.20009900990099014, 'VRLLOG.NS': 0.08089108910891091}",267279.03,260178.91
2022-10-03,2023-01-02,"{'FCL.NS': 0.24752475247524752, 'ADANIENT.NS': 0.24752475247524752, 'SAFARI.NS': 0.24752475247524752, 'TIINDIA.NS': 0.24752475247524752, 'SCHAEFFLER.NS': 0.009900990099009901}",260857.34,253317.81
2023-01-02,2023-04-03,"{'ADANIENT.NS': 0.24752475247524752, 'BLS.NS': 0.24752475247524752, 'VBL.NS': 0.24752475247524752, 'RHIM.NS': 0.24752475247524752, 'RAYMOND.NS': 0.009900990099009901}",208202.26,201634.61
2023-04-03,2023-07-03,"{'JSL.NS': 0.24752475247524752, 'APARINDS.NS': 0.24752475247524752, 'TITAGARH.NS': 0.24752475247524752, 'GRAVITA.NS': 0.24752475247524752, 'SAKSOFT.NS': 0.009900990099009901}",294089.85,284227.91
2023-07-03,2023-10-03,"{'SAFARI.NS': 0.24752475247524752, 'APARINDS.NS': 0.24752475247524752, 'PFC.NS': 0.24752475247524752, 'ELECON.NS': 0.24752475247524752, 'KEI.NS': 0.009900990099009901}",414072.25,399396.85
2023-10-03,2023-12-29,"{'APARINDS.NS': 0.24752475247524752, 'ELECON.NS': 0.24752475247524752, 'NAVA.NS': 0.24752475247524752, 'PFC.NS': 0.24752475247524752, 'SAFARI.NS': 0.009900990099009901}",497288.34,478668.63
