buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'ISEC.NS': 0.28817118288171184, 'ADANIGREEN.NS': 0.3999600039996001, 'AVANTIFEED.NS': 0.18208179182081793, 'AFFLE.NS': 0.1297870212978702}",71059.1,70823.1
2020-04-01,2020-07-01,"{'PATANJALI.NS': 0.39996000399959997, 'NAVINFLUOR.NS': 0.20007999200079987, 'ALOKINDS.NS': 0.39996000399959997}",593043.92,590360.31
2020-07-01,2020-10-01,"{'PATANJALI.NS': 0.39996000399959997, 'BORORENEW.NS': 0.20007999200079987, 'ALOKINDS.NS': 0.39996000399959997}",258832.84,256761.58
2020-10-01,2021-01-01,"{'ICIL.NS': 0.1156884311568843, 'CGPOWER.NS': 0.29817018298170184, 'TANLA.NS': 0.3999600039996001, 'LAURUSLABS.NS': 0.18618138186181382}",497390.43,492586.16
2021-01-01,2021-04-01,"{'HBLPOWER.NS': 0.23294141292332426, 'SUBEXLTD.NS': 0.4019696512913275, 'RESPONIND.NS': 0.32710280373831774, 'BORORENEW.NS': 0.03798613204703045}",536834.05,530548.8
2021-04-01,2021-07-01,"{'ANANTRAJ.NS': 0.25887956922439687, 'PGEL.NS': 0.25887956922439687, 'POONAWALLA.NS': 0.06508232370301337, 'INTELLECT.NS': 0.1277311794553174, 'ADANIENT.NS': 0.030547789168478827, 'ATGL.NS': 0.25887956922439687}",557067.85,549351.7
2021-07-01,2021-10-01,"{'TIDEWATER.NS': 0.02429514097180564, 'HIKAL.NS': 0.10827834433113377, 'RENUKA.NS': 0.09358128374325135, 'TTML.NS': 0.39992001599680066, 'BAJAJHIND.NS': 0.1202759448110378, 'RAJRATAN.NS': 0.2536492701459708}",504888.18,496736.79
2021-10-01,2022-01-03,"{'BCG.NS': 0.39998000599820055, 'TEJASNET.NS': 0.13795861241627513, 'JSWENERGY.NS': 0.39998000599820055, 'LXCHEM.NS': 0.034889533140057986, 'BLS.NS': 0.02719184244726582}",578187.29,567687.49
2022-01-03,2022-04-01,"{'BCG.NS': 0.39998000599820055, 'CGPOWER.NS': 0.1595521343596921, 'TTML.NS': 0.39998000599820055, 'TI.NS': 0.04048785364390683}",521684.99,511047.26
2022-04-01,2022-07-01,"{'SARDAEN.NS': 0.05338932213557289, 'ADANIGREEN.NS': 0.2484503099380124, 'AWL.NS': 0.2835432913417317, 'TATAELXSI.NS': 0.07858428314337133, 'LINDEINDIA.NS': 0.13897220555888823, 'RHIM.NS': 0.1970605878824235}",494731.9,483527.77
2022-07-01,2022-10-03,"{'CHENNPETRO.NS': 0.39996000399959997, 'BLS.NS': 0.20007999200079987, 'ADANIPOWER.NS': 0.39996000399959997}",568712.34,554719.78
2022-10-03,2023-01-02,"{'KARURVYSYA.NS': 0.2686, 'SAFARI.NS': 0.0566, 'MAZDOCK.NS': 0.2748, 'POWERMECH.NS': 0.4}",739469.44,719899.58
2023-01-02,2023-04-03,"{'RVNL.NS': 0.20342548076923075, 'TITAGARH.NS': 0.2764423076923077, 'JINDWORLD.NS': 0.09495192307692307, 'JSL.NS': 0.40064102564102566, 'JTEKTINDIA.NS': 0.02453926282051282}",819599.26,796268.79
2023-04-03,2023-07-03,"{'ZENTEC.NS': 0.21918774564143906, 'FINCABLES.NS': 0.2801572105210118, 'SONATSOFTW.NS': 0.27743625919580767, 'APARINDS.NS': 0.22321878464174139}",977934.72,948233.12
2023-07-03,2023-10-03,"{'TITAGARH.NS': 0.15518448155184483, 'JINDALSAW.NS': 0.2054794520547945, 'JBMA.NS': 0.19688031196880312, 'GET&D.NS': 0.10818918108189182, 'SAKSOFT.NS': 0.2863713628637136, 'DATAMATICS.NS': 0.0478952104789521}",1221937.07,1182526.69
2023-10-03,2023-12-29,"{'DBCORP.NS': 0.13371508941129193, 'RESPONIND.NS': 0.12869198312236285, 'JWL.NS': 0.28229857343781395, 'GET&D.NS': 0.2545710267229255, 'BSE.NS': 0.20072332730560577}",1435280.4,1386249.19
