buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'NESTLEIND.NS': 0.25, 'NAVINFLUOR.NS': 0.25, 'NAM-INDIA.NS': 0.2142, 'MCX.NS': 0.163, 'NH.NS': 0.0808, 'NESCO.NS': 0.042}",95586.1,95292.1
2020-04-01,2020-07-01,"{'IPCALAB.NS': 0.24997500249975002, 'NAVINFLUOR.NS': 0.24997500249975002, 'JBCHEPHARM.NS': 0.16478352164783522, 'GMMPFAUDLR.NS': 0.1463853614638536, 'ABBOTINDIA.NS': 0.1451854814518548, 'ALOKINDS.NS': 0.04369563043695631}",175254.55,174343.51
2020-07-01,2020-10-01,"{'JISLJALEQS.NS': 0.24997500249975002, 'NETWORK18.NS': 0.24997500249975002, 'NEOGEN.NS': 0.24997500249975002, 'NEULANDLAB.NS': 0.1725827417258274, 'NESTLEIND.NS': 0.07749225077492251}",219722.3,218105.1
2020-10-01,2021-01-01,"{'OPTIEMUS.NS': 0.24997500249975002, 'NEULANDLAB.NS': 0.24997500249975002, 'PGEL.NS': 0.24947505249475052, 'PERSISTENT.NS': 0.20167983201679832, 'PAISALO.NS': 0.04889511048895111}",290589.98,287856.18
2021-01-01,2021-04-01,"{'PCBL.NS': 0.25, 'PGEL.NS': 0.25, 'PAISALO.NS': 0.25, 'PERSISTENT.NS': 0.25}",466925.8,461709.08
2021-04-01,2021-07-01,"{'PGEL.NS': 0.24997500249975002, 'PDSL.NS': 0.24997500249975002, 'OLECTRA.NS': 0.24997500249975002, 'ORIENTELEC.NS': 0.11498850114988501, 'PAISALO.NS': 0.06839316068393161, 'OPTIEMUS.NS': 0.06669333066693331}",531356.1,524321.53
2021-07-01,2021-10-01,"{'PGEL.NS': 0.25, 'PDSL.NS': 0.25, 'NEWGEN.NS': 0.25, 'NEULANDLAB.NS': 0.1156, 'NATIONALUM.NS': 0.0651, 'PNBHOUSING.NS': 0.0331, 'NAVA.NS': 0.0256, 'NFL.NS': 0.0106}",536048.21,527751.52
2021-10-01,2022-01-03,"{'OIL.NS': 0.24997500249975002, 'MPHASIS.NS': 0.24037596240375964, 'OPTIEMUS.NS': 0.22847715228477153, 'PDSL.NS': 0.13338666133386662, 'OLECTRA.NS': 0.06989301069893011, 'OBEROIRLTY.NS': 0.06059394060593941, 'NAVA.NS': 0.017298270172982702}",585568.1,575265.97
2022-01-03,2022-04-01,"{'PERSISTENT.NS': 0.25, 'SRF.NS': 0.2379, 'RADICO.NS': 0.1948, 'PARAS.NS': 0.0824, 'PDSL.NS': 0.081, 'PGEL.NS': 0.065, 'SAFARI.NS': 0.047, 'POONAWALLA.NS': 0.0419}",566821.37,555561.06
2022-04-01,2022-07-01,"{'POONAWALLA.NS': 0.24997500249975002, 'RHIM.NS': 0.24997500249975002, 'RAYMOND.NS': 0.24997500249975002, 'POLYPLEX.NS': 0.23107689231076892, 'PAGEIND.NS': 0.018998100189981}",510355.36,499056.79
2022-07-01,2022-10-03,"{'NAVA.NS': 0.25, 'MRPL.NS': 0.25, 'MAHLIFE.NS': 0.25, 'JKIL.NS': 0.25}",503805.99,491572.41
2022-10-03,2023-01-02,"{'NAVNETEDUL.NS': 0.2521686503933831, 'METROBRAND.NS': 0.2521686503933831, 'MSUMI.NS': 0.19689328222715352, 'NRBBEARING.NS': 0.13253984264676213, 'PGEL.NS': 0.11872100060520475, 'NEULANDLAB.NS': 0.024006455517450072, 'BECTORFOOD.NS': 0.023502118216663304}",491574.43,478524.86
2023-01-02,2023-04-03,"{'MAZDOCK.NS': 0.24997500249975002, 'PRUDENT.NS': 0.24997500249975002, 'NCC.NS': 0.23097690230976903, 'NFL.NS': 0.16148385161483853, 'BECTORFOOD.NS': 0.06139386061393861, 'NEULANDLAB.NS': 0.0461953804619538}",471864.86,458276.51
2023-04-03,2023-07-03,"{'PFC.NS': 0.24997500249975002, 'RVNL.NS': 0.24997500249975002, 'OIL.NS': 0.24997500249975002, 'PERSISTENT.NS': 0.17098290170982902, 'RKFORGE.NS': 0.07909209079092092}",623191.86,604065.73
2023-07-03,2023-10-03,"{'NEWGEN.NS': 0.2499500099980004, 'OFSS.NS': 0.22335532893421314, 'OLECTRA.NS': 0.16796640671865629, 'NEULANDLAB.NS': 0.13267346530693863, 'PGEL.NS': 0.07528494301139772, 'PTC.NS': 0.05828834233153369, 'NSLNISP.NS': 0.04729054189162168, 'NCC.NS': 0.04519096180763847}",762028.4,737121.29
2023-10-03,2023-12-29,"{'NAVA.NS': 0.24967503249675033, 'NRBBEARING.NS': 0.17838216178382163, 'NEWGEN.NS': 0.17028297170282972, 'PTCIL.NS': 0.1464853514648535, 'NAM-INDIA.NS': 0.0836916308369163, 'OLECTRA.NS': 0.08339166083391661, 'NLCINDIA.NS': 0.06709329067093292, 'NSLNISP.NS': 0.020997900209979003}",973788.04,940095.51
