buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'NAM-INDIA.NS': 0.1306869313068693, 'GRSE.NS': 0.24997500249974997, 'RELIGARE.NS': 0.1762823717628237, 'HDFCAMC.NS': 0.08629137086291369, 'GMMPFAUDLR.NS': 0.05179482051794819, 'GUJGASLTD.NS': 0.054994500549944994, 'ADANIGREEN.NS': 0.24997500249974997}",75601.32,75307.32
2020-04-01,2020-07-01,"{'NESTLEIND.NS': 0.11308869113088692, 'ALKEM.NS': 0.24997500249975002, 'DMART.NS': 0.057894210578942104, 'DIVISLAB.NS': 0.07909209079092092, 'ADANIGREEN.NS': 0.24997500249975002, 'IPCALAB.NS': 0.24997500249975002}",105248.09,104556.8
2020-07-01,2020-10-01,"{'TI.NS': 0.1111111111111111, 'DIXON.NS': 0.1111111111111111, 'ABBOTINDIA.NS': 0.1111111111111111, 'BAYERCROP.NS': 0.1111111111111111, 'COROMANDEL.NS': 0.1111111111111111, 'TIPSINDLTD.NS': 0.1111111111111111, 'ADANIGREEN.NS': 0.1111111111111111, 'ALOKINDS.NS': 0.1111111111111111, 'IPCALAB.NS': 0.1111111111111111}",137266.54,135977.95
2020-10-01,2021-01-01,"{'SUBEXLTD.NS': 0.0185981401859814, 'IOLCP.NS': 0.0932906709329067, 'LAURUSLABS.NS': 0.1474852514748525, 'ALOKINDS.NS': 0.24067593240675933, 'ADANIGREEN.NS': 0.24997500249975002, 'AARTIDRUGS.NS': 0.24997500249975002}",163275.28,161340.53
2021-01-01,2021-04-01,"{'SUBEXLTD.NS': 0.25, 'INDIAMART.NS': 0.0655, 'AGI.NS': 0.0281, 'LAURUSLABS.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'EVEREADY.NS': 0.1564}",192056.02,189324.23
2021-04-01,2021-07-01,"{'ATGL.NS': 0.25219408857056397, 'SUBEXLTD.NS': 0.059618682538081315, 'PGEL.NS': 0.25219408857056397, 'ADANIENT.NS': 0.20568949863815195, 'SAREGAMA.NS': 0.020579037627358018, 'INTELLECT.NS': 0.20972460405528098}",214054.65,210505.95
2021-07-01,2021-10-01,"{'DALMIASUG.NS': 0.150984901509849, 'POONAWALLA.NS': 0.2286771322867713, 'SAREGAMA.NS': 0.1865813418658134, 'RAJRATAN.NS': 0.1837816218378162, 'TIPSINDLTD.NS': 0.24997500249975002}",222085.51,217883.67
2021-10-01,2022-01-03,"{'MANINFRA.NS': 0.1720827917208279, 'ELECON.NS': 0.10028997100289971, 'GANESHHOUC.NS': 0.12998700129987, 'JSWENERGY.NS': 0.24997500249975002, 'MASTEK.NS': 0.1474852514748525, 'RAJRATAN.NS': 0.09979002099790021, 'SHAREINDIA.NS': 0.10038996100389962}",249356.21,244050.41
2022-01-03,2022-04-01,"{'TI.NS': 0.24997500249975002, 'GANESHHOUC.NS': 0.1708829117088291, 'UNOMINDA.NS': 0.11848815118488151, 'CGPOWER.NS': 0.24997500249975002, 'SHAREINDIA.NS': 0.2106789321067893}",241547.5,235832.85
2022-04-01,2022-07-01,"{'GREENPANEL.NS': 0.25, 'DBREALTY.NS': 0.25, 'JINDWORLD.NS': 0.25, 'GOKEX.NS': 0.25}",175910.34,171264.57
2022-07-01,2022-10-03,"{'CHALET.NS': 0.24997500249975002, 'SCHAEFFLER.NS': 0.18618138186181382, 'LINDEINDIA.NS': 0.0937906209379062, 'ADANIGREEN.NS': 0.22007799220077992, 'SHOPERSTOP.NS': 0.24997500249975002}",222732.97,216370.62
2022-10-03,2023-01-02,"{'SAFARI.NS': 0.22375025095362377, 'SCHAEFFLER.NS': 0.17135113431037943, 'TIINDIA.NS': 0.1568962055812086, 'ADANIPOWER.NS': 0.24081509737000603, 'FCL.NS': 0.20718731178478217}",193891.2,187852.71
2023-01-02,2023-04-03,"{'RAYMOND.NS': 0.1720827917208279, 'ADANIENT.NS': 0.24997500249975002, 'SHOPERSTOP.NS': 0.11548845115488451, 'TITAGARH.NS': 0.24997500249975002, 'BLS.NS': 0.1913808619138086, 'NAVA.NS': 0.021097890210978902}",167074.2,161408.89
2023-04-03,2023-07-03,"{'APARINDS.NS': 0.24997500249975002, 'FINCABLES.NS': 0.24997500249975002, 'KIRLOSENG.NS': 0.1700829917008299, 'TITAGARH.NS': 0.24997500249975002, 'AEGISCHEM.NS': 0.07999200079992001}",218501.39,210622.24
2023-07-03,2023-10-03,"{'APARINDS.NS': 0.07729227077292271, 'SAFARI.NS': 0.013398660133986603, 'SAKSOFT.NS': 0.24997500249975002, 'JINDALSAW.NS': 0.24997500249975002, 'RVNL.NS': 0.016698330166983303, 'BECTORFOOD.NS': 0.1426857314268573, 'TITAGARH.NS': 0.24997500249975002}",286671.64,275711.27
2023-10-03,2023-12-29,"{'ANANDRATHI.NS': 0.22305538892221555, 'APARINDS.NS': 0.07718456308738253, 'RECLTD.NS': 0.2499500099980004, 'JBMA.NS': 0.03039392121575685, 'JINDALSAW.NS': 0.09978004399120176, 'SAKSOFT.NS': 0.10657868426314737, 'TITAGARH.NS': 0.21305738852229555}",376886.68,361700.1
