buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'GRSE.NS': 0.39992001599680066, 'NAM-INDIA.NS': 0.3135372925414917, 'AAVAS.NS': 0.09328134373125374, 'BRIGADE.NS': 0.019396120775844832, 'LALPATHLAB.NS': 0.17386522695460907}",74829.97,74574.97
2020-04-01,2020-07-01,"{'NESTLEIND.NS': 0.13288671132886706, 'DIVISLAB.NS': 0.0671932806719328, 'ADANIGREEN.NS': 0.39996000399959997, 'IPCALAB.NS': 0.39996000399959997}",118842.58,118177.6
2020-07-01,2020-10-01,"{'GMMPFAUDLR.NS': 0.3999600039996001, 'TORNTPHARM.NS': 0.1625837416258374, 'DIVISLAB.NS': 0.0374962503749625, 'ALKYLAMINE.NS': 0.3999600039996001}",144658.0,143520.57
2020-10-01,2021-01-01,"{'JBCHEPHARM.NS': 0.2492, 'DEEPAKNTR.NS': 0.2681, 'ALKYLAMINE.NS': 0.4, 'DRREDDY.NS': 0.0827}",165729.98,164050.86
2021-01-01,2021-04-01,"{'DEEPAKNTR.NS': 0.38732253549290147, 'DIVISLAB.NS': 0.3755248950209958, 'ALKYLAMINE.NS': 0.23715256948610278}",223911.15,221204.56
2021-04-01,2021-07-01,"{'AUBANK.NS': 0.0176982301769823, 'TIINDIA.NS': 0.18238176182381757, 'TANLA.NS': 0.39996000399959997, 'LINDEINDIA.NS': 0.39996000399959997}",212524.41,209451.46
2021-07-01,2021-10-01,"{'DALMIASUG.NS': 0.3999600039996001, 'ADANIENT.NS': 0.3999600039996001, 'ALKYLAMINE.NS': 0.20007999200079993}",208272.59,204790.12
2021-10-01,2022-01-03,"{'COSMOFIRST.NS': 0.21237876212378762, 'BAJAJFINSV.NS': 0.06319368063193681, 'MASTEK.NS': 0.3999600039996001, 'SRF.NS': 0.3244675532446755}",211841.41,207811.27
2022-01-03,2022-04-01,"{'NEOGEN.NS': 0.24787521247875213, 'TECHM.NS': 0.14628537146285372, 'UNOMINDA.NS': 0.25207479252074794, 'KPRMILL.NS': 0.35376462353764626}",188398.28,184346.13
2022-04-01,2022-07-01,"{'SFL.NS': 0.24297570242975702, 'GREENPANEL.NS': 0.3999600039996001, 'NH.NS': 0.28877112288771123, 'GRAVITA.NS': 0.06829317068293171}",149358.56,145742.09
2022-07-01,2022-10-03,"{'RAYMOND.NS': 0.06059394060593941, 'FINEORG.NS': 0.028997100289971003, 'SCHAEFFLER.NS': 0.34736526347365265, 'ADANIGREEN.NS': 0.1630836916308369, 'SHOPERSTOP.NS': 0.3999600039996001}",210087.87,204560.94
2022-10-03,2023-01-02,"{'FINEORG.NS': 0.22457754224577542, 'SCHAEFFLER.NS': 0.34366563343665635, 'ADANIPOWER.NS': 0.2927707229277072, 'BDL.NS': 0.0321967803219678, 'SHOPERSTOP.NS': 0.10678932106789321}",182492.88,177216.91
2023-01-02,2023-04-03,"{'IIFL.NS': 0.13328667133286673, 'ADANIENT.NS': 0.3999600039996001, 'HAL.NS': 0.2816718328167183, 'BLS.NS': 0.1850814918508149}",145102.26,140515.27
2023-04-03,2023-07-03,"{'APARINDS.NS': 0.39996000399959997, 'VBL.NS': 0.09779022097790219, 'CGPOWER.NS': 0.10228977102289769, 'TITAGARH.NS': 0.39996000399959997}",222261.91,214803.74
2023-07-03,2023-10-03,"{'KEI.NS': 0.0315968403159684, 'APARINDS.NS': 0.1684831516848315, 'TITAGARH.NS': 0.39996000399959997, 'SAKSOFT.NS': 0.39996000399959997}",291252.37,280899.17
2023-10-03,2023-12-29,"{'APARINDS.NS': 0.18518148185181482, 'PFC.NS': 0.22527747225277472, 'SAKSOFT.NS': 0.1895810418958104, 'TITAGARH.NS': 0.3999600039996001}",372095.41,358140.47
