buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ABBOTINDIA.NS': 0.25173698519786525, 'HDFCAMC.NS': 0.20924378209646563, 'RELAXO.NS': 0.25173698519786525, 'ADANIGREEN.NS': 0.25173698519786525, 'ICICIPRULI.NS': 0.035545262309938576}",105715.01,105425.01
2020-02-03,2020-03-02,"{'FINEORG.NS': 0.10068993100689931, 'AMBER.NS': 0.24997500249975002, 'IGL.NS': 0.1493850614938506, 'RELAXO.NS': 0.24997500249975002, 'ADANIGREEN.NS': 0.24997500249975002}",93174.13,92638.53
2020-03-02,2020-04-01,"{'BHARTIARTL.NS': 0.10128987101289871, 'ABBOTINDIA.NS': 0.24997500249975002, 'RELAXO.NS': 0.09449055094490551, 'ADANIGREEN.NS': 0.24997500249975002, 'MASFIN.NS': 0.24837516248375163, 'TRENT.NS': 0.055894410558944105}",76861.15,76149.32
2020-04-01,2020-05-04,"{'NESTLEIND.NS': 0.1298870112988701, 'ALKEM.NS': 0.24997500249975002, 'DMART.NS': 0.1280871912808719, 'DIVISLAB.NS': 0.24207579242075794, 'ADANIGREEN.NS': 0.24997500249975002}",93463.9,92343.31
2020-05-04,2020-06-01,"{'ALKEM.NS': 0.25, 'ABBOTINDIA.NS': 0.25, 'DIVISLAB.NS': 0.25, 'ADANIGREEN.NS': 0.25}",96037.99,94630.54
2020-06-01,2020-07-01,"{'FDC.NS': 0.17444422191067496, 'TIPSINDLTD.NS': 0.11956739435209295, 'ADANIGREEN.NS': 0.25035049068696175, 'DRREDDY.NS': 0.25035049068696175, 'IPCALAB.NS': 0.20528740236330864}",109395.21,107502.01
2020-07-01,2020-08-03,"{'MUTHOOTFIN.NS': 0.24997500249975002, 'BHARTIARTL.NS': 0.18888111188881113, 'BALKRISIND.NS': 0.061193880611938804, 'TIPSINDLTD.NS': 0.24997500249975002, 'IPCALAB.NS': 0.24997500249975002}",120119.1,117730.31
2020-08-03,2020-09-01,"{'PERSISTENT.NS': 0.24997500249975002, 'DIXON.NS': 0.24997500249975002, 'COROMANDEL.NS': 0.0832916708329167, 'TIPSINDLTD.NS': 0.16678332166783322, 'ADANIGREEN.NS': 0.24997500249975002}",139657.94,136540.58
2020-09-01,2020-10-01,"{'TIINDIA.NS': 0.0188981101889811, 'TIPSINDLTD.NS': 0.24997500249975002, 'AARTIDRUGS.NS': 0.24997500249975002, 'IPCALAB.NS': 0.24997500249975002, 'PERSISTENT.NS': 0.2311768823117688}",185982.57,181421.18
2020-10-01,2020-11-02,"{'INFIBEAM.NS': 0.0724927507249275, 'TANLA.NS': 0.24997500249975002, 'TIPSINDLTD.NS': 0.2106789321067893, 'EVEREADY.NS': 0.24997500249975002, 'VAIBHAVGBL.NS': 0.21687831216878314}",184343.97,179367.77
2020-11-02,2020-12-01,"{'JBCHEPHARM.NS': 0.0526947305269473, 'DIXON.NS': 0.016798320167983202, 'GRANULES.NS': 0.23697630236976303, 'INFIBEAM.NS': 0.11048895110488952, 'LTIM.NS': 0.1492850714928507, 'TANLA.NS': 0.24997500249975002, 'VAIBHAVGBL.NS': 0.1837816218378162}",242736.14,235637.7
2020-12-01,2021-01-01,"{'DIXON.NS': 0.22797720227977203, 'TANLA.NS': 0.24997500249975002, 'TATAELXSI.NS': 0.24997500249975002, 'EVEREADY.NS': 0.24997500249975002, 'VAIBHAVGBL.NS': 0.022097790220977905}",277819.41,269090.01
2021-01-01,2021-02-01,"{'DIXON.NS': 0.07779222077792221, 'SPLPETRO.NS': 0.11478852114788521, 'LTIM.NS': 0.05749425057494251, 'APLAPOLLO.NS': 0.24997500249975002, 'TANLA.NS': 0.24997500249975002, 'INTELLECT.NS': 0.24997500249975002}",294201.9,284285.74
2021-02-01,2021-03-01,"{'SPLPETRO.NS': 0.08900000000000001, 'ELGIEQUIP.NS': 0.15190000000000003, 'SAREGAMA.NS': 0.06680000000000001, 'TANLA.NS': 0.25000000000000006, 'TATAELXSI.NS': 0.25000000000000006, 'HAVELLS.NS': 0.06790000000000002, 'VAIBHAVGBL.NS': 0.12440000000000001}",338077.8,325933.79
2021-03-01,2021-04-01,"{'DIXON.NS': 0.2499500099980004, 'SPLPETRO.NS': 0.09498100379924015, 'SAREGAMA.NS': 0.17506498700259948, 'INTELLECT.NS': 0.2499500099980004, 'VAIBHAVGBL.NS': 0.23005398920215958}",435916.31,419402.87
2021-04-01,2021-05-03,"{'ATGL.NS': 0.25, 'ADANIENT.NS': 0.25, 'SAREGAMA.NS': 0.25, 'INTELLECT.NS': 0.25}",476352.77,457327.51
2021-05-03,2021-06-01,"{'ATGL.NS': 0.24997500249975002, 'ADANIENT.NS': 0.24997500249975002, 'SAREGAMA.NS': 0.1126887311268873, 'RAJRATAN.NS': 0.21697830216978303, 'INTELLECT.NS': 0.1703829617038296}",538947.81,516322.54
2021-06-01,2021-07-01,"{'ATGL.NS': 0.24997500249975002, 'PRINCEPIPE.NS': 0.17128287171282872, 'ADANIENT.NS': 0.22477752224777522, 'SAREGAMA.NS': 0.24997500249975002, 'INTELLECT.NS': 0.103989601039896}",529831.84,506439.26
2021-07-01,2021-08-02,"{'PRAJIND.NS': 0.2, 'GRASIM.NS': 0.2, 'CYIENT.NS': 0.2, 'POLYMED.NS': 0.2, 'CENTURYPLY.NS': 0.2}",552180.21,526635.93
2021-08-02,2021-09-01,"{'CDSL.NS': 0.125, 'JSWENERGY.NS': 0.125, 'KPRMILL.NS': 0.125, 'RAJRATAN.NS': 0.125, 'SAREGAMA.NS': 0.125, 'GRASIM.NS': 0.125, 'PDSL.NS': 0.125, 'CYIENT.NS': 0.125}",511711.14,486846.99
2021-09-01,2021-10-01,"{'MAXHEALTH.NS': 0.043795620437956206, 'LUXIND.NS': 0.20627937206279373, 'JSWENERGY.NS': 0.24997500249975002, 'SAREGAMA.NS': 0.24997500249975002, 'RAJRATAN.NS': 0.24997500249975002}",582236.48,552770.49
2021-10-01,2021-11-01,"{'ELECON.NS': 0.1289, 'JSWENERGY.NS': 0.25, 'MASTEK.NS': 0.25, 'SAREGAMA.NS': 0.2007, 'TATAELXSI.NS': 0.1704}",568303.36,538307.5
2021-11-01,2021-12-01,"{'MANINFRA.NS': 0.25037556334501754, 'JSWENERGY.NS': 0.25037556334501754, 'SAREGAMA.NS': 0.25037556334501754, 'RAJRATAN.NS': 0.15813720580871307, 'PERSISTENT.NS': 0.09073610415623434}",548430.64,518283.69
2021-12-01,2022-01-03,"{'COSMOFIRST.NS': 0.0843, 'DMART.NS': 0.1345, 'BCG.NS': 0.25, 'RAJRATAN.NS': 0.1569, 'LTTS.NS': 0.25, 'PERSISTENT.NS': 0.1243}",544498.38,513373.58
2022-01-03,2022-02-01,"{'BCG.NS': 0.25, 'SAREGAMA.NS': 0.25, 'LTTS.NS': 0.25, 'PERSISTENT.NS': 0.25}",496920.93,467407.77
2022-02-01,2022-03-02,"{'FLUOROCHEM.NS': 0.16298370162983702, 'MANINFRA.NS': 0.24997500249975002, 'TRIDENT.NS': 0.24997500249975002, 'KPITTECH.NS': 0.24997500249975002, 'PERSISTENT.NS': 0.08709129087091291}",430156.39,403598.51
2022-03-02,2022-04-01,"{'FLUOROCHEM.NS': 0.1812818718128187, 'GREENPANEL.NS': 0.24997500249975002, 'TRIDENT.NS': 0.24997500249975002, 'SCHAEFFLER.NS': 0.06879312068793121, 'KPITTECH.NS': 0.24997500249975002}",473842.97,443602.88
2022-04-01,2022-05-02,"{'GREENPANEL.NS': 0.24997500249975002, 'TRIDENT.NS': 0.24997500249975002, 'GREENLAM.NS': 0.06059394060593941, 'SCHAEFFLER.NS': 0.18948105189481051, 'JINDWORLD.NS': 0.24997500249975002}",488714.44,456480.27
2022-05-02,2022-06-01,"{'SFL.NS': 0.171982801719828, 'GREENPANEL.NS': 0.24437556244375563, 'TRIDENT.NS': 0.022997700229977002, 'GANESHHOUC.NS': 0.0187981201879812, 'NH.NS': 0.0418958104189581, 'SCHAEFFLER.NS': 0.24997500249975002, 'JINDWORLD.NS': 0.24997500249975002}",452592.54,421683.86
2022-06-01,2022-07-01,"{'SCHAEFFLER.NS': 0.24997500249974997, 'JINDWORLD.NS': 0.1941805819418058, 'POWERGRID.NS': 0.22347765223477647, 'LINDEINDIA.NS': 0.0823917608239176, 'BLS.NS': 0.24997500249974997}",430446.36,400085.1
2022-07-01,2022-08-01,"{'VBL.NS': 0.0704929507049295, 'VOLTAMP.NS': 0.20057994200579943, 'MAHLIFE.NS': 0.24067593240675933, 'HAL.NS': 0.23827617238276175, 'BLS.NS': 0.24997500249975002}",491715.42,456027.59
2022-08-01,2022-09-01,"{'GESHIP.NS': 0.10138986101389862, 'SCHAEFFLER.NS': 0.1731826817318268, 'VBL.NS': 0.1513848615138486, 'ADANIPOWER.NS': 0.24997500249975002, 'VOLTAMP.NS': 0.24997500249975002, 'ITC.NS': 0.0740925907409259}",531026.83,491363.85
2022-09-01,2022-10-03,"{'ATGL.NS': 0.24997500249975002, 'GESHIP.NS': 0.19578042195780423, 'SCHAEFFLER.NS': 0.13988601139886012, 'VBL.NS': 0.1643835616438356, 'ADANIPOWER.NS': 0.24997500249975002}",489409.14,451749.63
2022-10-03,2022-11-01,"{'FINEORG.NS': 0.1907809219078092, 'SCHAEFFLER.NS': 0.16848315168483152, 'VBL.NS': 0.1733826617338266, 'TVSMOTOR.NS': 0.21737826217378264, 'BLS.NS': 0.24997500249975002}",506744.46,466671.02
2022-11-01,2022-12-01,"{'KARURVYSYA.NS': 0.2499500099980004, 'TVSMOTOR.NS': 0.2499500099980004, 'FCL.NS': 0.2390521895620876, 'SHOPERSTOP.NS': 0.07458508298340331, 'BLS.NS': 0.1864627074585083}",496092.21,455776.15
2022-12-01,2023-01-02,"{'UJJIVAN.NS': 0.2499500099980004, 'KARURVYSYA.NS': 0.2499500099980004, 'GESHIP.NS': 0.07138572285542892, 'VBL.NS': 0.07468506298740252, 'ACE.NS': 0.124375124975005, 'BLS.NS': 0.22965406918616277}",489461.91,448598.68
2023-01-02,2023-02-01,"{'KARURVYSYA.NS': 0.24997500249975002, 'GESHIP.NS': 0.13398660133986603, 'INDIANB.NS': 0.23737626237376264, 'VBL.NS': 0.0755924407559244, 'SOLARINDS.NS': 0.0730926907309269, 'BANKBARODA.NS': 0.22997700229977003}",449484.14,410920.5
2023-02-01,2023-03-01,"{'APARINDS.NS': 0.05207811717576364, 'SAFARI.NS': 0.25037556334501754, 'KARURVYSYA.NS': 0.25037556334501754, 'INDIANB.NS': 0.19679519278918378, 'RVNL.NS': 0.25037556334501754}",439778.48,401077.54
2023-03-01,2023-04-03,"{'APARINDS.NS': 0.1297870212978702, 'FINCABLES.NS': 0.22467753224677534, 'EQUITASBNK.NS': 0.24487551244875513, 'VBL.NS': 0.07289271072892711, 'CGPOWER.NS': 0.1486851314868513, 'BLUESTARCO.NS': 0.17908209179082094}",447277.92,406933.02
2023-04-03,2023-05-02,"{'APARINDS.NS': 0.20527947205279473, 'FINCABLES.NS': 0.24997500249975002, 'SONATSOFTW.NS': 0.24997500249975002, 'TITAGARH.NS': 0.24997500249975002, 'AEGISCHEM.NS': 0.044795520447955206}",491482.64,446130.43
2023-05-02,2023-06-01,"{'MARKSANS.NS': 0.2499500099980004, 'APARINDS.NS': 0.10487902419516096, 'SONATSOFTW.NS': 0.15036992601479704, 'SAKSOFT.NS': 0.18476304739052188, 'BECTORFOOD.NS': 0.0600879824035193, 'TITAGARH.NS': 0.2499500099980004}",547817.41,496126.83
2023-06-01,2023-07-03,"{'RKFORGE.NS': 0.14985504348695391, 'CIGNITITEC.NS': 0.07297810656802958, 'SAFARI.NS': 0.15445366390082976, 'JSL.NS': 0.1970408877336799, 'SAKSOFT.NS': 0.24552634209737081, 'BECTORFOOD.NS': 0.18014595621313606}",634676.47,573506.1
2023-07-03,2023-08-01,"{'APARINDS.NS': 0.06639336066393361, 'SAFARI.NS': 0.1156884311568843, 'SONATSOFTW.NS': 0.11978802119788022, 'SAKSOFT.NS': 0.24997500249975002, 'BECTORFOOD.NS': 0.19818018198180182, 'TITAGARH.NS': 0.24997500249975002}",690506.43,622533.15
2023-08-01,2023-09-01,"{'RKFORGE.NS': 0.06049395060493949, 'APARINDS.NS': 0.14618538146185378, 'ACE.NS': 0.0945905409459054, 'KIRLOSBROS.NS': 0.19628037196280368, 'SAKSOFT.NS': 0.20117988201179876, 'BECTORFOOD.NS': 0.05129487051294869, 'TITAGARH.NS': 0.24997500249974997}",787545.8,708423.99
2023-09-01,2023-10-03,"{'TIIL.NS': 0.062193780621937804, 'RKFORGE.NS': 0.24997500249975002, 'APARINDS.NS': 0.13288671132886712, 'RECLTD.NS': 0.22677732226777322, 'JBMA.NS': 0.1655834416558344, 'BECTORFOOD.NS': 0.1625837416258374}",802242.16,719957.86
2023-10-03,2023-11-01,"{'APARINDS.NS': 0.0143985601439856, 'CHENNPETRO.NS': 0.1706829317068293, 'RECLTD.NS': 0.24997500249975002, 'SAKSOFT.NS': 0.06839316068393161, 'JWL.NS': 0.24997500249975002, 'TITAGARH.NS': 0.24657534246575344}",816047.11,730630.87
