buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'GRSE.NS': 0.25095362377032726, 'NAM-INDIA.NS': 0.22886970487853847, 'LALPATHLAB.NS': 0.15910459747038747, 'HDFCAMC.NS': 0.15779963862678179, 'AAVAS.NS': 0.10851234691828951, 'BRIGADE.NS': 0.05320216823930938, 'ICICIPRULI.NS': 0.04155792009636619}",73345.1,73058.1
2020-04-01,2020-07-01,"{'ADANIGREEN.NS': 0.24997500249975002, 'IPCALAB.NS': 0.24997500249975002, 'GMMPFAUDLR.NS': 0.2286771322867713, 'JBCHEPHARM.NS': 0.15578442155784422, 'ABBOTINDIA.NS': 0.1155884411558844}",115094.98,114374.61
2020-07-01,2020-10-01,"{'ALKYLAMINE.NS': 0.25, 'DIVISLAB.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'TORNTPHARM.NS': 0.25}",143804.58,142580.52
2020-10-01,2021-01-01,"{'ALKYLAMINE.NS': 0.25095362377032726, 'DEEPAKNTR.NS': 0.25095362377032726, 'DRREDDY.NS': 0.24713912868901827, 'JBCHEPHARM.NS': 0.25095362377032726}",160697.14,158957.29
2021-01-01,2021-04-01,"{'ALKYLAMINE.NS': 0.24997500249975002, 'DEEPAKNTR.NS': 0.24997500249975002, 'DIVISLAB.NS': 0.24997500249975002, 'DRREDDY.NS': 0.11348865113488651, 'JBCHEPHARM.NS': 0.13658634136586342}",207352.32,204657.34
2021-04-01,2021-07-01,"{'LINDEINDIA.NS': 0.25, 'TANLA.NS': 0.25, 'DEEPAKNTR.NS': 0.0943, 'TIINDIA.NS': 0.2452, 'AUBANK.NS': 0.1003, 'ALKYLAMINE.NS': 0.0392, 'ASTRAL.NS': 0.021}",205411.72,202216.96
2021-07-01,2021-10-01,"{'DALMIASUG.NS': 0.24997500249975002, 'ADANIENT.NS': 0.24997500249975002, 'ALKYLAMINE.NS': 0.21977802219778023, 'COSMOFIRST.NS': 0.1713828617138286, 'ADANIPOWER.NS': 0.08289171082891711, 'SUBEXLTD.NS': 0.025997400259974}",220230.23,216283.0
2021-10-01,2022-01-03,"{'SRF.NS': 0.2501000400160064, 'MASTEK.NS': 0.2501000400160064, 'COSMOFIRST.NS': 0.23779511804721887, 'BAJAJFINSV.NS': 0.16916766706682673, 'SONATSOFTW.NS': 0.04971988795518207, 'COFORGE.NS': 0.0431172468987595}",223387.29,218843.48
2022-01-03,2022-04-01,"{'KPRMILL.NS': 0.24997500249975002, 'MANINFRA.NS': 0.24997500249975002, 'UNOMINDA.NS': 0.24787521247875213, 'NEOGEN.NS': 0.23767623237676233, 'VTL.NS': 0.014498550144985502}",209874.11,205090.16
2022-04-01,2022-07-01,"{'GREENPANEL.NS': 0.24999999999999994, 'JBMA.NS': 0.24999999999999994, 'TRIDENT.NS': 0.24999999999999994, 'SHOPERSTOP.NS': 0.18889999999999996, 'SFL.NS': 0.044899999999999995, 'TATAELXSI.NS': 0.016199999999999996}",178339.82,173788.67
2022-07-01,2022-10-03,"{'ADANIGREEN.NS': 0.24997500249975002, 'SCHAEFFLER.NS': 0.24997500249975002, 'SHOPERSTOP.NS': 0.24997500249975002, 'RAYMOND.NS': 0.1315868413158684, 'FINEORG.NS': 0.07819218078192182, 'MAHSEAMLES.NS': 0.04029597040295971}",236444.34,229894.39
2022-10-03,2023-01-02,"{'ADANIPOWER.NS': 0.25267839094400646, 'FCL.NS': 0.2493430361835456, 'SCHAEFFLER.NS': 0.24166161309884782, 'FINEORG.NS': 0.19779664443096828, 'JWL.NS': 0.0585203153426319}",198786.71,192759.95
2023-01-02,2023-04-03,"{'ADANIENT.NS': 0.251559669953713, 'VBL.NS': 0.20788891124974843, 'JWL.NS': 0.16210505131817265, 'BLS.NS': 0.14379150734554233, 'HAL.NS': 0.11833366874622658, 'SHANTIGEAR.NS': 0.11632119138659688}",176797.59,170963.49
2023-04-03,2023-07-03,"{'APARINDS.NS': 0.2499500099980004, 'TITAGARH.NS': 0.2499500099980004, 'CGPOWER.NS': 0.21665666866626676, 'VBL.NS': 0.1790641871625675, 'JWL.NS': 0.07278544291141772, 'AUTOAXLES.NS': 0.03159368126374725}",257426.51,248397.76
2023-07-03,2023-10-03,"{'SAKSOFT.NS': 0.24997500249975008, 'TITAGARH.NS': 0.24997500249975008, 'APARINDS.NS': 0.14928507149285075, 'KEI.NS': 0.14748525147485253, 'RKFORGE.NS': 0.08809119088091193, 'FINCABLES.NS': 0.049695030496950315, 'ACE.NS': 0.04049595040495951, 'KPITTECH.NS': 0.02499750024997501}",338004.69,325421.81
2023-10-03,2023-12-29,"{'TITAGARH.NS': 0.25145845906256287, 'PFC.NS': 0.20669885334942664, 'APARINDS.NS': 0.19774693220679943, 'SAKSOFT.NS': 0.19100784550392275, 'RKFORGE.NS': 0.09213437940052302, 'JBMA.NS': 0.06095353047676524}",417364.63,400975.42
