buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'AAVAS.NS': 0.39603960396039606, 'GRSE.NS': 0.39603960396039606, 'ICICIGI.NS': 0.2079207920792079}",69361.03,69142.03
2020-04-01,2020-07-01,"{'GMMPFAUDLR.NS': 0.39603960396039606, 'ADANIGREEN.NS': 0.39603960396039606, 'ABBOTINDIA.NS': 0.2079207920792079}",121777.51,121153.01
2020-07-01,2020-10-01,"{'ALKYLAMINE.NS': 0.39603960396039606, 'GMMPFAUDLR.NS': 0.39603960396039606, 'NAVINFLUOR.NS': 0.2079207920792079}",148976.17,147891.19
2020-10-01,2021-01-01,"{'ALKYLAMINE.NS': 0.39603960396039606, 'GRANULES.NS': 0.39603960396039606, 'JBCHEPHARM.NS': 0.2079207920792079}",157676.68,156171.33
2021-01-01,2021-04-01,"{'ALKYLAMINE.NS': 0.39603960396039606, 'DEEPAKNTR.NS': 0.39603960396039606, 'NAVINFLUOR.NS': 0.2079207920792079}",231457.63,228809.89
2021-04-01,2021-07-01,"{'DIXON.NS': 0.39603960396039606, 'DEEPAKNTR.NS': 0.39603960396039606, 'PGEL.NS': 0.2079207920792079}",268673.21,265050.75
2021-07-01,2021-10-01,"{'SUBEXLTD.NS': 0.39603960396039606, 'GREENPANEL.NS': 0.3701980198019802, 'GPIL.NS': 0.18425742574257425, 'SPLPETRO.NS': 0.04950495049504951}",256169.82,252123.94
2021-10-01,2022-01-03,"{'DEEPAKNTR.NS': 0.39603960396039606, 'RAJRATAN.NS': 0.39603960396039606, 'DIXON.NS': 0.2079207920792079}",272601.28,267716.89
2022-01-03,2022-04-01,"{'CGPOWER.NS': 0.39603960396039606, 'SAREGAMA.NS': 0.39603960396039606, 'SHAREINDIA.NS': 0.2079207920792079}",268921.96,263512.49
2022-04-01,2022-07-01,"{'GREENPANEL.NS': 0.39603960396039606, 'DBREALTY.NS': 0.39603960396039606, 'TATAELXSI.NS': 0.2079207920792079}",186568.2,182311.31
2022-07-01,2022-10-03,"{'ADANIGREEN.NS': 0.39603960396039606, 'FCL.NS': 0.39603960396039606, 'SIYSIL.NS': 0.2079207920792079}",253538.78,247264.84
2022-10-03,2023-01-02,"{'ADANIPOWER.NS': 0.39603960396039606, 'FCL.NS': 0.39603960396039606, 'JWL.NS': 0.1383168316831683, 'SCHAEFFLER.NS': 0.06960396039603961}",216425.16,210533.61
2023-01-02,2023-04-03,"{'ADANIENT.NS': 0.39603960396039606, 'BLS.NS': 0.39603960396039606, 'JWL.NS': 0.2079207920792079}",166156.15,161201.03
2023-04-03,2023-07-03,"{'JWL.NS': 0.39603960396039606, 'TITAGARH.NS': 0.39603960396039606, 'APARINDS.NS': 0.2079207920792079}",292537.36,283306.29
2023-07-03,2023-10-03,"{'APARINDS.NS': 0.39603960396039606, 'TITAGARH.NS': 0.39603960396039606, 'SAKSOFT.NS': 0.2079207920792079}",417517.99,403584.13
2023-10-03,2023-12-29,"{'TITAGARH.NS': 0.39603960396039606, 'TI.NS': 0.39603960396039606, 'GRAVITA.NS': 0.2079207920792079}",526197.21,507643.39
