buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'GRSE.NS': 0.2, 'AAVAS.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'ABBOTINDIA.NS': 0.2, 'FINEORG.NS': 0.2}",104484.53,104199.53
2020-02-03,2020-03-02,"{'GRSE.NS': 0.2, 'AAVAS.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'RELAXO.NS': 0.2, 'FINEORG.NS': 0.2}",93953.29,93417.02
2020-03-02,2020-04-01,"{'AAVAS.NS': 0.19801980198019803, 'RELAXO.NS': 0.009900990099009901, 'BAJFINANCE.NS': 0.19801980198019803, 'ADANIGREEN.NS': 0.19801980198019803, 'ABBOTINDIA.NS': 0.19801980198019803, 'FINEORG.NS': 0.19801980198019803}",75717.49,75015.31
2020-04-01,2020-05-04,"{'GMMPFAUDLR.NS': 0.25, 'ABBOTINDIA.NS': 0.25, 'IPCALAB.NS': 0.25, 'ADANIGREEN.NS': 0.25}",96506.05,95371.08
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.33333333333333337, 'ABBOTINDIA.NS': 0.33333333333333337, 'ADANIGREEN.NS': 0.33333333333333337}",104985.51,103498.82
2020-06-01,2020-07-01,"{'IPCALAB.NS': 0.2, 'JBCHEPHARM.NS': 0.2, 'GMMPFAUDLR.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'ABBOTINDIA.NS': 0.2}",114169.86,112253.11
2020-07-01,2020-08-03,"{'GMMPFAUDLR.NS': 0.25, 'IPCALAB.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'JBCHEPHARM.NS': 0.25}",118605.77,116314.55
2020-08-03,2020-09-01,"{'IPCALAB.NS': 0.2, 'JBCHEPHARM.NS': 0.2, 'GMMPFAUDLR.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'AARTIDRUGS.NS': 0.2}",153730.37,150405.61
2020-09-01,2020-10-01,"{'TANLA.NS': 0.20202020202020204, 'GMMPFAUDLR.NS': 0.20202020202020204, 'ALKYLAMINE.NS': 0.20202020202020204, 'ADANIGREEN.NS': 0.19191919191919193, 'AARTIDRUGS.NS': 0.20202020202020204}",174276.11,170097.0
2020-10-01,2020-11-02,"{'AARTIDRUGS.NS': 0.25, 'TANLA.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'ALKYLAMINE.NS': 0.25}",177828.31,173144.02
2020-11-02,2020-12-01,"{'TANLA.NS': 0.33333333333333337, 'IPCALAB.NS': 0.33333333333333337, 'ADANIGREEN.NS': 0.33333333333333337}",248767.89,241737.93
2020-12-01,2021-01-01,"{'JBCHEPHARM.NS': 0.25, 'TANLA.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'DIXON.NS': 0.25}",262243.73,254256.95
2021-01-01,2021-02-01,"{'TANLA.NS': 0.33333333333333337, 'JBCHEPHARM.NS': 0.33333333333333337, 'DIXON.NS': 0.33333333333333337}",266457.75,257763.63
2021-02-01,2021-03-01,"{'TIPSINDLTD.NS': 0.25, 'TANLA.NS': 0.25, 'DIXON.NS': 0.25, 'ALKYLAMINE.NS': 0.25}",328313.6,316941.22
2021-03-01,2021-04-01,"{'TIPSINDLTD.NS': 0.19191919191919193, 'TANLA.NS': 0.20202020202020204, 'ALKYLAMINE.NS': 0.20202020202020204, 'VAIBHAVGBL.NS': 0.20202020202020204, 'DIXON.NS': 0.20202020202020204}",340552.7,328006.37
2021-04-01,2021-05-03,"{'ATGL.NS': 0.25, 'TANLA.NS': 0.25, 'RAJRATAN.NS': 0.25, 'DIXON.NS': 0.25}",399028.96,383524.3
2021-05-03,2021-06-01,"{'TIPSINDLTD.NS': 0.2, 'TANLA.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'RAJRATAN.NS': 0.2, 'DIXON.NS': 0.2}",445631.94,427391.48
2021-06-01,2021-07-01,"{'TIPSINDLTD.NS': 0.2, 'LAURUSLABS.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'RAJRATAN.NS': 0.2, 'DIXON.NS': 0.2}",596420.0,570882.53
2021-07-01,2021-08-02,"{'LAURUSLABS.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'RAJRATAN.NS': 0.25, 'DIXON.NS': 0.25}",644499.55,615595.41
2021-08-02,2021-09-01,"{'PERSISTENT.NS': 0.25, 'CDSL.NS': 0.25, 'ADANIENT.NS': 0.25, 'RAJRATAN.NS': 0.25}",612575.05,583778.64
2021-09-01,2021-10-01,"{'SAREGAMA.NS': 0.25, 'ADANIENT.NS': 0.25, 'RAJRATAN.NS': 0.25, 'ALKYLAMINE.NS': 0.25}",610073.1,580106.3
2021-10-01,2021-11-01,"{'SAREGAMA.NS': 0.19801980198019803, 'TATAELXSI.NS': 0.16584158415841585, 'SHAREINDIA.NS': 0.05623762376237624, 'ADANIENT.NS': 0.18386138613861386, 'RAJRATAN.NS': 0.19801980198019803, 'BALAMINES.NS': 0.19801980198019803}",615152.25,583609.96
2021-11-01,2021-12-01,"{'SAREGAMA.NS': 0.2, 'SHAREINDIA.NS': 0.2, 'TIPSINDLTD.NS': 0.2, 'GREENPANEL.NS': 0.2, 'RAJRATAN.NS': 0.2}",587442.57,556036.11
2021-12-01,2022-01-03,"{'BCG.NS': 0.25, 'SHAREINDIA.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'RAJRATAN.NS': 0.25}",672259.28,634994.26
2022-01-03,2022-02-01,"{'BCG.NS': 0.25, 'SHAREINDIA.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'CGPOWER.NS': 0.25}",715521.71,674406.54
2022-02-01,2022-03-02,"{'BCG.NS': 0.19476597886260694, 'SHAREINDIA.NS': 0.20130850528434827, 'TIPSINDLTD.NS': 0.20130850528434827, 'CGPOWER.NS': 0.20130850528434827, 'RAJRATAN.NS': 0.20130850528434827}",505383.55,475038.3
2022-03-02,2022-04-01,"{'ATGL.NS': 0.20202020202020204, 'BCG.NS': 0.19191919191919193, 'SHAREINDIA.NS': 0.20202020202020204, 'TIPSINDLTD.NS': 0.20202020202020204, 'RAJRATAN.NS': 0.20202020202020204}",640347.98,600668.93
2022-04-01,2022-05-02,"{'SAREGAMA.NS': 0.20202020202020204, 'TIPSINDLTD.NS': 0.20202020202020204, 'BCG.NS': 0.19191919191919193, 'TATAELXSI.NS': 0.20202020202020204, 'GREENPANEL.NS': 0.20202020202020204}",561069.61,525018.03
2022-05-02,2022-06-01,"{'BORORENEW.NS': 0.33333333333333337, 'SAREGAMA.NS': 0.33333333333333337, 'GREENPANEL.NS': 0.33333333333333337}",519049.79,484567.2
2022-06-01,2022-07-01,"{'KPITTECH.NS': 0.25, 'BORORENEW.NS': 0.25, 'GREENPANEL.NS': 0.25, 'FLUOROCHEM.NS': 0.25}",472159.13,439735.68
2022-07-01,2022-08-01,"{'FLUOROCHEM.NS': 0.25, 'ATGL.NS': 0.25, 'CGPOWER.NS': 0.25, 'GREENPANEL.NS': 0.25}",557958.82,518547.45
2022-08-01,2022-09-01,"{'ATGL.NS': 0.25, 'CGPOWER.NS': 0.25, 'GREENPANEL.NS': 0.25, 'PGEL.NS': 0.25}",570043.85,528582.86
2022-09-01,2022-10-03,"{'PGEL.NS': 0.25, 'ATGL.NS': 0.25, 'CGPOWER.NS': 0.25, 'GANESHHOUC.NS': 0.25}",569445.66,526824.18
2022-10-03,2022-11-01,"{'ELECON.NS': 0.25, 'ATGL.NS': 0.25, 'CGPOWER.NS': 0.25, 'GANESHHOUC.NS': 0.25}",625485.95,577410.0
2022-11-01,2022-12-01,"{'ELECON.NS': 0.25, 'ATGL.NS': 0.25, 'GANESHHOUC.NS': 0.25, 'FCL.NS': 0.25}",648193.79,597032.48
2022-12-01,2023-01-02,"{'ELECON.NS': 0.25, 'ATGL.NS': 0.25, 'BLS.NS': 0.25, 'ADANIENT.NS': 0.25}",598689.87,550123.86
2023-01-02,2023-02-01,"{'ELECON.NS': 0.2, 'ATGL.NS': 0.2, 'SOLARINDS.NS': 0.2, 'APARINDS.NS': 0.2, 'BLS.NS': 0.2}",542416.06,497190.01
2023-02-01,2023-03-01,"{'APARINDS.NS': 0.25, 'ELECON.NS': 0.25, 'BLS.NS': 0.25, 'CGPOWER.NS': 0.25}",567591.7,519090.53
2023-03-01,2023-04-03,"{'APARINDS.NS': 0.25, 'ELECON.NS': 0.25, 'BLS.NS': 0.25, 'CGPOWER.NS': 0.25}",579360.62,528641.79
2023-04-03,2023-05-02,"{'ELECON.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'INGERRAND.NS': 0.009900990099009901, 'BLS.NS': 0.19801980198019803, 'CGPOWER.NS': 0.19801980198019803, 'TITAGARH.NS': 0.19801980198019803}",638783.46,581542.59
2023-05-02,2023-06-01,"{'SAFARI.NS': 0.2, 'APARINDS.NS': 0.2, 'INGERRAND.NS': 0.2, 'BLS.NS': 0.2, 'TITAGARH.NS': 0.2}",663814.97,602946.05
2023-06-01,2023-07-03,"{'GRAVITA.NS': 0.19801980198019803, 'SAFARI.NS': 0.009900990099009901, 'APARINDS.NS': 0.19801980198019803, 'BLS.NS': 0.19801980198019803, 'CGPOWER.NS': 0.19801980198019803, 'TITAGARH.NS': 0.19801980198019803}",779521.02,706500.36
2023-07-03,2023-08-01,"{'HAL.NS': 0.2, 'SAFARI.NS': 0.2, 'SAKSOFT.NS': 0.2, 'APARINDS.NS': 0.2, 'TITAGARH.NS': 0.2}",826824.14,747682.42
2023-08-01,2023-09-01,"{'SAFARI.NS': 0.2, 'POWERMECH.NS': 0.2, 'APARINDS.NS': 0.2, 'TITAGARH.NS': 0.2, 'JBMA.NS': 0.2}",958964.87,865304.94
2023-09-01,2023-10-03,"{'JWL.NS': 0.25, 'JBMA.NS': 0.25, 'TITAGARH.NS': 0.25, 'APARINDS.NS': 0.25}",912786.06,821700.31
2023-10-03,2023-11-01,"{'KAYNES.NS': 0.009900990099009901, 'SAFARI.NS': 0.19801980198019803, 'JWL.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'TITAGARH.NS': 0.19801980198019803, 'JBMA.NS': 0.19801980198019803}",879250.85,789621.54
2023-11-01,2023-12-01,"{'APARINDS.NS': 0.25, 'KAYNES.NS': 0.25, 'SAFARI.NS': 0.25, 'TITAGARH.NS': 0.25}",982201.01,880149.14
2023-12-01,2023-12-29,"{'CHENNPETRO.NS': 0.19801980198019803, 'KAYNES.NS': 0.009900990099009901, 'SAFARI.NS': 0.19801980198019803, 'ANANDRATHI.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'TITAGARH.NS': 0.19801980198019803}",998676.49,892830.8
