buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'GPIL.NS': 0.24752475247524752, 'CRISIL.NS': 0.24752475247524752, 'DLF.NS': 0.24752475247524752, 'POLYCAB.NS': 0.24752475247524752, 'NH.NS': 0.009900990099009901}",92276.6,92001.6
2020-02-03,2020-03-02,"{'EPL.NS': 0.24752475247524752, 'PRICOLLTD.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.009900990099009901}",77664.34,77182.89
2020-03-02,2020-04-01,"{'RTNINDIA.NS': 0.24752475247524752, 'NAVINFLUOR.NS': 0.24752475247524752, 'LAOPALA.NS': 0.24752475247524752, 'MASFIN.NS': 0.24752475247524752, 'POLYMED.NS': 0.009900990099009901}",54424.74,53872.35
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.24947610018960184, 'INDIACEM.NS': 0.24947610018960184, 'AJANTPHARM.NS': 0.24947610018960184, 'HINDUNILVR.NS': 0.2064664205169145, 'ALKEM.NS': 0.02594551441971859, 'NAVINFLUOR.NS': 0.01915976449456142}",57322.69,56530.89
2020-05-04,2020-06-01,"{'PATANJALI.NS': 0.2476991588322613, 'IOLCP.NS': 0.2475012370113805, 'ABBOTINDIA.NS': 0.24740227610094015, 'NAVINFLUOR.NS': 0.18743196437407225, 'AJANTPHARM.NS': 0.06996536368134587}",65483.16,64373.64
2020-06-01,2020-07-01,"{'PATANJALI.NS': 0.24752475247524752, 'CIPLA.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'IOLCP.NS': 0.24752475247524752, 'AUROPHARMA.NS': 0.009900990099009901}",94071.8,92237.89
2020-07-01,2020-08-03,"{'JISLJALEQS.NS': 0.24752475247524752, 'TATACOMM.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'TATACHEM.NS': 0.009900990099009901, 'TANLA.NS': 0.24752475247524752}",110087.42,107656.29
2020-08-03,2020-09-01,"{'JPPOWER.NS': 0.24752475247524752, 'CAMLINFINE.NS': 0.24752475247524752, 'JINDALSTEL.NS': 0.24752475247524752, 'SUBEXLTD.NS': 0.24752475247524752, 'QUESS.NS': 0.009900990099009901}",124957.06,121877.55
2020-09-01,2020-10-01,"{'TANLA.NS': 0.24752475247524752, 'INTELLECT.NS': 0.24752475247524752, 'SUVENPHAR.NS': 0.24752475247524752, 'PRINCEPIPE.NS': 0.24752475247524752, 'DALMIASUG.NS': 0.009900990099009901}",156917.78,152685.61
2020-10-01,2020-11-02,"{'CAMLINFINE.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'BSOFT.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'SAKSOFT.NS': 0.009900990099009901}",164998.41,160143.3
2020-11-02,2020-12-01,"{'PGEL.NS': 0.24752475247524752, 'RKFORGE.NS': 0.22376237623762377, 'TANLA.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'ICIL.NS': 0.033663366336633666}",243195.4,235549.33
2020-12-01,2021-01-01,"{'RKFORGE.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'BLUEDART.NS': 0.24752475247524752, 'ICIL.NS': 0.24752475247524752, 'SOMANYCERA.NS': 0.009900990099009901}",244563.91,236304.81
2021-01-01,2021-02-01,"{'SURYAROSNI.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'TEJASNET.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'TATASTEEL.NS': 0.009900990099009901}",233722.69,225269.71
2021-02-01,2021-03-01,"{'IFBIND.NS': 0.24752475247524752, 'INOXWIND.NS': 0.24752475247524752, 'JWL.NS': 0.24752475247524752, 'IDFCFIRSTB.NS': 0.2096039603960396, 'INDIAMART.NS': 0.04782178217821782}",245416.26,235980.36
2021-03-01,2021-04-01,"{'DBL.NS': 0.24752475247524752, 'INDIANB.NS': 0.24752475247524752, 'PRAJIND.NS': 0.24752475247524752, 'PAISALO.NS': 0.24752475247524752, 'TATAMOTORS.NS': 0.009900990099009901}",234808.12,225215.09
2021-04-01,2021-05-03,"{'IIFL.NS': 0.24752475247524752, 'PGEL.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.21831683168316832, 'INTELLECT.NS': 0.24752475247524752, 'DEEPAKNTR.NS': 0.03910891089108911}",231913.75,221888.97
2021-05-03,2021-06-01,"{'BALAMINES.NS': 0.24975024975024973, 'GRAPHITE.NS': 0.24975024975024973, 'SAIL.NS': 0.23796203796203794, 'POLYMED.NS': 0.12667332667332665, 'SUBEXLTD.NS': 0.0994005994005994, 'SPLPETRO.NS': 0.03646353646353646}",235260.33,224526.89
2021-06-01,2021-07-01,"{'LUXIND.NS': 0.24752475247524752, 'BALAMINES.NS': 0.24752475247524752, 'PRAJIND.NS': 0.24752475247524752, 'PRINCEPIPE.NS': 0.24752475247524752, 'MASTEK.NS': 0.009900990099009901}",260982.12,248495.16
2021-07-01,2021-08-02,"{'PRAJIND.NS': 0.24752475247524752, 'TIDEWATER.NS': 0.24752475247524752, 'TIRUMALCHM.NS': 0.24752475247524752, 'CARERATING.NS': 0.24752475247524752, 'TATAELXSI.NS': 0.009900990099009901}",299295.42,284330.32
2021-08-02,2021-09-01,"{'ICIL.NS': 0.25, 'JSL.NS': 0.25, 'IRB.NS': 0.25, 'IBREALEST.NS': 0.25}",277104.71,262605.17
2021-09-01,2021-10-01,"{'LXCHEM.NS': 0.24752475247524752, 'TIIL.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'GLOBUSSPR.NS': 0.24752475247524752, 'GRAVITA.NS': 0.009900990099009901}",333536.88,315389.52
2021-10-01,2021-11-01,"{'GANESHHOUC.NS': 0.24752475247524752, 'GLOBUSSPR.NS': 0.24752475247524752, 'MANINFRA.NS': 0.24752475247524752, 'LXCHEM.NS': 0.24752475247524752, 'PRESTIGE.NS': 0.009900990099009901}",345603.97,326040.05
2021-11-01,2021-12-01,"{'IRCTC.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'BCG.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'TDPOWERSYS.NS': 0.009900990099009901}",398766.55,375368.21
2021-12-01,2022-01-03,"{'SONACOMS.NS': 0.24752475247524752, 'HOMEFIRST.NS': 0.009900990099009901, 'TCIEXP.NS': 0.24752475247524752, 'GOKEX.NS': 0.24752475247524752, 'TDPOWERSYS.NS': 0.24752475247524752}",426696.19,400749.03
2022-01-03,2022-02-01,"{'BCG.NS': 0.24752475247524752, 'JINDWORLD.NS': 0.24752475247524752, 'TTML.NS': 0.24752475247524752, 'TI.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",403179.71,377752.57
2022-02-01,2022-03-02,"{'JBMA.NS': 0.24752475247524752, 'JINDWORLD.NS': 0.24752475247524752, 'KPITTECH.NS': 0.24752475247524752, 'GOKEX.NS': 0.12524752475247525, 'SUZLON.NS': 0.09950495049504951, 'ADANIGREEN.NS': 0.032673267326732675}",341542.83,319156.91
2022-03-02,2022-04-01,"{'DBREALTY.NS': 0.24752475247524752, 'GMDCLTD.NS': 0.24752475247524752, 'HINDALCO.NS': 0.028712871287128714, 'NATIONALUM.NS': 0.22871287128712872, 'RHIM.NS': 0.24752475247524752}",390280.45,363885.09
2022-04-01,2022-05-02,"{'GMDCLTD.NS': 0.24752475247524752, 'GNFC.NS': 0.24752475247524752, 'LINDEINDIA.NS': 0.24752475247524752, 'RHIM.NS': 0.24752475247524752, 'JKPAPER.NS': 0.009900990099009901}",367522.74,341826.52
2022-05-02,2022-06-01,"{'CRISIL.NS': 0.24752475247524752, 'JKPAPER.NS': 0.24752475247524752, 'JINDALSTEL.NS': 0.24752475247524752, 'RENUKA.NS': 0.24752475247524752, 'VEDL.NS': 0.009900990099009901}",325250.49,301734.83
2022-06-01,2022-07-01,"{'ADANIPOWER.NS': 0.24754926230319826, 'CHENNPETRO.NS': 0.24754926230319826, 'BLS.NS': 0.16536290721853647, 'APCOTEXIND.NS': 0.14536092682443805, 'GHCL.NS': 0.12525992672541833, 'JKIL.NS': 0.05356966036241211, 'MRPL.NS': 0.015348054262798293}",312035.17,288718.98
2022-07-01,2022-08-01,"{'ELECON.NS': 0.24752475247524752, 'BLS.NS': 0.24742574257425742, 'CHENNPETRO.NS': 0.21524752475247524, 'JKIL.NS': 0.10762376237623762, 'APCOTEXIND.NS': 0.09752475247524753, 'AIAENG.NS': 0.08465346534653466}",360861.32,333122.7
2022-08-01,2022-09-01,"{'APARINDS.NS': 0.24752475247524752, 'ELECON.NS': 0.24752475247524752, 'FIEMIND.NS': 0.24752475247524752, 'VOLTAMP.NS': 0.24752475247524752, 'JKIL.NS': 0.009900990099009901}",351903.87,324058.79
2022-09-01,2022-10-03,"{'RAJRATAN.NS': 0.24752475247524752, 'SAFARI.NS': 0.24752475247524752, 'ITDCEM.NS': 0.24752475247524752, 'MAHSEAMLES.NS': 0.24752475247524752, 'PRICOLLTD.NS': 0.009900990099009901}",365495.62,335775.07
2022-10-03,2022-11-01,"{'DATAPATTNS.NS': 0.25, 'METROBRAND.NS': 0.25, 'MAZDOCK.NS': 0.25, 'DBCORP.NS': 0.25}",395695.82,362691.52
2022-11-01,2022-12-01,"{'SOUTHBANK.NS': 0.24752475247524752, 'KARURVYSYA.NS': 0.24752475247524752, 'GRSE.NS': 0.24752475247524752, 'MAZDOCK.NS': 0.24752475247524752, 'SAFARI.NS': 0.009900990099009901}",470796.43,430578.12
2022-12-01,2023-01-02,"{'COCHINSHIP.NS': 0.24752475247524752, 'MAZDOCK.NS': 0.24752475247524752, 'RVNL.NS': 0.24752475247524752, 'SOUTHBANK.NS': 0.24752475247524752, 'JINDWORLD.NS': 0.009900990099009901}",438179.25,399757.3
2023-01-02,2023-02-01,"{'J&KBANK.NS': 0.24752475247524752, 'JINDWORLD.NS': 0.14782178217821781, 'KTKBANK.NS': 0.24752475247524752, 'NFL.NS': 0.1096039603960396, 'JSL.NS': 0.24752475247524752}",407409.0,370755.15
2023-02-01,2023-03-01,"{'SUNFLAG.NS': 0.24752475247524752, 'JWL.NS': 0.24752475247524752, 'JINDALSAW.NS': 0.24752475247524752, 'JSL.NS': 0.24752475247524752, 'SURYAROSNI.NS': 0.009900990099009901}",412393.44,374391.15
2023-03-01,2023-04-03,"{'APARINDS.NS': 0.24752475247524752, 'CIEINDIA.NS': 0.24752475247524752, 'JINDALSAW.NS': 0.24752475247524752, 'JSL.NS': 0.24752475247524752, 'SURYAROSNI.NS': 0.009900990099009901}",413315.87,374318.58
2023-04-03,2023-05-02,"{'ACE.NS': 0.24752475247524752, 'CIGNITITEC.NS': 0.24752475247524752, 'SONATSOFTW.NS': 0.24752475247524752, 'ZENTEC.NS': 0.24752475247524752, 'KAYNES.NS': 0.009900990099009901}",407780.76,368400.72
2023-05-02,2023-06-01,"{'FINCABLES.NS': 0.24752475247524752, 'ANURAS.NS': 0.24752475247524752, 'TIIL.NS': 0.24752475247524752, 'JBMA.NS': 0.24752475247524752, 'GLENMARK.NS': 0.009900990099009901}",401729.82,362044.13
2023-06-01,2023-07-03,"{'NEULANDLAB.NS': 0.24752475247524752, 'TIIL.NS': 0.24752475247524752, 'POWERMECH.NS': 0.24752475247524752, 'IRCON.NS': 0.24752475247524752, 'DLF.NS': 0.009900990099009901}",413694.02,371926.42
2023-07-03,2023-08-01,"{'TANLA.NS': 0.24752475247524752, 'TDPOWERSYS.NS': 0.24752475247524752, 'KIRLOSBROS.NS': 0.24752475247524752, 'L&TFH.NS': 0.24752475247524752, 'ROSSARI.NS': 0.009900990099009901}",477991.6,428757.35
2023-08-01,2023-09-01,"{'OLECTRA.NS': 0.24752475247524752, 'NEULANDLAB.NS': 0.24752475247524752, 'NRBBEARING.NS': 0.24752475247524752, 'NAVA.NS': 0.24752475247524752, 'FUSION.NS': 0.009900990099009901}",510517.73,456863.21
2023-09-01,2023-10-03,"{'SUZLON.NS': 0.24752475247524752, 'IBULHSGFIN.NS': 0.24752475247524752, 'SUPREMEIND.NS': 0.24752475247524752, 'MAPMYINDIA.NS': 0.24752475247524752, 'MANINFRA.NS': 0.009900990099009901}",529442.9,472679.38
2023-10-03,2023-11-01,"{'DBREALTY.NS': 0.24752475247524752, 'CENTRALBK.NS': 0.24752475247524752, 'J&KBANK.NS': 0.2297029702970297, 'SJVN.NS': 0.21514851485148515, 'MAPMYINDIA.NS': 0.0600990099009901}",510226.14,454402.92
2023-11-01,2023-12-01,"{'BSE.NS': 0.24752475247524752, 'GMDCLTD.NS': 0.24752475247524752, 'GRAVITA.NS': 0.24752475247524752, 'SUZLON.NS': 0.24752475247524752, 'SOLARINDS.NS': 0.009900990099009901}",621607.92,552383.56
2023-12-01,2023-12-29,"{'BSE.NS': 0.24752475247524752, 'NEWGEN.NS': 0.24752475247524752, 'MCX.NS': 0.24752475247524752, 'MAHSEAMLES.NS': 0.24752475247524752, 'COALINDIA.NS': 0.009900990099009901}",613008.05,543426.4
