buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'APLAPOLLO.NS': 0.06666666666666667, 'ABBOTINDIA.NS': 0.06666666666666667, 'BALKRISIND.NS': 0.06666666666666667, 'DIVISLAB.NS': 0.06666666666666667, 'GUJGASLTD.NS': 0.06666666666666667, 'ICICIBANK.NS': 0.06666666666666667, 'LTIM.NS': 0.06666666666666667, 'MGL.NS': 0.06666666666666667, 'PFIZER.NS': 0.06666666666666667, 'RATNAMANI.NS': 0.06666666666666667, 'RELAXO.NS': 0.06666666666666667, 'SRF.NS': 0.06666666666666667, 'TATACONSUM.NS': 0.06666666666666667, 'TATASTEEL.NS': 0.06666666666666667, 'ZFCVINDIA.NS': 0.06666666666666667}",106412.87,105962.87
2020-02-03,2020-03-02,"{'APLAPOLLO.NS': 0.045454545454545456, 'BAJAJFINSV.NS': 0.045454545454545456, 'BALKRISIND.NS': 0.045454545454545456, 'BHARTIARTL.NS': 0.045454545454545456, 'CENTURYTEX.NS': 0.045454545454545456, 'DIVISLAB.NS': 0.045454545454545456, 'EPL.NS': 0.045454545454545456, 'GUJGASLTD.NS': 0.045454545454545456, 'INFY.NS': 0.045454545454545456, 'JBCHEPHARM.NS': 0.045454545454545456, 'KEC.NS': 0.045454545454545456, 'LTIM.NS': 0.045454545454545456, 'MASTEK.NS': 0.045454545454545456, 'NESCO.NS': 0.045454545454545456, 'PHOENIXLTD.NS': 0.045454545454545456, 'RHIM.NS': 0.045454545454545456, 'RATNAMANI.NS': 0.045454545454545456, 'RELAXO.NS': 0.045454545454545456, 'SRF.NS': 0.045454545454545456, 'TATACONSUM.NS': 0.045454545454545456, 'TIPSINDLTD.NS': 0.045454545454545456, 'ZFCVINDIA.NS': 0.045454545454545456}",104286.43,103273.42
2020-03-02,2020-04-01,"{'ALKYLAMINE.NS': 0.039999999999999994, 'ASIANPAINT.NS': 0.039999999999999994, 'ATUL.NS': 0.039999999999999994, 'BAJFINANCE.NS': 0.039999999999999994, 'BALKRISIND.NS': 0.039999999999999994, 'BERGEPAINT.NS': 0.039999999999999994, 'BHARTIARTL.NS': 0.039999999999999994, 'BSOFT.NS': 0.039999999999999994, 'DABUR.NS': 0.039999999999999994, 'DEEPAKNTR.NS': 0.039999999999999994, 'DIVISLAB.NS': 0.039999999999999994, 'JBCHEPHARM.NS': 0.039999999999999994, 'JKCEMENT.NS': 0.039999999999999994, 'JMFINANCIL.NS': 0.039999999999999994, 'NAVINFLUOR.NS': 0.039999999999999994, 'NESTLEIND.NS': 0.039999999999999994, 'PIDILITIND.NS': 0.039999999999999994, 'RADICO.NS': 0.039999999999999994, 'RATNAMANI.NS': 0.039999999999999994, 'SRF.NS': 0.039999999999999994, 'SYMPHONY.NS': 0.039999999999999994, 'TIPSINDLTD.NS': 0.039999999999999994, 'TRENT.NS': 0.039999999999999994, 'VAIBHAVGBL.NS': 0.039999999999999994, 'WELCORP.NS': 0.039999999999999994}",77681.36,76326.78
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.03333333333333334, 'HINDUNILVR.NS': 0.03333333333333334, 'INDIACEM.NS': 0.03333333333333334, 'TORNTPOWER.NS': 0.03333333333333334, 'TORNTPHARM.NS': 0.03333333333333334, 'NESTLEIND.NS': 0.03333333333333334, 'NAVINFLUOR.NS': 0.03333333333333334, 'LAOPALA.NS': 0.03333333333333334, 'JCHAC.NS': 0.03333333333333334, 'INDIAMART.NS': 0.03333333333333334, 'INDIAGLYCO.NS': 0.03333333333333334, 'IOLCP.NS': 0.03333333333333334, 'GRANULES.NS': 0.03333333333333334, 'DIVISLAB.NS': 0.03333333333333334, 'DEEPAKNTR.NS': 0.03333333333333334, 'ZYDUSLIFE.NS': 0.03333333333333334, 'ALOKINDS.NS': 0.03333333333333334, 'AJANTPHARM.NS': 0.03333333333333334, 'BORORENEW.NS': 0.03333333333333334, 'TIPSINDLTD.NS': 0.03333333333333334, 'SFL.NS': 0.03333333333333334, 'SCHNEIDER.NS': 0.03333333333333334, 'RTNINDIA.NS': 0.03333333333333334, 'POLYMED.NS': 0.03333333333333334, 'PATANJALI.NS': 0.03333333333333334, 'ORIENTELEC.NS': 0.03333333333333334, 'ALKEM.NS': 0.03333333333333334, 'ALKYLAMINE.NS': 0.03333333333333334, 'MIDHANI.NS': 0.03333333333333334, 'COROMANDEL.NS': 0.03333333333333334}",94116.45,91815.28
2020-05-04,2020-06-01,"{'INDIACEM.NS': 0.03333333333333334, 'PATANJALI.NS': 0.03333333333333334, 'IPCALAB.NS': 0.03333333333333334, 'HINDUNILVR.NS': 0.03333333333333334, 'ZYDUSLIFE.NS': 0.03333333333333334, 'IOLCP.NS': 0.03333333333333334, 'ABBOTINDIA.NS': 0.03333333333333334, 'NESTLEIND.NS': 0.03333333333333334, 'AJANTPHARM.NS': 0.03333333333333334, 'SANOFI.NS': 0.03333333333333334, 'NAVINFLUOR.NS': 0.03333333333333334, 'TORNTPHARM.NS': 0.03333333333333334, 'DIVISLAB.NS': 0.03333333333333334, 'DRREDDY.NS': 0.03333333333333334, 'MUTHOOTFIN.NS': 0.03333333333333334, 'MFSL.NS': 0.03333333333333334, 'FDC.NS': 0.03333333333333334, 'MIDHANI.NS': 0.03333333333333334, 'GRANULES.NS': 0.03333333333333334, 'LAOPALA.NS': 0.03333333333333334, 'POWERINDIA.NS': 0.03333333333333334, 'INDOCO.NS': 0.03333333333333334, 'IRCON.NS': 0.03333333333333334, 'EVEREADY.NS': 0.03333333333333334, 'PFIZER.NS': 0.03333333333333334, 'DEEPAKNTR.NS': 0.03333333333333334, 'INDIAGLYCO.NS': 0.03333333333333334, 'AUROPHARMA.NS': 0.03333333333333334, 'DMART.NS': 0.03333333333333334, 'SUZLON.NS': 0.03333333333333334}",98098.28,95009.75
2020-06-01,2020-07-01,"{'POWERINDIA.NS': 0.03333333333333334, 'PATANJALI.NS': 0.03333333333333334, 'CIPLA.NS': 0.03333333333333334, 'INDIACEM.NS': 0.03333333333333334, 'DRREDDY.NS': 0.03333333333333334, 'FDC.NS': 0.03333333333333334, 'FCL.NS': 0.03333333333333334, 'HINDZINC.NS': 0.03333333333333334, 'IOLCP.NS': 0.03333333333333334, 'MARICO.NS': 0.03333333333333334, 'PETRONET.NS': 0.03333333333333334, 'RALLIS.NS': 0.03333333333333334, 'RCF.NS': 0.03333333333333334, 'RELIANCE.NS': 0.03333333333333334, 'SEQUENT.NS': 0.03333333333333334, 'VINATIORGA.NS': 0.03333333333333334, 'LUPIN.NS': 0.03333333333333334, 'AVANTIFEED.NS': 0.03333333333333334, 'ZYDUSLIFE.NS': 0.03333333333333334, 'ADANIGREEN.NS': 0.03333333333333334, 'APLLTD.NS': 0.03333333333333334, 'AARTIDRUGS.NS': 0.03333333333333334, 'ASTRAZEN.NS': 0.03333333333333334, 'AUROPHARMA.NS': 0.03333333333333334, 'OFSS.NS': 0.03333333333333334, 'ONGC.NS': 0.03333333333333334, 'MUTHOOTFIN.NS': 0.03333333333333334, 'ADVENZYMES.NS': 0.03333333333333334, 'M&M.NS': 0.03333333333333334, 'MOIL.NS': 0.03333333333333334}",110944.64,106761.65
2020-07-01,2020-08-03,"{'ALKYLAMINE.NS': 0.04166666666666668, 'ASTRAZEN.NS': 0.04166666666666668, 'BSOFT.NS': 0.04166666666666668, 'BRITANNIA.NS': 0.04166666666666668, 'CHAMBLFERT.NS': 0.04166666666666668, 'COROMANDEL.NS': 0.04166666666666668, 'ENDURANCE.NS': 0.04166666666666668, 'NAUKRI.NS': 0.04166666666666668, 'JBCHEPHARM.NS': 0.04166666666666668, 'JUBLFOOD.NS': 0.04166666666666668, 'KEC.NS': 0.04166666666666668, 'LTIM.NS': 0.04166666666666668, 'M&M.NS': 0.04166666666666668, 'MASTEK.NS': 0.04166666666666668, 'MPHASIS.NS': 0.04166666666666668, 'MUTHOOTFIN.NS': 0.04166666666666668, 'PETRONET.NS': 0.04166666666666668, 'SHREECEM.NS': 0.04166666666666668, 'TANLA.NS': 0.04166666666666668, 'TATACHEM.NS': 0.04166666666666668, 'TCS.NS': 0.04166666666666668, 'TATACONSUM.NS': 0.04166666666666668, 'TIPSINDLTD.NS': 0.04166666666666668, 'VAIBHAVGBL.NS': 0.04166666666666668}",126866.89,121459.58
2020-08-03,2020-09-01,"{'LTIM.NS': 0.03333333333333334, 'MUTHOOTFIN.NS': 0.03333333333333334, 'NAUKRI.NS': 0.03333333333333334, 'JBCHEPHARM.NS': 0.03333333333333334, 'MPHASIS.NS': 0.03333333333333334, 'MASTEK.NS': 0.03333333333333334, 'VAIBHAVGBL.NS': 0.03333333333333334, 'ALKYLAMINE.NS': 0.03333333333333334, 'BRITANNIA.NS': 0.03333333333333334, 'TATACONSUM.NS': 0.03333333333333334, 'BSOFT.NS': 0.03333333333333334, 'TANLA.NS': 0.03333333333333334, 'TCS.NS': 0.03333333333333334, 'TIPSINDLTD.NS': 0.03333333333333334, 'M&M.NS': 0.03333333333333334, 'COROMANDEL.NS': 0.03333333333333334, 'PERSISTENT.NS': 0.03333333333333334, 'TIINDIA.NS': 0.03333333333333334, 'SOLARINDS.NS': 0.03333333333333334, 'SYNGENE.NS': 0.03333333333333334, 'ENDURANCE.NS': 0.03333333333333334, 'VOLTAS.NS': 0.03333333333333334, 'RHIM.NS': 0.03333333333333334, 'APLLTD.NS': 0.03333333333333334, 'GODREJPROP.NS': 0.03333333333333334, 'BALKRISIND.NS': 0.03333333333333334, 'BIOCON.NS': 0.03333333333333334, 'KEC.NS': 0.03333333333333334, 'CHAMBLFERT.NS': 0.03333333333333334, 'JKCEMENT.NS': 0.03333333333333334}",140126.98,133404.5
2020-09-01,2020-10-01,"{'LTIM.NS': 0.03333333333333334, 'IPCALAB.NS': 0.03333333333333334, 'NAUKRI.NS': 0.03333333333333334, 'BAJFINANCE.NS': 0.03333333333333334, 'JBCHEPHARM.NS': 0.03333333333333334, 'SONATSOFTW.NS': 0.03333333333333334, 'BERGEPAINT.NS': 0.03333333333333334, 'MASTEK.NS': 0.03333333333333334, 'TANLA.NS': 0.03333333333333334, 'VAIBHAVGBL.NS': 0.03333333333333334, 'RELIANCE.NS': 0.03333333333333334, 'LTTS.NS': 0.03333333333333334, 'BRITANNIA.NS': 0.03333333333333334, 'ALKYLAMINE.NS': 0.03333333333333334, 'TATACONSUM.NS': 0.03333333333333334, 'ZYDUSWELL.NS': 0.03333333333333334, 'BSOFT.NS': 0.03333333333333334, 'TATAELXSI.NS': 0.03333333333333334, 'M&M.NS': 0.03333333333333334, 'ASTRAL.NS': 0.03333333333333334, 'TCIEXP.NS': 0.03333333333333334, 'TIINDIA.NS': 0.03333333333333334, 'PERSISTENT.NS': 0.03333333333333334, 'TIPSINDLTD.NS': 0.03333333333333334, 'UPL.NS': 0.03333333333333334, 'VOLTAS.NS': 0.03333333333333334, 'SOLARINDS.NS': 0.03333333333333334, 'NAVINFLUOR.NS': 0.03333333333333334, 'ENDURANCE.NS': 0.03333333333333334, 'ALKEM.NS': 0.03333333333333334}",154612.96,146415.53
2020-10-01,2020-11-02,"{'IPCALAB.NS': 0.03333333333333334, 'SONATSOFTW.NS': 0.03333333333333334, 'JBCHEPHARM.NS': 0.03333333333333334, 'BERGEPAINT.NS': 0.03333333333333334, 'TANLA.NS': 0.03333333333333334, 'JUBLFOOD.NS': 0.03333333333333334, 'TECHM.NS': 0.03333333333333334, 'TATAELXSI.NS': 0.03333333333333334, 'MASTEK.NS': 0.03333333333333334, 'PFIZER.NS': 0.03333333333333334, 'PGHL.NS': 0.03333333333333334, 'RELIANCE.NS': 0.03333333333333334, 'DEEPAKNTR.NS': 0.03333333333333334, 'RATNAMANI.NS': 0.03333333333333334, 'ZYDUSWELL.NS': 0.03333333333333334, 'TCIEXP.NS': 0.03333333333333334, 'BSOFT.NS': 0.03333333333333334, 'ATUL.NS': 0.03333333333333334, 'VOLTAS.NS': 0.03333333333333334, 'PERSISTENT.NS': 0.03333333333333334, 'ASIANPAINT.NS': 0.03333333333333334, 'UPL.NS': 0.03333333333333334, 'TTKPRESTIG.NS': 0.03333333333333334, 'TIPSINDLTD.NS': 0.03333333333333334, 'DIXON.NS': 0.03333333333333334, 'KEC.NS': 0.03333333333333334, 'ADANIENT.NS': 0.03333333333333334, 'SUPREMEIND.NS': 0.03333333333333334, 'ENDURANCE.NS': 0.03333333333333334, 'GRANULES.NS': 0.03333333333333334}",152510.18,143614.24
2020-11-02,2020-12-01,"{'APLAPOLLO.NS': 0.05263157894736844, 'ADANIENT.NS': 0.05263157894736844, 'AMBER.NS': 0.05263157894736844, 'ASIANPAINT.NS': 0.05263157894736844, 'BERGEPAINT.NS': 0.05263157894736844, 'CANFINHOME.NS': 0.05263157894736844, 'CHOLAFIN.NS': 0.05263157894736844, 'CUB.NS': 0.05263157894736844, 'HAVELLS.NS': 0.05263157894736844, 'INTELLECT.NS': 0.05263157894736844, 'INDIGO.NS': 0.05263157894736844, 'PFIZER.NS': 0.05263157894736844, 'RELAXO.NS': 0.05263157894736844, 'SONATSOFTW.NS': 0.05263157894736844, 'TANLA.NS': 0.05263157894736844, 'TATAELXSI.NS': 0.05263157894736844, 'TECHM.NS': 0.05263157894736844, 'VOLTAS.NS': 0.05263157894736844, 'ZYDUSWELL.NS': 0.05263157894736844}",176560.66,165615.85
2020-12-01,2021-01-01,"{'APLAPOLLO.NS': 0.039999999999999994, 'ADANIENT.NS': 0.039999999999999994, 'ASHOKLEY.NS': 0.039999999999999994, 'ASIANPAINT.NS': 0.039999999999999994, 'BERGEPAINT.NS': 0.039999999999999994, 'CGCL.NS': 0.039999999999999994, 'CHAMBLFERT.NS': 0.039999999999999994, 'CHOLAFIN.NS': 0.039999999999999994, 'CUB.NS': 0.039999999999999994, 'CROMPTON.NS': 0.039999999999999994, 'HAVELLS.NS': 0.039999999999999994, 'INTELLECT.NS': 0.039999999999999994, 'INDIGO.NS': 0.039999999999999994, 'LTIM.NS': 0.039999999999999994, 'LINDEINDIA.NS': 0.039999999999999994, 'NAVINFLUOR.NS': 0.039999999999999994, 'PIIND.NS': 0.039999999999999994, 'PFIZER.NS': 0.039999999999999994, 'RELAXO.NS': 0.039999999999999994, 'SRF.NS': 0.039999999999999994, 'SHREECEM.NS': 0.039999999999999994, 'SONATSOFTW.NS': 0.039999999999999994, 'TANLA.NS': 0.039999999999999994, 'VAIBHAVGBL.NS': 0.039999999999999994, 'VOLTAS.NS': 0.039999999999999994}",194249.73,181433.39
