buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'JINDALSTEL.NS': 0.24752475247524752, 'GPIL.NS': 0.24752475247524752, 'JBMA.NS': 0.009900990099009901, 'TATAMOTORS.NS': 0.24752475247524752, 'AVANTIFEED.NS': 0.24752475247524752}",43192.15,42967.15
2020-04-01,2020-07-01,"{'INDIACEM.NS': 0.24752475247524752, 'AJANTPHARM.NS': 0.24752475247524752, 'IPCALAB.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.08712871287128712, 'ALKEM.NS': 0.08485148514851484, 'JBCHEPHARM.NS': 0.042970297029702974, 'TI.NS': 0.04247524752475248}",52280.59,51798.25
2020-07-01,2020-10-01,"{'BCG.NS': 0.25, 'SWSOLAR.NS': 0.25, 'SUBEXLTD.NS': 0.25, 'BAJAJHIND.NS': 0.25}",48980.8,48360.9
2020-10-01,2021-01-01,"{'TANLA.NS': 0.24752475247524752, 'ICIL.NS': 0.24752475247524752, 'LAURUSLABS.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'OPTIEMUS.NS': 0.009900990099009901}",84059.61,82780.75
2021-01-01,2021-04-01,"{'HBLPOWER.NS': 0.2, 'SUBEXLTD.NS': 0.2, 'JPASSOCIAT.NS': 0.2, 'TANLA.NS': 0.2, 'DBREALTY.NS': 0.2}",100494.58,98700.68
2021-04-01,2021-07-01,"{'PGEL.NS': 0.24752475247524752, 'POONAWALLA.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'IIFL.NS': 0.24752475247524752, 'INTELLECT.NS': 0.009900990099009901}",104867.04,102705.09
2021-07-01,2021-10-01,"{'BAJAJHIND.NS': 0.25, 'TTML.NS': 0.25, 'ANGELONE.NS': 0.25, 'RTNPOWER.NS': 0.25}",97275.09,95001.66
2021-10-01,2022-01-03,"{'ZENTEC.NS': 0.25, 'SBCL.NS': 0.25, 'BLS.NS': 0.25, 'TIRUMALCHM.NS': 0.25}",97185.85,94654.51
2022-01-03,2022-04-01,"{'TTML.NS': 0.25, 'BCG.NS': 0.25, 'JINDWORLD.NS': 0.25, 'TI.NS': 0.25}",89944.08,87349.36
2022-04-01,2022-07-01,"{'GMDCLTD.NS': 0.24752475247524752, 'DBREALTY.NS': 0.24752475247524752, 'GNFC.NS': 0.15485148514851485, 'LINDEINDIA.NS': 0.1378217821782178, 'AWL.NS': 0.12801980198019802, 'SHARDACROP.NS': 0.06108910891089109, 'RHIM.NS': 0.023168316831683168}",66010.38,63833.1
2022-07-01,2022-10-03,"{'CHENNPETRO.NS': 0.24754926230319832, 'ELECON.NS': 0.23933062679473213, 'BLS.NS': 0.19209822754728192, 'JKIL.NS': 0.10199029606891771, 'APCOTEXIND.NS': 0.08515694623230022, 'APARINDS.NS': 0.08357263095355975, 'VOLTAMP.NS': 0.0503020101000099}",74032.7,71331.81
2022-10-03,2023-01-02,"{'DBREALTY.NS': 0.24752475247524752, 'MAZDOCK.NS': 0.24752475247524752, 'POWERMECH.NS': 0.24752475247524752, 'ANANTRAJ.NS': 0.24752475247524752, 'FCL.NS': 0.009900990099009901}",85600.67,82237.75
2023-01-02,2023-04-03,"{'UCOBANK.NS': 0.24752475247524752, 'FACT.NS': 0.24405940594059405, 'RVNL.NS': 0.15821782178217822, 'JSL.NS': 0.13495049504950496, 'GODFRYPHLP.NS': 0.0898019801980198, 'BAJAJHIND.NS': 0.08871287128712871, 'JINDWORLD.NS': 0.03673267326732673}",73411.81,70254.74
2023-04-03,2023-07-03,"{'APARINDS.NS': 0.24752475247524752, 'CIGNITITEC.NS': 0.24752475247524752, 'JINDALSAW.NS': 0.24752475247524752, 'INGERRAND.NS': 0.24752475247524752, 'ACE.NS': 0.009900990099009901}",96998.02,92571.63
2023-07-03,2023-10-03,"{'DATAMATICS.NS': 0.24752475247524752, 'SUZLON.NS': 0.24752475247524752, 'EMUDHRA.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'TITAGARH.NS': 0.009900990099009901}",117039.57,111403.61
2023-10-03,2023-12-29,"{'IFCI.NS': 0.25, 'GMDCLTD.NS': 0.25, 'GET&D.NS': 0.25, 'COCHINSHIP.NS': 0.25}",143684.67,136437.63
