buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'WHIRLPOOL.NS': 0.19801980198019803, 'ICICIBANK.NS': 0.19801980198019803, 'RELAXO.NS': 0.19801980198019803, 'RELIANCE.NS': 0.009900990099009901, 'SRF.NS': 0.19801980198019803, 'NAUKRI.NS': 0.19801980198019803}",76960.22,76684.22
2020-04-01,2020-07-01,"{'IPCALAB.NS': 0.201999798000202, 'IOLCP.NS': 0.14554085445914555, 'TORNTPHARM.NS': 0.11180688819311181, 'DMART.NS': 0.13665286334713667, 'DIVISLAB.NS': 0.201999798000202, 'NESTLEIND.NS': 0.201999798000202}",105648.29,104987.41
2020-07-01,2020-10-01,"{'VBL.NS': 0.06435643564356434, 'IOLCP.NS': 0.19801980198019797, 'GMMPFAUDLR.NS': 0.19801980198019797, 'NAUKRI.NS': 0.08227722772277225, 'TRENT.NS': 0.01277227722772277, 'SANOFI.NS': 0.19801980198019797, 'IPCALAB.NS': 0.0485148514851485, 'ALKYLAMINE.NS': 0.19801980198019797}",131299.8,130110.46
2020-10-01,2021-01-01,"{'COFORGE.NS': 0.25, 'ALKYLAMINE.NS': 0.25, 'TECHM.NS': 0.25, 'IOLCP.NS': 0.25}",151356.23,149637.21
2021-01-01,2021-04-01,"{'PGHL.NS': 0.25, 'BAJFINANCE.NS': 0.25, 'ASTRAL.NS': 0.25, 'LTIM.NS': 0.25}",161980.48,159760.8
2021-04-01,2021-07-01,"{'TIINDIA.NS': 0.25, 'ALKYLAMINE.NS': 0.25, 'LINDEINDIA.NS': 0.25, 'DEEPAKNTR.NS': 0.25}",189701.18,186685.63
2021-07-01,2021-10-01,"{'LALPATHLAB.NS': 0.16666666666666666, 'SONATSOFTW.NS': 0.16666666666666666, 'CGCL.NS': 0.16666666666666666, 'DALMIASUG.NS': 0.16666666666666666, 'ALKYLAMINE.NS': 0.16666666666666666, 'BALRAMCHIN.NS': 0.16666666666666666}",200891.53,197206.09
2021-10-01,2022-01-03,"{'SRF.NS': 0.33333333333333337, 'BRIGADE.NS': 0.33333333333333337, 'GODREJPROP.NS': 0.33333333333333337}",210489.52,206166.0
2022-01-03,2022-04-01,"{'NEOGEN.NS': 0.33333333333333337, 'UNOMINDA.NS': 0.33333333333333337, 'NH.NS': 0.33333333333333337}",209468.76,204698.21
2022-04-01,2022-07-01,"{'TATAELXSI.NS': 0.25, 'LINDEINDIA.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'ADANIPOWER.NS': 0.25}",212981.01,207642.47
2022-07-01,2022-10-03,"{'VRLLOG.NS': 0.2, 'SCHAEFFLER.NS': 0.2, 'VBL.NS': 0.2, 'ELECON.NS': 0.2, 'ADANIPOWER.NS': 0.2}",270932.12,263575.99
2022-10-03,2023-01-02,"{'SAFARI.NS': 0.19801980198019803, 'PRICOLLTD.NS': 0.19801980198019803, 'FCL.NS': 0.19801980198019803, 'SHOPERSTOP.NS': 0.19801980198019803, 'SCHAEFFLER.NS': 0.009900990099009901, 'ADANIENT.NS': 0.19801980198019803}",265622.23,257774.27
2023-01-02,2023-04-03,"{'CUMMINSIND.NS': 0.2, 'NAVA.NS': 0.2, 'RHIM.NS': 0.2, 'VBL.NS': 0.2, 'RAYMOND.NS': 0.2}",245222.87,237382.62
2023-04-03,2023-07-03,"{'SIEMENS.NS': 0.2, 'SAFARI.NS': 0.2, 'APARINDS.NS': 0.2, 'KPITTECH.NS': 0.2, 'JSL.NS': 0.2}",313571.45,302905.96
2023-07-03,2023-10-03,"{'SAFARI.NS': 0.25, 'RAYMOND.NS': 0.25, 'PFC.NS': 0.25, 'ELECON.NS': 0.25}",402188.21,387728.6
2023-10-03,2023-12-29,"{'APARINDS.NS': 0.2, 'NAVA.NS': 0.2, 'POLYCAB.NS': 0.2, 'GRAVITA.NS': 0.2, 'JSL.NS': 0.2}",443712.45,426829.95
