buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ISEC.NS': 0.10428957104289571, 'POLYCAB.NS': 0.24997500249975002, 'CRISIL.NS': 0.14088591140885912, 'DIXON.NS': 0.0282971702829717, 'ADANIGREEN.NS': 0.24997500249975002, 'AVANTIFEED.NS': 0.22657734226577342}",104817.05,104511.05
2020-02-03,2020-03-02,"{'NH.NS': 0.1328, 'TIPSINDLTD.NS': 0.0403, 'AMBER.NS': 0.1117, 'DIXON.NS': 0.1181, 'ADANIGREEN.NS': 0.25, 'ISEC.NS': 0.0483, 'AVANTIFEED.NS': 0.185, 'PRICOLLTD.NS': 0.1138}",83170.47,82607.66
2020-03-02,2020-04-01,"{'NAVINFLUOR.NS': 0.24997500249975002, 'TRENT.NS': 0.24997500249975002, 'GMMPFAUDLR.NS': 0.1847815218478152, 'RTNINDIA.NS': 0.24997500249975002, 'ISEC.NS': 0.0652934706529347}",62564.77,61911.4
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.25, 'NESTLEIND.NS': 0.25, 'RTNINDIA.NS': 0.25, 'ALKEM.NS': 0.25}",66294.04,65405.72
2020-05-04,2020-06-01,"{'ALKYLAMINE.NS': 0.25, 'NAVINFLUOR.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'ALOKINDS.NS': 0.25}",94471.66,92977.77
2020-06-01,2020-07-01,"{'AARTIDRUGS.NS': 0.24997500249975002, 'ASTEC.NS': 0.24997500249975002, 'GMMPFAUDLR.NS': 0.07529247075292471, 'INDIACEM.NS': 0.17478252174782524, 'DRREDDY.NS': 0.24997500249975002}",105492.58,103544.42
2020-07-01,2020-08-03,"{'ALKYLAMINE.NS': 0.25, 'ASTEC.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'IOLCP.NS': 0.25}",126297.52,123669.15
2020-08-03,2020-09-01,"{'AARTIDRUGS.NS': 0.125, 'TANLA.NS': 0.125, 'ALOKINDS.NS': 0.125, 'EVEREADY.NS': 0.125, 'LAURUSLABS.NS': 0.125, 'PATANJALI.NS': 0.125, 'IOLCP.NS': 0.125, 'HATHWAY.NS': 0.125}",146496.1,143039.38
2020-09-01,2020-10-01,"{'AARTIDRUGS.NS': 0.125, 'JPPOWER.NS': 0.125, 'TANLA.NS': 0.125, 'ASTEC.NS': 0.125, 'MARKSANS.NS': 0.125, 'LAURUSLABS.NS': 0.125, 'IOLCP.NS': 0.125, 'TATACOMM.NS': 0.125}",158415.98,154238.0
2020-10-01,2020-11-02,"{'AARTIDRUGS.NS': 0.24997500249975002, 'TANLA.NS': 0.24997500249975002, 'INTELLECT.NS': 0.08589141085891411, 'LAURUSLABS.NS': 0.24997500249975002, 'MASTEK.NS': 0.16418358164183583}",163796.65,159071.76
2020-11-02,2020-12-01,"{'ICIL.NS': 0.24997500249975002, 'TANLA.NS': 0.24997500249975002, 'SURYAROSNI.NS': 0.08159184081591841, 'PRINCEPIPE.NS': 0.16848315168483152, 'CGPOWER.NS': 0.24997500249975002}",227948.83,220898.4
