buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ADANIGREEN.NS': 0.2499500099980004, 'POLYCAB.NS': 0.2499500099980004, 'CRISIL.NS': 0.2401519696060788, 'ISEC.NS': 0.1381723655268946, 'IGL.NS': 0.10237952409518097, 'LINDEINDIA.NS': 0.019396120775844832}",102952.26,102652.26
2020-02-03,2020-03-02,"{'RELAXO.NS': 0.24997500249975002, 'LINDEINDIA.NS': 0.0958904109589041, 'AMBER.NS': 0.24997500249975002, 'ADANIGREEN.NS': 0.24997500249975002, 'ISEC.NS': 0.15418458154184583}",92461.18,91911.75
2020-03-02,2020-04-01,"{'RATNAMANI.NS': 0.24997500249975002, 'COROMANDEL.NS': 0.2086791320867913, 'ALKEM.NS': 0.20307969203079693, 'MUTHOOTFIN.NS': 0.11388861113888611, 'MASFIN.NS': 0.101989801019898, 'DEEPAKNTR.NS': 0.060193980601939805, 'BHARTIARTL.NS': 0.03569643035696431, 'TIPSINDLTD.NS': 0.0264973502649735}",70230.88,69517.55
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.24997500249975002, 'JBCHEPHARM.NS': 0.24997500249975002, 'ALKEM.NS': 0.24997500249975002, 'RTNINDIA.NS': 0.14038596140385962, 'NAVINFLUOR.NS': 0.10968903109689032}",77532.34,76514.85
2020-05-04,2020-06-01,"{'IPCALAB.NS': 0.25, 'NAVINFLUOR.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'DRREDDY.NS': 0.25}",79088.99,77827.07
2020-06-01,2020-07-01,"{'IOLCP.NS': 0.24997500249975002, 'ZYDUSLIFE.NS': 0.22977702229777022, 'INDIACEM.NS': 0.15338466153384664, 'AUROPHARMA.NS': 0.13958604139586042, 'AARTIDRUGS.NS': 0.1317868213178682, 'GMMPFAUDLR.NS': 0.09549045095490451}",90167.45,88458.77
2020-07-01,2020-08-03,"{'AARTIDRUGS.NS': 0.125, 'PATANJALI.NS': 0.125, 'IOLCP.NS': 0.125, 'ALOKINDS.NS': 0.125, 'AUROPHARMA.NS': 0.125, 'INDIACEM.NS': 0.125, 'IPCALAB.NS': 0.125, 'JBCHEPHARM.NS': 0.125}",92696.19,90627.59
2020-08-03,2020-09-01,"{'PATANJALI.NS': 0.11898810118988101, 'AUROPHARMA.NS': 0.20517948205179481, 'IOLCP.NS': 0.24997500249975002, 'AARTIDRUGS.NS': 0.24997500249975002, 'MUTHOOTFIN.NS': 0.17588241175882413}",104372.05,101762.89
2020-09-01,2020-10-01,"{'SEQUENT.NS': 0.24997500249975002, 'HINDZINC.NS': 0.11388861113888611, 'TATACONSUM.NS': 0.24997500249975002, 'HINDALCO.NS': 0.1361863813618638, 'M&M.NS': 0.24997500249975002}",105997.06,103052.28
2020-10-01,2020-11-02,"{'BSOFT.NS': 0.25, 'ELGIEQUIP.NS': 0.25, 'MASTEK.NS': 0.25, 'TANLA.NS': 0.25}",107160.14,103903.05
2020-11-02,2020-12-01,"{'APLAPOLLO.NS': 0.25, 'ADANIENT.NS': 0.25, 'AMBER.NS': 0.25, 'TANLA.NS': 0.25}",144410.85,139705.54
2020-12-01,2021-01-01,"{'INTELLECT.NS': 0.24997500249975002, 'TANLA.NS': 0.24997500249975002, 'APLAPOLLO.NS': 0.17588241175882413, 'ADANIENT.NS': 0.1661833816618338, 'HAVELLS.NS': 0.14528547145285473, 'CGCL.NS': 0.012698730126987301}",163095.73,157373.61
2021-01-01,2021-02-01,"{'APLAPOLLO.NS': 0.25143316906366286, 'ADANIENT.NS': 0.25143316906366286, 'TANLA.NS': 0.25143316906366286, 'INTELLECT.NS': 0.12621945086995878, 'ASIANPAINT.NS': 0.10861912903550236, 'HAVELLS.NS': 0.010861912903550238}",170112.37,163712.08
2021-02-01,2021-03-01,"{'ADANIENT.NS': 0.24997500249975002, 'CGCL.NS': 0.24997500249975002, 'APLAPOLLO.NS': 0.16068393160683933, 'HAVELLS.NS': 0.14558544145585442, 'CHOLAFIN.NS': 0.11298870112988701, 'INTELLECT.NS': 0.0807919208079192}",208209.29,199895.65
2021-03-01,2021-04-01,"{'ADANIENT.NS': 0.25, 'ADANIPORTS.NS': 0.25, 'INTELLECT.NS': 0.25, 'KAJARIACER.NS': 0.25}",264419.07,253321.02
2021-04-01,2021-05-03,"{'ADANIENT.NS': 0.24997500249975002, 'ADANIPORTS.NS': 0.10578942105789421, 'CHOLAFIN.NS': 0.026197380261973803, 'GRASIM.NS': 0.24997500249975002, 'INTELLECT.NS': 0.24997500249975002, 'MAHLOG.NS': 0.11808819118088192}",266777.68,254950.64
2021-05-03,2021-06-01,"{'ADANIENT.NS': 0.22588150256375508, 'DEEPAKNTR.NS': 0.22588150256375508, 'HINDALCO.NS': 0.0964739897449798, 'PRAJIND.NS': 0.22588150256375508, 'VEDL.NS': 0.22588150256375508}",293968.99,280291.48
