buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'POLYCAB.NS': 0.25, 'CRISIL.NS': 0.25, 'ISEC.NS': 0.25, 'ADANIGREEN.NS': 0.25}",101323.51,101055.51
2020-02-03,2020-03-02,"{'RELAXO.NS': 0.2, 'LINDEINDIA.NS': 0.2, 'AMBER.NS': 0.2, 'ISEC.NS': 0.2, 'ADANIGREEN.NS': 0.2}",91115.82,90599.82
2020-03-02,2020-04-01,"{'MASFIN.NS': 0.19801980198019803, 'ALKEM.NS': 0.009900990099009901, 'MUTHOOTFIN.NS': 0.19801980198019803, 'TIPSINDLTD.NS': 0.19801980198019803, 'ALKYLAMINE.NS': 0.19801980198019803, 'RATNAMANI.NS': 0.19801980198019803}",62344.3,61739.24
2020-04-01,2020-05-04,"{'JBCHEPHARM.NS': 0.20202020202020204, 'IPCALAB.NS': 0.20202020202020204, 'ALKEM.NS': 0.20202020202020204, 'RTNINDIA.NS': 0.20202020202020204, 'NAVINFLUOR.NS': 0.19191919191919193}",68125.97,67249.8
2020-05-04,2020-06-01,"{'EVEREADY.NS': 0.15627841196080414, 'IPCALAB.NS': 0.13425598545307607, 'ZFCVINDIA.NS': 0.20204061016264271, 'ALKEM.NS': 0.14678250328315992, 'DRREDDY.NS': 0.15860187897767453, 'TIPSINDLTD.NS': 0.20204061016264271}",69632.12,68502.58
2020-06-01,2020-07-01,"{'EVEREADY.NS': 0.20202020202020204, 'IPCALAB.NS': 0.20202020202020204, 'IOLCP.NS': 0.1668686868686869, 'GMMPFAUDLR.NS': 0.02505050505050505, 'TIPSINDLTD.NS': 0.20202020202020204, 'INDIACEM.NS': 0.20202020202020204}",82976.12,81378.12
2020-07-01,2020-08-03,"{'AUROPHARMA.NS': 0.04, 'GMMPFAUDLR.NS': 0.04, 'JBCHEPHARM.NS': 0.04, 'RALLIS.NS': 0.04, 'COSMOFIRST.NS': 0.04, 'SEQUENT.NS': 0.04, 'TTML.NS': 0.04, 'MUTHOOTFIN.NS': 0.04, 'IEX.NS': 0.04, 'BSOFT.NS': 0.04, 'ZYDUSLIFE.NS': 0.04, 'TORNTPOWER.NS': 0.04, 'INDIACEM.NS': 0.04, 'SUMICHEM.NS': 0.04, 'EVEREADY.NS': 0.04, 'IPCALAB.NS': 0.04, 'APLLTD.NS': 0.04, 'GRANULES.NS': 0.04, 'IRCON.NS': 0.04, 'FDC.NS': 0.04, 'HINDUNILVR.NS': 0.04, 'TIPSINDLTD.NS': 0.04, 'VAIBHAVGBL.NS': 0.04, 'ISEC.NS': 0.04, 'NAVINFLUOR.NS': 0.04}",92529.75,90147.76
2020-08-03,2020-09-01,"{'AUROPHARMA.NS': 0.03217878906956582, 'ALKYLAMINE.NS': 0.02642789867954068, 'BALKRISIND.NS': 0.038478571384018515, 'JINDALPOLY.NS': 0.05387249490091878, 'PATANJALI.NS': 0.06237408232131385, 'CIPLA.NS': 0.02067077088128341, 'JBCHEPHARM.NS': 0.02819932261746599, 'MSTCLTD.NS': 0.05429040125247157, 'HINDZINC.NS': 0.03415604747915146, 'BSOFT.NS': 0.06237408232131385, 'AMBUJACEM.NS': 0.02964016391908834, 'SEQUENT.NS': 0.04866425902708907, 'MUTHOOTFIN.NS': 0.04535843266405943, 'INDIACEM.NS': 0.01098407589678337, 'IPCALAB.NS': 0.020346425653212576, 'APLLTD.NS': 0.029515415754445714, 'GRANULES.NS': 0.06237408232131385, 'IRCON.NS': 0.01698446261609376, 'HATHWAY.NS': 0.06237408232131385, 'MFSL.NS': 0.023752050547956316, 'POWERINDIA.NS': 0.012325118666691616, 'HINDUNILVR.NS': 0.005557530734829064, 'VAIBHAVGBL.NS': 0.03651378779089713, 'TIPSINDLTD.NS': 0.06237408232131385, 'ASTEC.NS': 0.06237408232131385, 'MARICO.NS': 0.026814617989932826, 'RALLIS.NS': 0.03102486854662151}",99246.38,96043.48
2020-09-01,2020-10-01,"{'HIL.NS': 0.012890976316578396, 'SAREGAMA.NS': 0.11481962626161688, 'MASTEK.NS': 0.13230738483061857, 'AARTIDRUGS.NS': 0.11851703807334867, 'RELIANCE.NS': 0.13370640551613872, 'TATACONSUM.NS': 0.05376236634355951, 'UFLEX.NS': 0.07095033476566404, 'DIXON.NS': 0.01778754871589887, 'LAURUSLABS.NS': 0.1453982212451284, 'TANLA.NS': 0.19986009793144802}",115067.9,110974.4
2020-10-01,2020-11-02,"{'JBCHEPHARM.NS': 0.17415841584158415, 'BSOFT.NS': 0.19801980198019803, 'DIXON.NS': 0.039504950495049505, 'ENDURANCE.NS': 0.06653465346534652, 'TIPSINDLTD.NS': 0.12574257425742574, 'TANLA.NS': 0.19801980198019803, 'ELGIEQUIP.NS': 0.19801980198019803}",112207.36,107872.62
