buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'POLYCAB.NS': 0.25, 'CRISIL.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'ISEC.NS': 0.25}",101323.51,101055.51
2020-02-03,2020-03-02,"{'AMBER.NS': 0.24997500249975002, 'LINDEINDIA.NS': 0.09129087091290872, 'RELAXO.NS': 0.24997500249975002, 'ADANIGREEN.NS': 0.24997500249975002, 'ISEC.NS': 0.15878412158784122}",91069.83,90553.95
2020-03-02,2020-04-01,"{'ALKYLAMINE.NS': 0.128874225154969, 'ISEC.NS': 0.0642871425714857, 'RATNAMANI.NS': 0.2499500099980004, 'MASFIN.NS': 0.14237152569486103, 'TIPSINDLTD.NS': 0.14457108578284344, 'BALKRISIND.NS': 0.019996000799840034, 'ALKEM.NS': 0.2499500099980004}",65834.73,65188.8
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.25, 'NESTLEIND.NS': 0.25, 'RTNINDIA.NS': 0.25, 'ALKEM.NS': 0.25}",69758.91,68874.48
2020-05-04,2020-06-01,"{'DIVISLAB.NS': 0.1613838616138386, 'IPCALAB.NS': 0.24997500249975002, 'NAVINFLUOR.NS': 0.24997500249975002, 'TORNTPHARM.NS': 0.08869113088691132, 'EVEREADY.NS': 0.24997500249975002}",70845.87,69722.66
2020-06-01,2020-07-01,"{'AARTIDRUGS.NS': 0.24997500249975002, 'DIVISLAB.NS': 0.24997500249975002, 'IPCALAB.NS': 0.23307669233076692, 'SEQUENT.NS': 0.016998300169983004, 'AUROPHARMA.NS': 0.24997500249975002}",77782.44,76319.26
2020-07-01,2020-08-03,"{'AARTIDRUGS.NS': 0.2502253831513573, 'ALOKINDS.NS': 0.24972453170389664, 'PATANJALI.NS': 0.24982470199338877, 'IOLCP.NS': 0.2502253831513573}",78721.36,77016.52
2020-08-03,2020-09-01,"{'AARTIDRUGS.NS': 0.24997500249975002, 'PATANJALI.NS': 0.1613838616138386, 'IOLCP.NS': 0.24997500249975002, 'MUTHOOTFIN.NS': 0.18238176182381763, 'AUROPHARMA.NS': 0.15628437156284372}",88783.12,86610.38
2020-09-01,2020-10-01,"{'HINDZINC.NS': 0.042695730426957304, 'TATACONSUM.NS': 0.24997500249975002, 'AARTIDRUGS.NS': 0.24997500249975002, 'HINDALCO.NS': 0.20737926207379262, 'SEQUENT.NS': 0.24997500249975002}",93606.07,91050.3
2020-10-01,2020-11-02,"{'TANLA.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'BSOFT.NS': 0.25, 'MASTEK.NS': 0.25}",91754.25,88997.04
2020-11-02,2020-12-01,"{'APLAPOLLO.NS': 0.24997500249975002, 'AMBER.NS': 0.1426857314268573, 'SAREGAMA.NS': 0.0865913408659134, 'GOKEX.NS': 0.24997500249975002, 'ADANIENT.NS': 0.24997500249975002, 'LAXMIMACH.NS': 0.0207979202079792}",105552.21,102086.37
