buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ADANIGREEN.NS': 0.39603960396039606, 'AVANTIFEED.NS': 0.39603960396039606, 'ISEC.NS': 0.2079207920792079}",110290.11,110029.11
2020-02-03,2020-03-02,"{'ADANIGREEN.NS': 0.39603960396039606, 'PRICOLLTD.NS': 0.39603960396039606, 'TIPSINDLTD.NS': 0.2079207920792079}",84506.67,84063.69
2020-03-02,2020-04-01,"{'NAVINFLUOR.NS': 0.39603960396039606, 'GMMPFAUDLR.NS': 0.39603960396039606, 'RTNINDIA.NS': 0.2079207920792079}",70581.17,70007.19
2020-04-01,2020-05-04,"{'AJANTPHARM.NS': 0.39603960396039606, 'IPCALAB.NS': 0.3214851485148515, 'GMMPFAUDLR.NS': 0.07386138613861386, 'JBCHEPHARM.NS': 0.07356435643564357, 'RTNINDIA.NS': 0.06792079207920791, 'NAVINFLUOR.NS': 0.037425742574257424, 'ALKEM.NS': 0.0297029702970297}",78864.34,77957.0
2020-05-04,2020-06-01,"{'IOLCP.NS': 0.25438238891153686, 'IPCALAB.NS': 0.2437831227068895, 'DRREDDY.NS': 0.17692621280065227, 'AJANTPHARM.NS': 0.15083571137382795, 'ABBOTINDIA.NS': 0.14135752140236443, 'ADANIGREEN.NS': 0.032715042804728894}",82331.65,81126.42
2020-06-01,2020-07-01,"{'DRREDDY.NS': 0.38099009900990094, 'IOLCP.NS': 0.22425742574257426, 'ASTEC.NS': 0.15544554455445544, 'INDIACEM.NS': 0.11198019801980198, 'ALOKINDS.NS': 0.10108910891089108, 'JINDALPOLY.NS': 0.026237623762376237}",105050.04,103224.24
2020-07-01,2020-08-03,"{'IOLCP.NS': 0.25064779748853894, 'AARTIDRUGS.NS': 0.3986446083316723, 'ASTEC.NS': 0.08969503687462627, 'TTML.NS': 0.26101255730516243}",133095.35,130478.11
2020-08-03,2020-09-01,"{'ALOKINDS.NS': 0.39603960396039606, 'IOLCP.NS': 0.39603960396039606, 'AARTIDRUGS.NS': 0.2079207920792079}",141767.84,138656.06
2020-09-01,2020-10-01,"{'TANLA.NS': 0.39603960396039606, 'LAURUSLABS.NS': 0.2079207920792079, 'JPPOWER.NS': 0.39603960396039606}",160199.8,156332.44
2020-10-01,2020-11-02,"{'GLOBUSSPR.NS': 0.2, 'AARTIDRUGS.NS': 0.2, 'MASTEK.NS': 0.2, 'NEULANDLAB.NS': 0.2, 'JISLJALEQS.NS': 0.2}",154612.29,150484.82
2020-11-02,2020-12-01,"{'HIL.NS': 0.2079207920792079, 'CDSL.NS': 0.39603960396039606, 'GRANULES.NS': 0.39603960396039606}",174338.88,169306.8
2020-12-01,2021-01-01,"{'TANLA.NS': 0.39603960396039606, 'ICIL.NS': 0.39603960396039606, 'SUBEXLTD.NS': 0.2079207920792079}",175223.92,169767.29
2021-01-01,2021-02-01,"{'GREENPANEL.NS': 0.39603960396039606, 'TANLA.NS': 0.2818811881188119, 'IFBIND.NS': 0.16574257425742572, 'SUBEXLTD.NS': 0.14079207920792078, 'CGPOWER.NS': 0.015544554455445543}",204474.81,197647.28
2021-02-01,2021-03-01,"{'TANLA.NS': 0.18861386138613861, 'ANANTRAJ.NS': 0.39603960396039606, 'GREENPANEL.NS': 0.39603960396039606, 'IFBIND.NS': 0.019306930693069307}",244114.93,235447.79
2021-03-01,2021-04-01,"{'ANANTRAJ.NS': 0.2079207920792079, 'BORORENEW.NS': 0.39603960396039606, 'ADANIENT.NS': 0.39603960396039606}",265049.3,255080.9
2021-04-01,2021-05-03,"{'ATGL.NS': 0.39600039600039594, 'INTELLECT.NS': 0.38560538560538554, 'ADANIENT.NS': 0.1252351252351252, 'ANANTRAJ.NS': 0.09315909315909314}",281410.69,270214.94
2021-05-03,2021-06-01,"{'ATGL.NS': 0.3268187463232891, 'BALAMINES.NS': 0.1645859206484084, 'HINDCOPPER.NS': 0.19341133407412248, 'GRAPHITE.NS': 0.31518399895418003}",301975.14,289313.25
2021-06-01,2021-07-01,"{'ATGL.NS': 0.3085148514851485, 'PRAJIND.NS': 0.1307920792079208, 'TIPSINDLTD.NS': 0.39603960396039606, 'RELINFRA.NS': 0.016336633663366337, 'ELECON.NS': 0.1483168316831683}",362906.52,346944.76
2021-07-01,2021-08-02,"{'DALMIASUG.NS': 0.2677110357214128, 'RELINFRA.NS': 0.22799840351227296, 'ELECON.NS': 0.09299541009778486, 'TIPSINDLTD.NS': 0.3991219317501496, 'TRIVENI.NS': 0.012173218918379563}",349572.62,333402.33
2021-08-02,2021-09-01,"{'SHAREINDIA.NS': 0.2630693069306931, 'ELECON.NS': 0.34089108910891086, 'TRIVENI.NS': 0.39603960396039606}",356854.74,339591.6
2021-09-01,2021-10-01,"{'JSWENERGY.NS': 0.3333333333333333, 'FLUOROCHEM.NS': 0.3333333333333333, 'LXCHEM.NS': 0.3333333333333333}",449036.31,426458.81
2021-10-01,2021-11-01,"{'ANGELONE.NS': 0.16666666666666666, 'GLOBUSSPR.NS': 0.16666666666666666, 'HIKAL.NS': 0.16666666666666666, 'FLUOROCHEM.NS': 0.16666666666666666, 'LXCHEM.NS': 0.16666666666666666, 'GANESHHOUC.NS': 0.16666666666666666}",429968.79,407372.0
2021-11-01,2021-12-01,"{'BCG.NS': 0.39603960396039606, 'MANINFRA.NS': 0.39603960396039606, 'TRIDENT.NS': 0.2079207920792079}",578177.14,546732.34
2021-12-01,2022-01-03,"{'TRIDENT.NS': 0.2, 'GANESHHOUC.NS': 0.2, 'SBCL.NS': 0.2, 'MANINFRA.NS': 0.2, 'TEJASNET.NS': 0.2}",645526.39,609113.73
2022-01-03,2022-02-01,"{'BCG.NS': 0.14285714285714285, 'JINDWORLD.NS': 0.14285714285714285, 'BORORENEW.NS': 0.14285714285714285, 'OLECTRA.NS': 0.14285714285714285, 'SBCL.NS': 0.14285714285714285, 'TRIDENT.NS': 0.14285714285714285, 'MANINFRA.NS': 0.14285714285714285}",706390.64,665074.77
2022-02-01,2022-03-02,"{'JINDWORLD.NS': 0.25, 'SBCL.NS': 0.25, 'MANINFRA.NS': 0.25, 'TDPOWERSYS.NS': 0.25}",638384.87,599634.57
2022-03-02,2022-04-01,"{'JINDWORLD.NS': 0.3261572670305235, 'TTML.NS': 0.13664847382251868, 'JBMA.NS': 0.1249241964827168, 'TRIDENT.NS': 0.01991105720638771, 'SHAREINDIA.NS': 0.39235900545785324}",737332.6,691116.12
2022-04-01,2022-05-02,"{'JINDWORLD.NS': 0.1556722901303162, 'JBMA.NS': 0.1608243256894636, 'GOKEX.NS': 0.09202949792908374, 'SBCL.NS': 0.18820082836650165, 'SHARDACROP.NS': 0.34498434185271243, 'RAYMOND.NS': 0.05828871603192242}",764071.17,714576.7
2022-05-02,2022-06-01,"{'ADANIPOWER.NS': 0.1832092216668367, 'GMDCLTD.NS': 0.11343466285830868, 'SWANENERGY.NS': 0.38671835152504336, 'ADANIGREEN.NS': 0.16341936141997349, 'GAEL.NS': 0.15321840252983782}",682647.89,636897.8
2022-06-01,2022-07-01,"{'GHCL.NS': 0.25, 'BLS.NS': 0.25, 'APCOTEXIND.NS': 0.25, 'GAEL.NS': 0.25}",632308.93,588552.49
2022-07-01,2022-08-01,"{'ELECON.NS': 0.2546282546282546, 'BLS.NS': 0.24928224928224932, 'CHENNPETRO.NS': 0.1954261954261954, 'APCOTEXIND.NS': 0.12216612216612216, 'JKIL.NS': 0.12157212157212158, 'TVSMOTOR.NS': 0.05692505692505693}",730857.97,678817.83
2022-08-01,2022-09-01,"{'ELECON.NS': 0.39603960396039606, 'VOLTAMP.NS': 0.39603960396039606, 'APARINDS.NS': 0.2079207920792079}",704140.73,652517.97
2022-09-01,2022-10-03,"{'ELECON.NS': 0.39603960396039606, 'APARINDS.NS': 0.3705940594059406, 'ITDCEM.NS': 0.23336633663366335}",670252.69,619689.37
2022-10-03,2022-11-01,"{'POWERMECH.NS': 0.39603960396039606, 'FCL.NS': 0.39603960396039606, 'KARURVYSYA.NS': 0.2079207920792079}",683271.35,630321.91
2022-11-01,2022-12-01,"{'KARURVYSYA.NS': 0.39603960396039606, 'FCL.NS': 0.39603960396039606, 'SAFARI.NS': 0.2079207920792079}",646984.76,595467.31
2022-12-01,2023-01-02,"{'MAZDOCK.NS': 0.39603960396039606, 'RVNL.NS': 0.37732673267326733, 'SOUTHBANK.NS': 0.18524752475247525, 'UNIONBANK.NS': 0.04138613861386138}",608514.93,558740.72
2023-01-02,2023-02-01,"{'JSL.NS': 0.39603960396039606, 'RVNL.NS': 0.22990099009900988, 'J&KBANK.NS': 0.1373267326732673, 'KTKBANK.NS': 0.12643564356435644, 'SOUTHBANK.NS': 0.09821782178217821, 'GODFRYPHLP.NS': 0.01207920792079208}",606125.36,555232.61
2023-02-01,2023-03-01,"{'RVNL.NS': 0.39603960396039606, 'JSL.NS': 0.39603960396039606, 'JWL.NS': 0.2079207920792079}",546747.58,499637.43
2023-03-01,2023-04-03,"{'JINDALSAW.NS': 0.39603960396039606, 'APARINDS.NS': 0.38801980198019803, 'JSL.NS': 0.21594059405940594}",574523.28,523849.85
2023-04-03,2023-05-02,"{'FINCABLES.NS': 0.39603960396039606, 'SONATSOFTW.NS': 0.39603960396039606, 'CIGNITITEC.NS': 0.2079207920792079}",609653.13,554648.22
2023-05-02,2023-06-01,"{'APARINDS.NS': 0.39603960396039606, 'TIIL.NS': 0.39603960396039606, 'FINCABLES.NS': 0.2079207920792079}",604620.75,548806.88
2023-06-01,2023-07-03,"{'CHENNPETRO.NS': 0.39603960396039606, 'NEULANDLAB.NS': 0.39603960396039606, 'SAKSOFT.NS': 0.2079207920792079}",665251.17,602520.37
2023-07-03,2023-08-01,"{'JBMA.NS': 0.39603960396039606, 'SAKSOFT.NS': 0.39603960396039606, 'DATAMATICS.NS': 0.2079207920792079}",656959.61,593639.67
2023-08-01,2023-09-01,"{'ZENTEC.NS': 0.39603960396039606, 'INOXWIND.NS': 0.39603960396039606, 'TITAGARH.NS': 0.2079207920792079}",768474.7,692930.57
2023-09-01,2023-10-03,"{'TITAGARH.NS': 0.39603960396039606, 'BSE.NS': 0.39603960396039606, 'WELENT.NS': 0.2079207920792079}",797695.34,717661.7
2023-10-03,2023-11-01,"{'BSE.NS': 0.39603960396039606, 'RESPONIND.NS': 0.39603960396039606, 'IFCI.NS': 0.2079207920792079}",864935.32,776442.42
2023-11-01,2023-12-01,"{'SUZLON.NS': 0.22536884840083177, 'ITI.NS': 0.38508763243885535, 'KALYANKJIL.NS': 0.08179027626497673, 'GMDCLTD.NS': 0.14526190711951678, 'HSCL.NS': 0.16249133577581937}",963681.06,863175.33
2023-12-01,2023-12-29,"{'BSE.NS': 0.39603960396039606, 'MCX.NS': 0.39603960396039606, 'ANANDRATHI.NS': 0.2079207920792079}",930170.09,831215.34
