buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'INDIAMART.NS': 0.0380961903809619, 'AFFLE.NS': 0.24997500249975002, 'DIXON.NS': 0.24997500249975002, 'TIPSINDLTD.NS': 0.24067593240675933, 'NAM-INDIA.NS': 0.22127787221277873}",82930.25,82665.25
2020-04-01,2020-07-01,"{'ALOKINDS.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'AJANTPHARM.NS': 0.25, 'NAVINFLUOR.NS': 0.25}",354026.21,352390.93
2020-07-01,2020-10-01,"{'IOLCP.NS': 0.25, 'AARTIDRUGS.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'TTML.NS': 0.25}",617223.68,613336.67
2020-10-01,2021-01-01,"{'AARTIDRUGS.NS': 0.25, 'MASTEK.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'INTELLECT.NS': 0.25}",784810.79,778400.39
2021-01-01,2021-04-01,"{'GREENPANEL.NS': 0.25, 'JPASSOCIAT.NS': 0.25, 'HBLPOWER.NS': 0.25, 'SUBEXLTD.NS': 0.25}",866770.55,857974.7
2021-04-01,2021-07-01,"{'ATGL.NS': 0.25, 'PGEL.NS': 0.25, 'IIFL.NS': 0.25, 'POONAWALLA.NS': 0.25}",904860.99,893842.6
2021-07-01,2021-10-01,"{'RPOWER.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'BAJAJHIND.NS': 0.25, 'DALMIASUG.NS': 0.25}",790878.57,779488.13
2021-10-01,2022-01-03,"{'BCG.NS': 0.125, 'TEJASNET.NS': 0.125, 'LXCHEM.NS': 0.125, 'JSWENERGY.NS': 0.125, 'ZENTEC.NS': 0.125, 'BLS.NS': 0.125, 'ANGELONE.NS': 0.125, 'GLOBUSSPR.NS': 0.125}",763814.15,751125.5
2022-01-03,2022-04-01,"{'BCG.NS': 0.25, 'JINDWORLD.NS': 0.25, 'TI.NS': 0.25, 'TANLA.NS': 0.25}",706767.93,693490.94
2022-04-01,2022-07-01,"{'DBREALTY.NS': 0.24997500249975002, 'ADANIPOWER.NS': 0.24997500249975002, 'SBCL.NS': 0.14108589141085892, 'SHARDACROP.NS': 0.24997500249975002, 'RAYMOND.NS': 0.10898910108989102}",649412.7,635773.16
2022-07-01,2022-10-03,"{'CHENNPETRO.NS': 0.25, 'BLS.NS': 0.25, 'JKIL.NS': 0.25, 'APCOTEXIND.NS': 0.25}",683987.95,668222.23
2022-10-03,2023-01-02,"{'POWERMECH.NS': 0.2505261048201223, 'FCL.NS': 0.2505261048201223, 'RAJRATAN.NS': 0.18929752480208442, 'KRBL.NS': 0.17226174967431607, 'KKCL.NS': 0.07104920332698668, 'UJJIVAN.NS': 0.054815111734642756, 'ADANIENT.NS': 0.011524200821725625}",649089.51,632679.19
2023-01-02,2023-04-03,"{'MAZDOCK.NS': 0.25, 'KARURVYSYA.NS': 0.25, 'KTKBANK.NS': 0.25, 'UNIONBANK.NS': 0.25}",552569.05,537330.97
2023-04-03,2023-07-03,"{'FINCABLES.NS': 0.2499500099980004, 'SONATSOFTW.NS': 0.2499500099980004, 'ACE.NS': 0.11327734453109378, 'KAYNES.NS': 0.10877824435112977, 'JINDALSAW.NS': 0.10617876424715057, 'SURYAROSNI.NS': 0.09988002399520096, 'APARINDS.NS': 0.049790041991601676, 'KPITTECH.NS': 0.022195560887822437}",695421.51,674868.02
2023-07-03,2023-10-03,"{'JINDALSAW.NS': 0.24997500249975002, 'KAYNES.NS': 0.13758624137586242, 'APARINDS.NS': 0.09819018098190181, 'TDPOWERSYS.NS': 0.24997500249975002, 'KIRLOSBROS.NS': 0.014298570142985701, 'OLECTRA.NS': 0.24997500249975002}",906035.45,877559.17
2023-10-03,2023-12-29,"{'GET&D.NS': 0.24997500249975002, 'JWL.NS': 0.22907709229077092, 'MAZDOCK.NS': 0.17028297170282972, 'SUZLON.NS': 0.10068993100689931, 'HBLPOWER.NS': 0.023497650234976502, 'HSCL.NS': 0.22647735226477353}",1053305.7,1018142.78
