buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'GUJGASLTD.NS': 0.25075225677031093, 'GODFRYPHLP.NS': 0.1770310932798395, 'DIXON.NS': 0.1538615847542628, 'GLAXO.NS': 0.1402206619859579, 'LINDEINDIA.NS': 0.13831494483450352, 'RELIGARE.NS': 0.09338014042126379, 'GRANULES.NS': 0.04643931795386159}",80184.27,79890.27
2020-04-01,2020-07-01,"{'ALOKINDS.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'NAVINFLUOR.NS': 0.25}",349313.26,347536.48
2020-07-01,2020-10-01,"{'ALKYLAMINE.NS': 0.24997500249975002, 'DEEPAKNTR.NS': 0.11088891110888911, 'DRREDDY.NS': 0.24997500249975002, 'GRANULES.NS': 0.24997500249975002, 'POWERINDIA.NS': 0.1391860813918608}",528333.74,524686.37
2020-10-01,2021-01-01,"{'INTELLECT.NS': 0.24997500249975002, 'ICIL.NS': 0.24997500249975002, 'INDIAMART.NS': 0.24997500249975002, 'SOMANYCERA.NS': 0.144985501449855, 'ECLERX.NS': 0.1050894910508949}",730876.97,724491.34
2021-01-01,2021-04-01,"{'MAHLIFE.NS': 0.24997500249975002, 'LEMONTREE.NS': 0.1264873512648735, 'LTIM.NS': 0.1902809719028097, 'LTTS.NS': 0.24997500249975002, 'LICHSGFIN.NS': 0.0928907109289071, 'JISLJALEQS.NS': 0.0903909609039096}",868788.55,859499.99
2021-04-01,2021-07-01,"{'NBCC.NS': 0.24997500249975002, 'MAHLIFE.NS': 0.24997500249975002, 'MSTCLTD.NS': 0.24997500249975002, 'MAXHEALTH.NS': 0.1882811718828117, 'MAHLOG.NS': 0.06179382061793821}",919185.84,907488.46
2021-07-01,2021-10-01,"{'HAPPSTMNDS.NS': 0.2, 'ECLERX.NS': 0.2, 'HLEGLAS.NS': 0.2, 'HIL.NS': 0.2, 'RELAXO.NS': 0.2}",1168603.78,1151562.36
2021-10-01,2022-01-03,"{'HINDOILEXP.NS': 0.25070196550340956, 'IRCTC.NS': 0.25070196550340956, 'IEX.NS': 0.25070196550340956, 'RELIGARE.NS': 0.13949057360609707, 'INDHOTEL.NS': 0.061371841155234655, 'POWERINDIA.NS': 0.02456879261933414, 'IMFA.NS': 0.022462896109105495}",1203516.72,1183481.17
2022-01-03,2022-04-01,"{'TI.NS': 0.25, 'ESABINDIA.NS': 0.25, 'NETWORK18.NS': 0.25, 'JINDWORLD.NS': 0.25}",1130455.76,1109236.49
2022-04-01,2022-07-01,"{'DBREALTY.NS': 0.25, 'RHIM.NS': 0.25, 'SHARDACROP.NS': 0.25, 'INGERRAND.NS': 0.1899, 'RAYMOND.NS': 0.0461, 'DOLLAR.NS': 0.014}",910208.44,890981.33
2022-07-01,2022-10-03,"{'CHENNPETRO.NS': 0.2499500099980004, 'TVSMOTOR.NS': 0.2499500099980004, 'HBLPOWER.NS': 0.2499500099980004, 'ROLEXRINGS.NS': 0.16966606678664267, 'SCHAEFFLER.NS': 0.05498900219956009, 'RENUKA.NS': 0.02549490101979604}",959120.55,936892.23
2022-10-03,2023-01-02,"{'TDPOWERSYS.NS': 0.17508249175082494, 'TI.NS': 0.24887511248875113, 'DCBBANK.NS': 0.24997500249975002, 'TIMKEN.NS': 0.24997500249975002, 'LGBBROSLTD.NS': 0.0760923907609239}",1095239.53,1067721.55
2023-01-02,2023-04-03,"{'PFC.NS': 0.24997500249975002, 'GODFRYPHLP.NS': 0.24997500249975002, 'NFL.NS': 0.24997500249975002, 'GICRE.NS': 0.1255874412558744, 'GRAVITA.NS': 0.12448755124487551}",1054623.02,1025895.53
2023-04-03,2023-07-03,"{'FINCABLES.NS': 0.25, 'KAYNES.NS': 0.2416, 'KPITTECH.NS': 0.158, 'JINDALSAW.NS': 0.112, 'ZENSARTECH.NS': 0.0882, 'NCC.NS': 0.0646, 'MARKSANS.NS': 0.0528, 'HGINFRA.NS': 0.0328}",1411992.47,1370930.39
2023-07-03,2023-10-03,"{'SHANTIGEAR.NS': 0.09871937077745285, 'ELECON.NS': 0.25209236664313805, 'MINDACORP.NS': 0.17454875466370878, 'ELGIEQUIP.NS': 0.03146112735706363, 'EQUITASBNK.NS': 0.25209236664313805, 'MAXHEALTH.NS': 0.19108601391549865}",1539182.63,1491373.74
2023-10-03,2023-12-29,"{'MAZDOCK.NS': 0.24995000999800035, 'NBCC.NS': 0.24995000999800035, 'MIDHANI.NS': 0.16416716656668665, 'NATCOPHARM.NS': 0.08928214357128574, 'MPHASIS.NS': 0.08038392321535691, 'MHRIL.NS': 0.06418716256748648, 'MASTEK.NS': 0.05738852229554088, 'MAHSEAMLES.NS': 0.04469106178764246}",1770469.89,1712036.94
