buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ADANIGREEN.NS': 0.24752475247524752, 'NAM-INDIA.NS': 0.24752475247524752, 'HDFCAMC.NS': 0.24752475247524752, 'AAVAS.NS': 0.24752475247524752, 'CREDITACC.NS': 0.009900990099009901}",101915.46,101630.46
2020-02-03,2020-03-02,"{'ADANIGREEN.NS': 0.24752475247524752, 'ISEC.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'MANAPPURAM.NS': 0.24752475247524752, 'AMBER.NS': 0.009900990099009901}",89139.02,88614.75
2020-03-02,2020-04-01,"{'ADANIGREEN.NS': 0.24752475247524752, 'ISEC.NS': 0.24752475247524752, 'NAVINFLUOR.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'GUJGASLTD.NS': 0.009900990099009901}",75030.02,74343.73
2020-04-01,2020-05-04,"{'GMMPFAUDLR.NS': 0.24752475247524752, 'NAVINFLUOR.NS': 0.24752475247524752, 'ABBOTINDIA.NS': 0.24752475247524752, 'GUJGASLTD.NS': 0.24752475247524752, 'RELAXO.NS': 0.009900990099009901}",92527.99,91431.65
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'NAVINFLUOR.NS': 0.24752475247524752, 'ABBOTINDIA.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.009900990099009901}",99520.92,98066.72
2020-06-01,2020-07-01,"{'GMMPFAUDLR.NS': 0.24754926230319826, 'ALKYLAMINE.NS': 0.24754926230319826, 'NAVINFLUOR.NS': 0.23705317358154268, 'JBCHEPHARM.NS': 0.1431824933161699, 'ALOKINDS.NS': 0.11337756213486481, 'DIXON.NS': 0.011288246361025841}",126936.88,124758.08
2020-07-01,2020-08-03,"{'GMMPFAUDLR.NS': 0.22326732673267327, 'DIXON.NS': 0.17445544554455444, 'ALOKINDS.NS': 0.14683168316831682, 'TIPSINDLTD.NS': 0.15752475247524753, 'AARTIDRUGS.NS': 0.10841584158415841, 'NAVINFLUOR.NS': 0.07722772277227723, 'IOLCP.NS': 0.05306930693069307, 'ALKYLAMINE.NS': 0.059207920792079205}",139655.06,136857.96
2020-08-03,2020-09-01,"{'IOLCP.NS': 0.24754926230319832, 'AARTIDRUGS.NS': 0.24754926230319832, 'DIXON.NS': 0.24754926230319832, 'ALOKINDS.NS': 0.12852757698782058, 'ALKYLAMINE.NS': 0.08367165065848105, 'NAVINFLUOR.NS': 0.025943162689375188, 'GRANULES.NS': 0.01920982275472819}",164499.15,160784.46
2020-09-01,2020-10-01,"{'AARTIDRUGS.NS': 0.24752475247524752, 'IOLCP.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'GRANULES.NS': 0.009900990099009901}",181360.49,176835.04
2020-10-01,2020-11-02,"{'MASTEK.NS': 0.24754926230319832, 'LAURUSLABS.NS': 0.24754926230319832, 'NEULANDLAB.NS': 0.20190117833448856, 'SUVENPHAR.NS': 0.0704030101990296, 'TATACOMM.NS': 0.23259728686008516}",188860.45,183692.86
2020-11-02,2020-12-01,"{'TANLA.NS': 0.24752475247524752, 'AARTIDRUGS.NS': 0.24752475247524752, 'LAURUSLABS.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'SUBEXLTD.NS': 0.009900990099009901}",242190.05,235048.26
2020-12-01,2021-01-01,"{'TANLA.NS': 0.24752475247524752, 'LAURUSLABS.NS': 0.24752475247524752, 'SUBEXLTD.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'ICIL.NS': 0.009900990099009901}",265960.88,257528.13
2021-01-01,2021-02-01,"{'TANLA.NS': 0.24752475247524752, 'SUBEXLTD.NS': 0.24752475247524752, 'LAURUSLABS.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24732673267326732, 'DIXON.NS': 0.0100990099009901}",252290.8,243691.48
2021-02-01,2021-03-01,"{'TANLA.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'INDIAMART.NS': 0.2079207920792079, 'RAJRATAN.NS': 0.17118811881188117, 'GREENPANEL.NS': 0.12584158415841584}",313099.07,301777.1
2021-03-01,2021-04-01,"{'BORORENEW.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'ANANTRAJ.NS': 0.24346534653465346, 'TEJASNET.NS': 0.01396039603960396}",318867.94,306622.36
2021-04-01,2021-05-03,"{'ATGL.NS': 0.24752475247524752, 'ADANIENT.NS': 0.24752475247524752, 'INTELLECT.NS': 0.24752475247524752, 'SAREGAMA.NS': 0.24752475247524752, 'ANANTRAJ.NS': 0.009900990099009901}",347942.3,333830.17
2021-05-03,2021-06-01,"{'ATGL.NS': 0.24752475247524752, 'ADANIENT.NS': 0.24752475247524752, 'INTELLECT.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'GPIL.NS': 0.009900990099009901}",391071.99,374390.57
2021-06-01,2021-07-01,"{'ATGL.NS': 0.24752475247524752, 'SAREGAMA.NS': 0.24752475247524752, 'INTELLECT.NS': 0.24752475247524752, 'PRINCEPIPE.NS': 0.24752475247524752, 'ADANIENT.NS': 0.009900990099009901}",379952.34,362890.24
2021-07-01,2021-08-02,"{'TIPSINDLTD.NS': 0.24752475247524752, 'SAREGAMA.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'ADANIENT.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",419607.02,399884.19
2021-08-02,2021-09-01,"{'RAJRATAN.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'SAREGAMA.NS': 0.24752475247524752, 'GPIL.NS': 0.24752475247524752, 'PRINCEPIPE.NS': 0.009900990099009901}",349624.95,332341.49
2021-09-01,2021-10-01,"{'JSWENERGY.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'ELECON.NS': 0.24752475247524752, 'BALAMINES.NS': 0.24752475247524752, 'PDSL.NS': 0.009900990099009901}",400219.5,379604.93
2021-10-01,2021-11-01,"{'BCG.NS': 0.24752475247524752, 'JSWENERGY.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'ELECON.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.009900990099009901}",427444.76,404517.87
2021-11-01,2021-12-01,"{'BCG.NS': 0.24752475247524752, 'OLECTRA.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'JSWENERGY.NS': 0.009900990099009901}",519726.78,490820.15
2021-12-01,2022-01-03,"{'BCG.NS': 0.24752475247524752, 'OLECTRA.NS': 0.24752475247524752, 'TRIDENT.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'MANINFRA.NS': 0.009900990099009901}",529457.42,498879.58
2022-01-03,2022-02-01,"{'BCG.NS': 0.24752475247524752, 'OLECTRA.NS': 0.24752475247524752, 'TRIDENT.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'MANINFRA.NS': 0.009900990099009901}",533523.49,501565.82
2022-02-01,2022-03-02,"{'JINDWORLD.NS': 0.24752475247524752, 'BCG.NS': 0.24752475247524752, 'OLECTRA.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'MANINFRA.NS': 0.009900990099009901}",423540.29,397130.53
2022-03-02,2022-04-01,"{'JINDWORLD.NS': 0.24752475247524752, 'TTML.NS': 0.24752475247524752, 'SHAREINDIA.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'MANINFRA.NS': 0.009900990099009901}",515958.46,482765.99
2022-04-01,2022-05-02,"{'TTML.NS': 0.24752475247524752, 'JINDWORLD.NS': 0.24752475247524752, 'GOKEX.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'DBREALTY.NS': 0.009900990099009901}",486787.71,454386.84
2022-05-02,2022-06-01,"{'JINDWORLD.NS': 0.24752475247524752, 'RENUKA.NS': 0.24752475247524752, 'GOKEX.NS': 0.24752475247524752, 'ANGELONE.NS': 0.24752475247524752, 'EASEMYTRIP.NS': 0.009900990099009901}",450998.68,419959.95
2022-06-01,2022-07-01,"{'ADANIPOWER.NS': 0.24752475247524752, 'BLS.NS': 0.24752475247524752, 'GOKEX.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'RENUKA.NS': 0.009900990099009901}",394654.15,366563.18
2022-07-01,2022-08-01,"{'CHENNPETRO.NS': 0.24752475247524752, 'ADANIPOWER.NS': 0.24752475247524752, 'BLS.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'AWL.NS': 0.009900990099009901}",468100.09,433836.33
2022-08-01,2022-09-01,"{'ADANIPOWER.NS': 0.24752475247524752, 'BLS.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'GANESHHOUC.NS': 0.24752475247524752, 'ELECON.NS': 0.009900990099009901}",541715.88,500973.63
