buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'DIXON.NS': 0.19801980198019803, 'GRSE.NS': 0.19801980198019803, 'SBILIFE.NS': 0.009900990099009901, 'HDFCAMC.NS': 0.19801980198019803, 'FINEORG.NS': 0.19801980198019803, 'GUJGASLTD.NS': 0.19801980198019803}",84648.99,84366.99
2020-04-01,2020-07-01,"{'ABBOTINDIA.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'NAVINFLUOR.NS': 0.25, 'IPCALAB.NS': 0.25}",111454.23,110818.93
2020-07-01,2020-10-01,"{'IPCALAB.NS': 0.20034057898427327, 'GMMPFAUDLR.NS': 0.18691776019232692, 'JBCHEPHARM.NS': 0.20034057898427327, 'IOLCP.NS': 0.12210758289091454, 'ALOKINDS.NS': 0.06841630772312932, 'NAVINFLUOR.NS': 0.1545627566863668, 'ALKYLAMINE.NS': 0.06731443453871581}",137126.62,135980.98
2020-10-01,2021-01-01,"{'JBCHEPHARM.NS': 0.5, 'IPCALAB.NS': 0.5}",138132.79,136670.74
2021-01-01,2021-04-01,"{'MARKSANS.NS': 0.023232323232323236, 'LAURUSLABS.NS': 0.18161616161616162, 'MPHASIS.NS': 0.20202020202020204, 'LTIM.NS': 0.20202020202020204, 'JISLJALEQS.NS': 0.20202020202020204, 'MASTEK.NS': 0.026969696969696973, 'POLYMED.NS': 0.16212121212121214}",160787.81,158672.97
2021-04-01,2021-07-01,"{'MSTCLTD.NS': 0.20202020202020204, 'MAHLIFE.NS': 0.20202020202020204, 'MPHASIS.NS': 0.20202020202020204, 'NCC.NS': 0.19191919191919193, 'MASTEK.NS': 0.20202020202020204}",194693.27,191692.47
2021-07-01,2021-10-01,"{'ECLERX.NS': 0.25, 'RAJRATAN.NS': 0.25, 'HINDWAREAP.NS': 0.25, 'HIL.NS': 0.25}",228661.97,224649.61
2021-10-01,2022-01-03,"{'ECLERX.NS': 0.25, 'HINDWAREAP.NS': 0.25, 'HGS.NS': 0.25, 'IEX.NS': 0.25}",267685.37,262424.26
2022-01-03,2022-04-01,"{'ELECON.NS': 0.19191919191919193, 'TI.NS': 0.20202020202020204, 'JINDWORLD.NS': 0.20202020202020204, 'MANINFRA.NS': 0.20202020202020204, 'MOLDTKPAC.NS': 0.20202020202020204}",253876.3,248281.59
2022-04-01,2022-07-01,"{'SRF.NS': 0.20202020202020204, 'GOKEX.NS': 0.20202020202020204, 'GRAVITA.NS': 0.19191919191919193, 'DBREALTY.NS': 0.20202020202020204, 'RHIM.NS': 0.20202020202020204}",196626.01,191757.93
2022-07-01,2022-10-03,"{'RAYMOND.NS': 0.18316831683168316, 'SCHAEFFLER.NS': 0.19801980198019803, 'CHENNPETRO.NS': 0.19534653465346535, 'MAHSEAMLES.NS': 0.19801980198019803, 'FCL.NS': 0.17405940594059408, 'SHOPERSTOP.NS': 0.05138613861386139}",258055.07,251114.13
2022-10-03,2023-01-02,"{'TI.NS': 0.2, 'DEEPAKFERT.NS': 0.2, 'MAHSEAMLES.NS': 0.2, 'CHOICEIN.NS': 0.2, 'KKCL.NS': 0.2}",274860.6,266852.64
2023-01-02,2023-04-03,"{'GESHIP.NS': 0.25, 'POWERMECH.NS': 0.25, 'GODFRYPHLP.NS': 0.25, 'GRSE.NS': 0.25}",276986.26,268300.37
2023-04-03,2023-07-03,"{'BECTORFOOD.NS': 0.25, 'FINCABLES.NS': 0.25, 'JWL.NS': 0.25, 'IONEXCHANG.NS': 0.25}",389108.65,376174.76
2023-07-03,2023-10-03,"{'SBCL.NS': 0.19801980198019803, 'MARKSANS.NS': 0.19801980198019803, 'FINCABLES.NS': 0.19801980198019803, 'NCC.NS': 0.19801980198019803, 'SHANTIGEAR.NS': 0.19801980198019803, 'TEGA.NS': 0.009900990099009901}",435259.17,419867.25
2023-10-03,2023-12-29,"{'BECTORFOOD.NS': 0.33333333333333337, 'NCC.NS': 0.33333333333333337, 'MAZDOCK.NS': 0.33333333333333337}",458279.84,441131.85
