buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'BAJFINANCE.NS': 0.24752475247524752, 'BATAINDIA.NS': 0.24752475247524752, 'COFORGE.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.24752475247524752, 'ABBOTINDIA.NS': 0.009900990099009901}",106975.17,106685.17
2020-02-03,2020-03-02,"{'BAJFINANCE.NS': 0.24752475247524752, 'BATAINDIA.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.24752475247524752, 'PGHL.NS': 0.24752475247524752, 'COFORGE.NS': 0.009900990099009901}",102235.33,101668.18
2020-03-02,2020-04-01,"{'BAJFINANCE.NS': 0.24752475247524752, 'ABBOTINDIA.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'MUTHOOTFIN.NS': 0.009900990099009901}",84381.32,83643.22
2020-04-01,2020-05-04,"{'ABBOTINDIA.NS': 0.24752475247524752, 'IPCALAB.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'NESTLEIND.NS': 0.009900990099009901}",106901.54,105691.45
2020-05-04,2020-06-01,"{'ABBOTINDIA.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.24752475247524752, 'FINEORG.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'NAUKRI.NS': 0.009900990099009901}",106015.48,104520.42
2020-06-01,2020-07-01,"{'JBCHEPHARM.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'MUTHOOTFIN.NS': 0.009900990099009901}",114625.53,112704.05
2020-07-01,2020-08-03,"{'MUTHOOTFIN.NS': 0.24752475247524752, 'JBCHEPHARM.NS': 0.24752475247524752, 'GMMPFAUDLR.NS': 0.24752475247524752, 'NAVINFLUOR.NS': 0.24752475247524752, 'ASTRAZEN.NS': 0.009900990099009901}",120943.61,118596.22
2020-08-03,2020-09-01,"{'MUTHOOTFIN.NS': 0.24752475247524752, 'JBCHEPHARM.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'NAVINFLUOR.NS': 0.24752475247524752, 'FINEORG.NS': 0.009900990099009901}",146992.86,143789.88
2020-09-01,2020-10-01,"{'MUTHOOTFIN.NS': 0.24752475247524752, 'VAIBHAVGBL.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",163138.74,159188.94
2020-10-01,2020-11-02,"{'JBCHEPHARM.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'VAIBHAVGBL.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'SEQUENT.NS': 0.009900990099009901}",167884.55,163404.85
2020-11-02,2020-12-01,"{'JBCHEPHARM.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'MUTHOOTFIN.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'IPCALAB.NS': 0.009900990099009901}",211101.83,205008.95
2020-12-01,2021-01-01,"{'TANLA.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.009900990099009901}",220620.47,213737.86
2021-01-01,2021-02-01,"{'TANLA.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'DEEPAKNTR.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",223821.2,216313.74
2021-02-01,2021-03-01,"{'TANLA.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'DIXON.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'DEEPAKNTR.NS': 0.009900990099009901}",270676.25,261022.17
2021-03-01,2021-04-01,"{'DIXON.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.009900990099009901}",267442.67,257283.92
2021-04-01,2021-05-03,"{'ADANIGREEN.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'TANLA.NS': 0.24752475247524752, 'ADANIENT.NS': 0.009900990099009901}",284931.65,273473.59
2021-05-03,2021-06-01,"{'ADANIENT.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",353375.82,338445.39
2021-06-01,2021-07-01,"{'TIPSINDLTD.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'ADANIGREEN.NS': 0.24752475247524752, 'ADANIENT.NS': 0.009900990099009901}",368451.42,352079.03
2021-07-01,2021-08-02,"{'ADANIENT.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'LAURUSLABS.NS': 0.24752475247524752, 'DIXON.NS': 0.009900990099009901}",374349.19,356889.73
2021-08-02,2021-09-01,"{'TIPSINDLTD.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'BALAMINES.NS': 0.24752475247524752, 'ADANIENT.NS': 0.2403960396039604, 'DIXON.NS': 0.01702970297029703}",391178.86,372084.47
2021-09-01,2021-10-01,"{'ADANIENT.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'BALAMINES.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",386992.78,367242.72
2021-10-01,2021-11-01,"{'BALAMINES.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ALKYLAMINE.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'SAREGAMA.NS': 0.009900990099009901}",377319.59,357218.2
2021-11-01,2021-12-01,"{'SAREGAMA.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'BALAMINES.NS': 0.24752475247524752, 'MASTEK.NS': 0.009900990099009901}",372442.04,351770.5
2021-12-01,2022-01-03,"{'SAREGAMA.NS': 0.24752475247524752, 'MASTEK.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'ADANIENT.NS': 0.009900990099009901}",455532.73,429339.43
2022-01-03,2022-02-01,"{'SAREGAMA.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'ADANIENT.NS': 0.009900990099009901}",460585.95,433102.09
2022-02-01,2022-03-02,"{'SAREGAMA.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'ATGL.NS': 0.009900990099009901}",329403.67,308877.65
2022-03-02,2022-04-01,"{'ATGL.NS': 0.24752475247524752, 'RAJRATAN.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'SAREGAMA.NS': 0.009900990099009901}",393822.66,368477.52
2022-04-01,2022-05-02,"{'SAREGAMA.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'TIPSINDLTD.NS': 0.24752475247524752, 'GREENPANEL.NS': 0.24752475247524752, 'MASTEK.NS': 0.009900990099009901}",377725.18,352561.02
2022-05-02,2022-06-01,"{'SAREGAMA.NS': 0.24752475247524752, 'GREENPANEL.NS': 0.24752475247524752, 'ATGL.NS': 0.24752475247524752, 'CGPOWER.NS': 0.24752475247524752, 'ADANIENT.NS': 0.009900990099009901}",352936.01,328608.31
