buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'PGHL.NS': 0.19801980198019803, 'BAJFINANCE.NS': 0.19801980198019803, 'GMMPFAUDLR.NS': 0.19801980198019803, 'BATAINDIA.NS': 0.009900990099009901, 'ABBOTINDIA.NS': 0.19801980198019803, 'COFORGE.NS': 0.19801980198019803}",113369.04,113057.04
2020-02-03,2020-03-02,"{'PGHL.NS': 0.19801980198019803, 'BAJFINANCE.NS': 0.19801980198019803, 'GMMPFAUDLR.NS': 0.19801980198019803, 'BATAINDIA.NS': 0.19801980198019803, 'IPCALAB.NS': 0.009900990099009901, 'RELAXO.NS': 0.19801980198019803}",108950.57,108326.73
2020-03-02,2020-04-01,"{'BAJFINANCE.NS': 0.2, 'GMMPFAUDLR.NS': 0.2, 'ABBOTINDIA.NS': 0.2, 'ASTRAZEN.NS': 0.2, 'RELAXO.NS': 0.2}",90455.33,89657.39
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.19801980198019803, 'GMMPFAUDLR.NS': 0.19801980198019803, 'ABBOTINDIA.NS': 0.19801980198019803, 'NESTLEIND.NS': 0.009900990099009901, 'FINEORG.NS': 0.19801980198019803, 'ASTRAZEN.NS': 0.19801980198019803}",110599.33,109323.69
2020-05-04,2020-06-01,"{'IPCALAB.NS': 0.2, 'GMMPFAUDLR.NS': 0.2, 'ABBOTINDIA.NS': 0.2, 'FINEORG.NS': 0.2, 'ASTRAZEN.NS': 0.2}",108594.51,107041.99
2020-06-01,2020-07-01,"{'GMMPFAUDLR.NS': 0.19801980198019803, 'JBCHEPHARM.NS': 0.19801980198019803, 'IOLCP.NS': 0.19801980198019803, 'ABBOTINDIA.NS': 0.19801980198019803, 'IPCALAB.NS': 0.009900990099009901, 'ADANIGREEN.NS': 0.19801980198019803}",123069.85,120980.38
2020-07-01,2020-08-03,"{'GMMPFAUDLR.NS': 0.2, 'JBCHEPHARM.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'IPCALAB.NS': 0.2, 'ADANIGREEN.NS': 0.2}",128417.22,125901.96
2020-08-03,2020-09-01,"{'GMMPFAUDLR.NS': 0.19801980198019803, 'MUTHOOTFIN.NS': 0.19801980198019803, 'JBCHEPHARM.NS': 0.19801980198019803, 'TANLA.NS': 0.19801980198019803, 'ALKYLAMINE.NS': 0.19801980198019803, 'IPCALAB.NS': 0.009900990099009901}",165471.59,161840.56
2020-09-01,2020-10-01,"{'GMMPFAUDLR.NS': 0.2, 'TANLA.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'IPCALAB.NS': 0.2, 'ADANIGREEN.NS': 0.2}",186724.15,182191.76
2020-10-01,2020-11-02,"{'JBCHEPHARM.NS': 0.2, 'TANLA.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'IPCALAB.NS': 0.2, 'ADANIGREEN.NS': 0.2}",197866.01,192598.17
2020-11-02,2020-12-01,"{'TANLA.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'DIXON.NS': 0.2, 'IPCALAB.NS': 0.2, 'ADANIGREEN.NS': 0.2}",268418.48,260722.3
2020-12-01,2021-01-01,"{'ALKYLAMINE.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'DIXON.NS': 0.25, 'TANLA.NS': 0.25}",279575.31,270947.24
2021-01-01,2021-02-01,"{'ADANIGREEN.NS': 0.33333333333333337, 'DIXON.NS': 0.33333333333333337, 'TANLA.NS': 0.33333333333333337}",284670.47,275270.16
