buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'PGHL.NS': 0.19801980198019803, 'BAJFINANCE.NS': 0.19801980198019803, 'GMMPFAUDLR.NS': 0.19801980198019803, 'COFORGE.NS': 0.19801980198019803, 'ABBOTINDIA.NS': 0.009900990099009901, 'FINEORG.NS': 0.19801980198019803}",88774.0,88486.0
2020-04-01,2020-07-01,"{'PGHL.NS': 0.19801980198019803, 'IPCALAB.NS': 0.009900990099009901, 'GMMPFAUDLR.NS': 0.19801980198019803, 'ABBOTINDIA.NS': 0.19801980198019803, 'FINEORG.NS': 0.19801980198019803, 'ADANIGREEN.NS': 0.19801980198019803}",124348.76,123633.35
2020-07-01,2020-10-01,"{'GMMPFAUDLR.NS': 0.2, 'JBCHEPHARM.NS': 0.2, 'IOLCP.NS': 0.2, 'IPCALAB.NS': 0.2, 'ADANIGREEN.NS': 0.2}",182895.68,181453.43
2020-10-01,2021-01-01,"{'JBCHEPHARM.NS': 0.2, 'IOLCP.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'IPCALAB.NS': 0.2, 'ADANIGREEN.NS': 0.2}",207602.36,205490.28
2021-01-01,2021-04-01,"{'JBCHEPHARM.NS': 0.2, 'ALKYLAMINE.NS': 0.2, 'LAURUSLABS.NS': 0.2, 'DIXON.NS': 0.2, 'ADANIGREEN.NS': 0.2}",255573.13,252428.01
2021-04-01,2021-07-01,"{'ALKYLAMINE.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'DIXON.NS': 0.25, 'DEEPAKNTR.NS': 0.25}",313180.55,308690.5
2021-07-01,2021-10-01,"{'LAURUSLABS.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'DIXON.NS': 0.25, 'TIPSINDLTD.NS': 0.25}",308794.99,303679.82
2021-10-01,2022-01-03,"{'TIPSINDLTD.NS': 0.19727272727272727, 'BALAMINES.NS': 0.19666666666666668, 'SAREGAMA.NS': 0.20202020202020204, 'DIXON.NS': 0.20202020202020204, 'EVEREADY.NS': 0.20202020202020204}",357884.45,351206.12
2022-01-03,2022-04-01,"{'BALAMINES.NS': 0.019207920792079204, 'TRIDENT.NS': 0.02356435643564356, 'CGPOWER.NS': 0.19801980198019797, 'PERSISTENT.NS': 0.0786138613861386, 'ADANIENT.NS': 0.04514851485148514, 'TIPSINDLTD.NS': 0.19801980198019797, 'ALKYLAMINE.NS': 0.05287128712871286, 'TTML.NS': 0.19801980198019797, 'GREENPANEL.NS': 0.1865346534653465}",376096.52,368196.34
2022-04-01,2022-07-01,"{'DBREALTY.NS': 0.19797979797979798, 'TIPSINDLTD.NS': 0.19595959595959597, 'CGPOWER.NS': 0.20202020202020204, 'SAREGAMA.NS': 0.20202020202020204, 'GREENPANEL.NS': 0.20202020202020204}",281874.24,275213.27
2022-07-01,2022-10-03,"{'ATGL.NS': 0.14206514206514206, 'ADANIENT.NS': 0.1603801603801604, 'PGEL.NS': 0.1886941886941887, 'TATAELXSI.NS': 0.1391941391941392, 'CGPOWER.NS': 0.19800019800019802, 'GREENPANEL.NS': 0.17166617166617165}",328591.31,320118.37
2022-10-03,2023-01-02,"{'ATGL.NS': 0.20202020202020204, 'SHAREINDIA.NS': 0.20202020202020204, 'CGPOWER.NS': 0.20202020202020204, 'ELECON.NS': 0.19191919191919193, 'GANESHHOUC.NS': 0.20202020202020204}",355843.0,345902.36
2023-01-02,2023-04-03,"{'ATGL.NS': 0.19800019800019802, 'ADANIENT.NS': 0.17552717552717553, 'PGEL.NS': 0.12305712305712305, 'SHAREINDIA.NS': 0.14216414216414217, 'CGPOWER.NS': 0.08236808236808237, 'ELECON.NS': 0.14602514602514602, 'BLS.NS': 0.13285813285813286}",273863.38,265470.88
2023-04-03,2023-07-03,"{'CGPOWER.NS': 0.19801980198019803, 'KPITTECH.NS': 0.19801980198019803, 'USHAMART.NS': 0.19801980198019803, 'INGERRAND.NS': 0.009900990099009901, 'SBCL.NS': 0.19801980198019803, 'BLS.NS': 0.19801980198019803}",348562.0,337160.37
2023-07-03,2023-10-03,"{'SAFARI.NS': 0.009900990099009901, 'TITAGARH.NS': 0.19801980198019803, 'CGPOWER.NS': 0.19801980198019803, 'APARINDS.NS': 0.19801980198019803, 'SBCL.NS': 0.19801980198019803, 'BLS.NS': 0.19801980198019803}",435271.91,420151.96
2023-10-03,2023-12-29,"{'JWL.NS': 0.25, 'SAFARI.NS': 0.25, 'APARINDS.NS': 0.25, 'TITAGARH.NS': 0.25}",480547.75,462875.06
