buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'NESTLEIND.NS': 0.1501849815018498, 'BATAINDIA.NS': 0.22827717228277172, 'ABBOTINDIA.NS': 0.24997500249975002, 'BAJFINANCE.NS': 0.09839016098390162, 'COFORGE.NS': 0.1875812418758124, 'ASTRAZEN.NS': 0.0855914408559144}",106101.33,105795.33
2020-02-03,2020-03-02,"{'COFORGE.NS': 0.11758824117588242, 'BATAINDIA.NS': 0.22087791220877914, 'BAJFINANCE.NS': 0.04509549045095491, 'DIVISLAB.NS': 0.030096990300969902, 'NESTLEIND.NS': 0.1478852114788521, 'RELAXO.NS': 0.24997500249975002, 'PGHL.NS': 0.1262873712628737, 'ASTRAZEN.NS': 0.062193780621937804}",100909.82,100282.79
2020-03-02,2020-04-01,"{'GMMPFAUDLR.NS': 0.16806638672265548, 'BATAINDIA.NS': 0.08618276344731055, 'BAJFINANCE.NS': 0.023495300939812037, 'DIVISLAB.NS': 0.06978604279144171, 'ABBOTINDIA.NS': 0.24475104979004197, 'NESTLEIND.NS': 0.09408118376324735, 'RELAXO.NS': 0.15516896620675866, 'TRENT.NS': 0.10827834433113377, 'ASTRAZEN.NS': 0.05018996200759848}",87685.62,86807.76
2020-04-01,2020-05-04,"{'GMMPFAUDLR.NS': 0.24997500249975002, 'DIVISLAB.NS': 0.0731926807319268, 'ABBOTINDIA.NS': 0.24997500249975002, 'NESTLEIND.NS': 0.14708529147085292, 'RELAXO.NS': 0.037896210378962104, 'IPCALAB.NS': 0.24187581241875813}",106546.66,105185.97
2020-05-04,2020-06-01,"{'FINEORG.NS': 0.19997986104118418, 'GMMPFAUDLR.NS': 0.25173698519786525, 'DIVISLAB.NS': 0.04803141677575269, 'ABBOTINDIA.NS': 0.25173698519786525, 'IPCALAB.NS': 0.2485147517873326}",105877.81,104230.66
2020-06-01,2020-07-01,"{'GMMPFAUDLR.NS': 0.24997500249975002, 'MUTHOOTFIN.NS': 0.023397660233976603, 'JBCHEPHARM.NS': 0.19218078192180782, 'ABBOTINDIA.NS': 0.1897810218978102, 'DIVISLAB.NS': 0.13898610138986103, 'IPCALAB.NS': 0.20567943205679431}",108354.17,106356.5
2020-07-01,2020-08-03,"{'GMMPFAUDLR.NS': 0.24997500249974997, 'MUTHOOTFIN.NS': 0.12848715128487148, 'JBCHEPHARM.NS': 0.24997500249974997, 'DIVISLAB.NS': 0.07969203079692029, 'TIINDIA.NS': 0.041895810418958096, 'IPCALAB.NS': 0.24997500249974997}",117313.09,114826.25
2020-08-03,2020-09-01,"{'TANLA.NS': 0.15606878624275142, 'MUTHOOTFIN.NS': 0.1480703859228154, 'JBCHEPHARM.NS': 0.24785042991401715, 'DIVISLAB.NS': 0.05218956208758248, 'TIINDIA.NS': 0.050289942011597664, 'NAVINFLUOR.NS': 0.12657468506298736, 'IPCALAB.NS': 0.2189562087582483}",137782.6,134490.84
2020-09-01,2020-10-01,"{'ALKYLAMINE.NS': 0.25125628140703515, 'TANLA.NS': 0.25125628140703515, 'MUTHOOTFIN.NS': 0.10291457286432161, 'JBCHEPHARM.NS': 0.08904522613065327, 'DIVISLAB.NS': 0.03889447236180904, 'TIINDIA.NS': 0.07738693467336684, 'IPCALAB.NS': 0.18924623115577888}",154671.14,150569.9
2020-10-01,2020-11-02,"{'LALPATHLAB.NS': 0.0400959904009599, 'CREDITACC.NS': 0.0471952804719528, 'TANLA.NS': 0.24997500249975002, 'JBCHEPHARM.NS': 0.24997500249975002, 'PIIND.NS': 0.16278372162783722, 'IPCALAB.NS': 0.24997500249975002}",168702.85,163809.55
2020-11-02,2020-12-01,"{'LALPATHLAB.NS': 0.11358864113588642, 'TANLA.NS': 0.24997500249975002, 'JKCEMENT.NS': 0.07809219078092192, 'JBCHEPHARM.NS': 0.21737826217378264, 'PIIND.NS': 0.06769323067693231, 'TIINDIA.NS': 0.023297670232976703, 'IPCALAB.NS': 0.24997500249975002}",209377.58,202807.49
2020-12-01,2021-01-01,"{'DIXON.NS': 0.24997500249975008, 'LALPATHLAB.NS': 0.09599040095990403, 'TANLA.NS': 0.24997500249975008, 'ADANIGREEN.NS': 0.24997500249975008, 'PIIND.NS': 0.02569743025697431, 'DIVISLAB.NS': 0.024697530246975307, 'IPCALAB.NS': 0.10368963103689634}",219629.75,212191.96
2021-01-01,2021-02-01,"{'NAUKRI.NS': 0.148985101489851, 'SRF.NS': 0.0403959604039596, 'TANLA.NS': 0.24997500249975002, 'ADANIGREEN.NS': 0.24997500249975002, 'DIVISLAB.NS': 0.0831916808319168, 'RELAXO.NS': 0.04869513048695131, 'IPCALAB.NS': 0.1787821217878212}",207405.8,199835.98
2021-02-01,2021-03-01,"{'VAIBHAVGBL.NS': 0.2508277315139962, 'APLAPOLLO.NS': 0.2362797230861844, 'JKCEMENT.NS': 0.145680746463329, 'JBCHEPHARM.NS': 0.23738336510484598, 'AMBER.NS': 0.1298284338316444}",251427.2,241710.7
2021-03-01,2021-04-01,"{'VAIBHAVGBL.NS': 0.24997500249975002, 'JKCEMENT.NS': 0.24697530246975302, 'JBCHEPHARM.NS': 0.20787921207879212, 'TATACONSUM.NS': 0.06139386061393861, 'AMBER.NS': 0.23377662233776622}",271827.9,260718.01
2021-04-01,2021-05-03,"{'VAIBHAVGBL.NS': 0.24997500249975008, 'DIXON.NS': 0.24997500249975008, 'PERSISTENT.NS': 0.12538746125387465, 'JKCEMENT.NS': 0.13338666133386665, 'JBCHEPHARM.NS': 0.18998100189981007, 'AMBER.NS': 0.05129487051294872}",298220.81,285360.21
2021-05-03,2021-06-01,"{'VAIBHAVGBL.NS': 0.25, 'DIXON.NS': 0.25, 'ADANIENT.NS': 0.25, 'JBCHEPHARM.NS': 0.25}",304823.34,291010.01
2021-06-01,2021-07-01,"{'VAIBHAVGBL.NS': 0.1351864813518648, 'DIXON.NS': 0.24997500249975002, 'PERSISTENT.NS': 0.11488851114888511, 'ADANIENT.NS': 0.24997500249975002, 'TIPSINDLTD.NS': 0.24997500249975002}",367884.3,350458.31
2021-07-01,2021-08-02,"{'DIXON.NS': 0.25, 'PERSISTENT.NS': 0.0666, 'ADANIENT.NS': 0.25, 'JBCHEPHARM.NS': 0.1118, 'TIPSINDLTD.NS': 0.25, 'SAREGAMA.NS': 0.0716}",363338.55,345299.88
2021-08-02,2021-09-01,"{'DIXON.NS': 0.24997500249975002, 'PERSISTENT.NS': 0.010798920107989201, 'ALKYLAMINE.NS': 0.24997500249975002, 'ADANIENT.NS': 0.19478052194780524, 'TIPSINDLTD.NS': 0.24997500249975002, 'SAREGAMA.NS': 0.044495550444955505}",350355.71,332151.6
2021-09-01,2021-10-01,"{'MASTEK.NS': 0.05438912217556489, 'TATAELXSI.NS': 0.05378924215156969, 'ALKYLAMINE.NS': 0.23385322935412917, 'ADANIENT.NS': 0.2409518096380724, 'BALAMINES.NS': 0.20815836832633475, 'SAREGAMA.NS': 0.20885822835432913}",360441.68,340903.51
2021-10-01,2021-11-01,"{'IEX.NS': 0.08049195080491951, 'MASTEK.NS': 0.14308569143085692, 'TATAELXSI.NS': 0.22727727227277272, 'PERSISTENT.NS': 0.19408059194080593, 'JBCHEPHARM.NS': 0.12098790120987901, 'SAREGAMA.NS': 0.23407659234076592}",376592.73,355345.07
2021-11-01,2021-12-01,"{'IEX.NS': 0.05869413058694131, 'MASTEK.NS': 0.12688731126887312, 'TATAELXSI.NS': 0.19388061193880612, 'PERSISTENT.NS': 0.22577742225777422, 'JBCHEPHARM.NS': 0.14478552144785523, 'SAREGAMA.NS': 0.24997500249975002}",377426.15,355279.47
2021-12-01,2022-01-03,"{'TATAELXSI.NS': 0.2489502099580084, 'PERSISTENT.NS': 0.23685262947410518, 'COSMOFIRST.NS': 0.10307938412317537, 'CDSL.NS': 0.16116776644671066, 'SAREGAMA.NS': 0.2499500099980004}",421238.77,395641.25
2022-01-03,2022-02-01,"{'IEX.NS': 0.041791641671665665, 'TATAELXSI.NS': 0.14297140571885622, 'PERSISTENT.NS': 0.2499500099980004, 'ATGL.NS': 0.21985602879424118, 'CDSL.NS': 0.09548090381923616, 'SAREGAMA.NS': 0.2499500099980004}",422811.74,396176.63
2022-02-01,2022-03-02,"{'POWERINDIA.NS': 0.0653934606539346, 'RAJRATAN.NS': 0.24997500249975002, 'PERSISTENT.NS': 0.19928007199280073, 'ADANIENT.NS': 0.09499050094990501, 'PDSL.NS': 0.13278672132786723, 'CDSL.NS': 0.0323967603239676, 'SAREGAMA.NS': 0.22517748225177484}",299555.35,279844.8
2022-03-02,2022-04-01,"{'POWERINDIA.NS': 0.14350000000000002, 'PERSISTENT.NS': 0.25000000000000006, 'COSMOFIRST.NS': 0.027300000000000005, 'ATGL.NS': 0.25000000000000006, 'ADANIENT.NS': 0.05390000000000001, 'CDSL.NS': 0.025300000000000003, 'SAREGAMA.NS': 0.25000000000000006}",361841.51,337255.57
2022-04-01,2022-05-02,"{'GREENPANEL.NS': 0.24997500249975002, 'TATAELXSI.NS': 0.19808019198080193, 'PERSISTENT.NS': 0.0212978702129787, 'ATGL.NS': 0.24997500249975002, 'ADANIENT.NS': 0.030696930306969305, 'SAREGAMA.NS': 0.24997500249975002}",353517.85,328681.48
2022-05-02,2022-06-01,"{'GREENPANEL.NS': 0.25, 'TATAELXSI.NS': 0.0624, 'PERSISTENT.NS': 0.0632, 'ADANIENT.NS': 0.1923, 'CGPOWER.NS': 0.25, 'SAREGAMA.NS': 0.1821}",331585.3,307503.8
2022-06-01,2022-07-01,"{'TATAELXSI.NS': 0.18648135186481352, 'ADANIENT.NS': 0.1661833816618338, 'GOKEX.NS': 0.1473852614738526, 'CGPOWER.NS': 0.24997500249975002, 'SAREGAMA.NS': 0.24997500249975002}",307187.95,284158.32
2022-07-01,2022-08-01,"{'RAJRATAN.NS': 0.04199160167966407, 'TATAELXSI.NS': 0.23505298940211958, 'ADANIENT.NS': 0.2499500099980004, 'PDSL.NS': 0.05448910217956409, 'CGPOWER.NS': 0.2499500099980004, 'SAREGAMA.NS': 0.16856628674265148}",354147.04,326834.93
2022-08-01,2022-09-01,"{'RAJRATAN.NS': 0.0565943405659434, 'TATAELXSI.NS': 0.18548145185481452, 'ATGL.NS': 0.24997500249975002, 'ADANIENT.NS': 0.18838116188381163, 'PDSL.NS': 0.0695930406959304, 'CGPOWER.NS': 0.24997500249975002}",385246.9,354696.34
2022-09-01,2022-10-03,"{'RAJRATAN.NS': 0.07169283071692831, 'TATAELXSI.NS': 0.17728227177282274, 'ATGL.NS': 0.24997500249975002, 'ADANIENT.NS': 0.15718428157184283, 'PDSL.NS': 0.09399060093990601, 'CGPOWER.NS': 0.24987501249875013}",364833.73,335049.96
2022-10-03,2022-11-01,"{'FLUOROCHEM.NS': 0.14328567143285673, 'RAJRATAN.NS': 0.08029197080291971, 'ELECON.NS': 0.19888011198880112, 'ATGL.NS': 0.24997500249975002, 'CGPOWER.NS': 0.24997500249975002, 'SAREGAMA.NS': 0.07759224077592242}",393212.08,360253.6
2022-11-01,2022-12-01,"{'FLUOROCHEM.NS': 0.0236976302369763, 'SHAREINDIA.NS': 0.24997500249975002, 'ELECON.NS': 0.24997500249975002, 'ATGL.NS': 0.24997500249975002, 'GANESHHOUC.NS': 0.2263773622637736}",410001.69,374750.93
2022-12-01,2023-01-02,"{'ELECON.NS': 0.25, 'ATGL.NS': 0.25, 'ADANIENT.NS': 0.25, 'CGPOWER.NS': 0.25}",383880.66,350015.71
2023-01-02,2023-02-01,"{'VBL.NS': 0.08639613331990736, 'APARINDS.NS': 0.19252844627932736, 'ATGL.NS': 0.25173698519786525, 'CGPOWER.NS': 0.25173698519786525, 'SOLARINDS.NS': 0.1830631356358876, 'KSB.NS': 0.034538314369147116}",342802.65,311733.49
2023-02-01,2023-03-01,"{'VBL.NS': 0.0256332626904834, 'ELECON.NS': 0.24755272984155818, 'APARINDS.NS': 0.13099202744979313, 'SAFARI.NS': 0.08618427691997176, 'KPITTECH.NS': 0.18357049147239884, 'CGPOWER.NS': 0.2522958926228681, 'SCHAEFFLER.NS': 0.07377131900292663}",377263.53,342238.08
