buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'NAM-INDIA.NS': 0.39603960396039606, 'ADANIGREEN.NS': 0.39603960396039606, 'AAVAS.NS': 0.2079207920792079}",104159.32,103904.32
2020-02-03,2020-03-02,"{'ADANIGREEN.NS': 0.39603960396039606, 'GRSE.NS': 0.39603960396039606, 'HDFCAMC.NS': 0.2079207920792079}",91269.37,90799.93
2020-03-02,2020-04-01,"{'ADANIGREEN.NS': 0.39603960396039606, 'GUJGASLTD.NS': 0.39603960396039606, 'HDFCAMC.NS': 0.2079207920792079}",78401.91,77779.65
2020-04-01,2020-05-04,"{'ABBOTINDIA.NS': 0.39603960396039606, 'ADANIGREEN.NS': 0.39603960396039606, 'RELAXO.NS': 0.2079207920792079}",95694.56,94710.05
2020-05-04,2020-06-01,"{'ADANIGREEN.NS': 0.39603960396039606, 'GMMPFAUDLR.NS': 0.39603960396039606, 'ABBOTINDIA.NS': 0.2079207920792079}",107039.64,105686.41
2020-06-01,2020-07-01,"{'ADANIGREEN.NS': 0.39603960396039606, 'GMMPFAUDLR.NS': 0.39603960396039606, 'ABBOTINDIA.NS': 0.2079207920792079}",122328.9,120503.38
2020-07-01,2020-08-03,"{'ADANIGREEN.NS': 0.39603960396039606, 'GMMPFAUDLR.NS': 0.39603960396039606, 'DIXON.NS': 0.18207920792079207, 'TIPSINDLTD.NS': 0.025841584158415844}",129427.09,127179.64
2020-08-03,2020-09-01,"{'DIXON.NS': 0.39603960396039606, 'ADANIGREEN.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.2079207920792079}",165164.64,161951.62
2020-09-01,2020-10-01,"{'AARTIDRUGS.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.3385148514851485, 'TIPSINDLTD.NS': 0.1313861386138614, 'DIXON.NS': 0.06306930693069307, 'GRANULES.NS': 0.057821782178217825, 'AFFLE.NS': 0.013168316831683168}",195605.77,191338.57
2020-10-01,2020-11-02,"{'AARTIDRUGS.NS': 0.39636581469648563, 'TANLA.NS': 0.30710862619808305, 'TIPSINDLTD.NS': 0.1420726837060703, 'LAURUSLABS.NS': 0.07018769968051118, 'DIXON.NS': 0.04482827476038339, 'ALKYLAMINE.NS': 0.02685702875399361, 'EVEREADY.NS': 0.012579872204472844}",189184.06,184559.95
