buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'NAM-INDIA.NS': 0.2, 'GRSE.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'HDFCAMC.NS': 0.2, 'AAVAS.NS': 0.2}",72613.57,72358.57
2020-04-01,2020-07-01,"{'ADANIGREEN.NS': 0.25, 'ALKEM.NS': 0.25, 'GMMPFAUDLR.NS': 0.25, 'ABBOTINDIA.NS': 0.25}",107988.22,107360.99
2020-07-01,2020-10-01,"{'ADANIGREEN.NS': 0.2507323972118396, 'IPCALAB.NS': 0.2507323972118396, 'GMMPFAUDLR.NS': 0.2507323972118396, 'ALOKINDS.NS': 0.24780280836448126}",131546.59,130478.53
2020-10-01,2021-01-01,"{'ADANIGREEN.NS': 0.33333333333333337, 'IPCALAB.NS': 0.33333333333333337, 'AARTIDRUGS.NS': 0.33333333333333337}",145090.23,143585.21
2021-01-01,2021-04-01,"{'ADANIGREEN.NS': 0.25, 'EVEREADY.NS': 0.25, 'LAURUSLABS.NS': 0.25, 'RAJRATAN.NS': 0.25}",188137.24,185785.69
2021-04-01,2021-07-01,"{'SUBEXLTD.NS': 0.07324335053592697, 'TANLA.NS': 0.19849146486701078, 'INTELLECT.NS': 0.18439857086145298, 'ADANIGREEN.NS': 0.03820960698689957, 'PGEL.NS': 0.14460103215561734, 'SAREGAMA.NS': 0.039003572846367615, 'CGPOWER.NS': 0.1611750694720127, 'ATGL.NS': 0.14321159190154828, 'BALAMINES.NS': 0.017665740373163957}",204819.4,201719.34
2021-07-01,2021-10-01,"{'GPIL.NS': 0.148019801980198, 'CGPOWER.NS': 0.17485148514851487, 'PGEL.NS': 0.18475247524752475, 'SAREGAMA.NS': 0.18485148514851485, 'ADANIENT.NS': 0.1786138613861386, 'TIPSINDLTD.NS': 0.12891089108910891}",202958.47,199382.58
2021-10-01,2022-01-03,"{'RAJRATAN.NS': 0.19801980198019803, 'GREENPANEL.NS': 0.19801980198019803, 'ELECON.NS': 0.19801980198019803, 'SAREGAMA.NS': 0.19801980198019803, 'SHAREINDIA.NS': 0.009900990099009901, 'JSWENERGY.NS': 0.19801980198019803}",231213.4,226605.69
2022-01-03,2022-04-01,"{'GANESHHOUC.NS': 0.33333333333333337, 'SHAREINDIA.NS': 0.33333333333333337, 'SAREGAMA.NS': 0.33333333333333337}",256234.2,250590.87
2022-04-01,2022-07-01,"{'TIPSINDLTD.NS': 0.25, 'FLUOROCHEM.NS': 0.25, 'JINDWORLD.NS': 0.25, 'SHAREINDIA.NS': 0.25}",213216.17,207984.27
2022-07-01,2022-10-03,"{'SBCL.NS': 0.25, 'BLS.NS': 0.25, 'CGPOWER.NS': 0.25, 'SCHAEFFLER.NS': 0.25}",317525.93,309138.48
2022-10-03,2023-01-02,"{'ADANIPOWER.NS': 0.2, 'MAHSEAMLES.NS': 0.2, 'SCHAEFFLER.NS': 0.2, 'INGERRAND.NS': 0.2, 'SHOPERSTOP.NS': 0.2}",281717.92,273596.34
2023-01-02,2023-04-03,"{'SHOPERSTOP.NS': 0.2, 'BLS.NS': 0.2, 'HAL.NS': 0.2, 'GESHIP.NS': 0.2, 'VBL.NS': 0.2}",280732.18,271994.02
2023-04-03,2023-07-03,"{'KIRLOSENG.NS': 0.25, 'POWERMECH.NS': 0.25, 'TITAGARH.NS': 0.25, 'APARINDS.NS': 0.25}",391837.99,378901.51
2023-07-03,2023-10-03,"{'FACT.NS': 0.19010157339175462, 'TITAGARH.NS': 0.19916351324437365, 'RVNL.NS': 0.19916351324437365, 'SAKSOFT.NS': 0.19199362676757617, 'SAFARI.NS': 0.06283608842859989, 'APARINDS.NS': 0.15674168492332205}",519373.36,501218.32
2023-10-03,2023-12-29,"{'JSL.NS': 0.19801980198019803, 'JINDALSAW.NS': 0.19801980198019803, 'TITAGARH.NS': 0.19801980198019803, 'ANANDRATHI.NS': 0.009900990099009901, 'APARINDS.NS': 0.19801980198019803, 'RECLTD.NS': 0.19801980198019803}",642559.46,618838.37
