buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'NAM-INDIA.NS': 0.11838816118388162, 'GRSE.NS': 0.13648635136486353, 'ADANIGREEN.NS': 0.30386961303869614, 'HDFCAMC.NS': 0.08759124087591241, 'TANLA.NS': 0.11878812118788122, 'AAVAS.NS': 0.23487651234876514}",102880.7,102580.7
2020-02-03,2020-03-02,"{'NAM-INDIA.NS': 0.19468053194680535, 'GRSE.NS': 0.21667833216678334, 'ADANIGREEN.NS': 0.3999600039996001, 'HDFCAMC.NS': 0.05409459054094591, 'PRESTIGE.NS': 0.010498950104989501, 'GUJGASLTD.NS': 0.03879612038796121, 'AAVAS.NS': 0.0852914708529147}",94219.8,93630.06
2020-03-02,2020-04-01,"{'NAM-INDIA.NS': 0.050994900509949, 'ABBOTINDIA.NS': 0.09099090090990901, 'ADANIGREEN.NS': 0.3999600039996001, 'HDFCAMC.NS': 0.1661833816618338, 'GUJGASLTD.NS': 0.15608439156084392, 'TRENT.NS': 0.13578642135786423}",80093.62,79316.3
2020-04-01,2020-05-04,"{'GMMPFAUDLR.NS': 0.1666833316668333, 'ABBOTINDIA.NS': 0.3999600039996001, 'ADANIGREEN.NS': 0.3999600039996001, 'NAVINFLUOR.NS': 0.033396660333966606}",103392.69,102141.25
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.23567643235676433, 'ABBOTINDIA.NS': 0.21797820217978203, 'ADANIGREEN.NS': 0.3999600039996001, 'NAVINFLUOR.NS': 0.1463853614638536}",114653.55,112981.81
2020-06-01,2020-07-01,"{'GMMPFAUDLR.NS': 0.3609, 'ABBOTINDIA.NS': 0.0818, 'ADANIGREEN.NS': 0.4, 'ALKYLAMINE.NS': 0.0529, 'NAVINFLUOR.NS': 0.1044}",133093.97,130823.35
2020-07-01,2020-08-03,"{'GMMPFAUDLR.NS': 0.2752724727527247, 'ADANIGREEN.NS': 0.3999600039996001, 'ALKYLAMINE.NS': 0.06899310068993102, 'DIXON.NS': 0.10618938106189381, 'TIPSINDLTD.NS': 0.14958504149585042}",139538.89,136803.32
2020-08-03,2020-09-01,"{'GMMPFAUDLR.NS': 0.09816569240072566, 'ADANIGREEN.NS': 0.40314452731304173, 'DIXON.NS': 0.18504333803668618, 'AARTIDRUGS.NS': 0.31364644224954646}",196602.81,192344.54
2020-09-01,2020-10-01,"{'ADANIGREEN.NS': 0.4024144869215292, 'LAURUSLABS.NS': 0.15653923541247483, 'TANLA.NS': 0.37344064386317904, 'TIPSINDLTD.NS': 0.0676056338028169}",274442.14,267961.93
2020-10-01,2020-11-02,"{'ADANIGREEN.NS': 0.3999600039996001, 'AARTIDRUGS.NS': 0.3287671232876712, 'TANLA.NS': 0.21887811218878114, 'TIPSINDLTD.NS': 0.052394760523947606}",284349.21,277011.07
2020-11-02,2020-12-01,"{'ADANIGREEN.NS': 0.3999600039996001, 'LAURUSLABS.NS': 0.0328967103289671, 'AARTIDRUGS.NS': 0.1671832816718328, 'TANLA.NS': 0.3999600039996001}",425980.5,414211.31
2020-12-01,2021-01-01,"{'ADANIGREEN.NS': 0.35038542396636296, 'AARTIDRUGS.NS': 0.29922915206727396, 'TANLA.NS': 0.35038542396636296}",432457.04,419599.91
2021-01-01,2021-02-01,"{'EVEREADY.NS': 0.05098980203959208, 'SUBEXLTD.NS': 0.15096980603879223, 'LAURUSLABS.NS': 0.24355128974205162, 'AARTIDRUGS.NS': 0.15456908618276344, 'TANLA.NS': 0.39992001599680066}",415118.62,401846.97
2021-02-01,2021-03-01,"{'EVEREADY.NS': 0.15688431156884314, 'ALKYLAMINE.NS': 0.1381861813818618, 'LAURUSLABS.NS': 0.24107589241075894, 'TANLA.NS': 0.3999600039996001, 'TIPSINDLTD.NS': 0.0638936106389361}",531701.22,513672.34
2021-03-01,2021-04-01,"{'CGPOWER.NS': 0.39996000399959997, 'DIXON.NS': 0.20007999200079987, 'TANLA.NS': 0.39996000399959997}",548102.37,528389.36
2021-04-01,2021-05-03,"{'INTELLECT.NS': 0.3333333333333333, 'CGPOWER.NS': 0.3333333333333333, 'TANLA.NS': 0.3333333333333333}",557601.36,536391.71
2021-05-03,2021-06-01,"{'INTELLECT.NS': 0.1603839616038396, 'CGPOWER.NS': 0.0764923507649235, 'ATGL.NS': 0.1930806919308069, 'SUBEXLTD.NS': 0.22777722227777222, 'TANLA.NS': 0.34226577342265774}",596908.15,572968.38
2021-06-01,2021-07-01,"{'INTELLECT.NS': 0.2214, 'GREENPANEL.NS': 0.1806, 'CGPOWER.NS': 0.3574, 'ATGL.NS': 0.1839, 'TIPSINDLTD.NS': 0.0567}",564370.72,540490.91
2021-07-01,2021-08-02,"{'RAJRATAN.NS': 0.09098180363927215, 'GPIL.NS': 0.13247350529894023, 'CGPOWER.NS': 0.20665866826634674, 'SAREGAMA.NS': 0.10637872425514897, 'LAURUSLABS.NS': 0.06658668266346732, 'ADANIENT.NS': 0.21905618876224756, 'TIPSINDLTD.NS': 0.1778644271145771}",598737.11,572122.18
2021-08-02,2021-09-01,"{'RAJRATAN.NS': 0.2627737226277372, 'GPIL.NS': 0.2960703929607039, 'SAREGAMA.NS': 0.1513848615138486, 'ANANTRAJ.NS': 0.0956904309569043, 'PRINCEPIPE.NS': 0.0418958104189581, 'ADANIENT.NS': 0.1521847815218478}",512081.99,488107.03
