buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'DIXON.NS': 0.39603960396039606, 'RELIGARE.NS': 0.39603960396039606, 'GRSE.NS': 0.2079207920792079}",70974.85,70755.85
2020-04-01,2020-07-01,"{'NAVINFLUOR.NS': 0.39603960396039595, 'IPCALAB.NS': 0.37762376237623757, 'GMMPFAUDLR.NS': 0.16237623762376235, 'ALOKINDS.NS': 0.06396039603960395}",149172.13,148423.84
2020-07-01,2020-10-01,"{'IOLCP.NS': 0.23774071868175495, 'SUZLON.NS': 0.20736549533452445, 'JBCHEPHARM.NS': 0.15058566607107401, 'IPCALAB.NS': 0.13371054198927929, 'GMMPFAUDLR.NS': 0.09886837403216196, 'INDIACEM.NS': 0.09459996029382566, 'ALOKINDS.NS': 0.07712924359737937}",159108.1,157882.97
2020-10-01,2021-01-01,"{'SUBEXLTD.NS': 0.3957033957033957, 'INTELLECT.NS': 0.3621423621423622, 'ICIL.NS': 0.21403821403821405, 'INDIAMART.NS': 0.02811602811602812}",279460.38,276804.54
2021-01-01,2021-04-01,"{'MARKSANS.NS': 0.39603960396039606, 'MANINFRA.NS': 0.3445544554455445, 'MAHLIFE.NS': 0.2594059405940594}",329016.14,325232.35
2021-04-01,2021-07-01,"{'NCC.NS': 0.39603960396039606, 'MAHLIFE.NS': 0.39603960396039606, 'NBCC.NS': 0.2079207920792079}",354501.94,349693.06
2021-07-01,2021-10-01,"{'RPOWER.NS': 0.39603960396039606, 'RAJRATAN.NS': 0.3916831683168317, 'HAPPSTMNDS.NS': 0.19782178217821783, 'RELINFRA.NS': 0.014455445544554456}",384671.83,378649.69
2021-10-01,2022-01-03,"{'HIKAL.NS': 0.39603960396039606, 'IRCTC.NS': 0.39603960396039606, 'HINDOILEXP.NS': 0.18247524752475247, 'ISEC.NS': 0.025445544554455447}",382419.46,375600.58
2022-01-03,2022-04-01,"{'MANINFRA.NS': 0.39603960396039606, 'JINDWORLD.NS': 0.39603960396039606, 'TI.NS': 0.2079207920792079}",398313.07,390379.79
2022-04-01,2022-07-01,"{'DBREALTY.NS': 0.39603960396039606, 'GOKEX.NS': 0.36217821782178217, 'SHARDACROP.NS': 0.1485148514851485, 'RHIM.NS': 0.0798019801980198, 'RAYMOND.NS': 0.013465346534653465}",296625.01,289942.07
2022-07-01,2022-10-03,"{'CHENNPETRO.NS': 0.39603960396039606, 'HAL.NS': 0.2375247524752475, 'CREDITACC.NS': 0.14772277227722772, 'SCHAEFFLER.NS': 0.11277227722772278, 'SHOPERSTOP.NS': 0.06059405940594059, 'ITC.NS': 0.030693069306930693, 'GAEL.NS': 0.014653465346534654}",321680.67,313698.23
2022-10-03,2023-01-02,"{'KKCL.NS': 0.39603960396039606, 'UJJIVAN.NS': 0.39603960396039606, 'TDPOWERSYS.NS': 0.2079207920792079}",409896.87,398945.36
2023-01-02,2023-04-03,"{'POWERMECH.NS': 0.39603960396039606, 'GRSE.NS': 0.39603960396039606, 'GODFRYPHLP.NS': 0.2079207920792079}",429579.76,417214.37
2023-04-03,2023-07-03,"{'JSL.NS': 0.39603960396039606, 'JINDALSAW.NS': 0.39603960396039606, 'FINCABLES.NS': 0.2079207920792079}",606298.93,587760.7
2023-07-03,2023-10-03,"{'GET&D.NS': 0.39603960396039606, 'DREAMFOLKS.NS': 0.39603960396039606, 'TIIL.NS': 0.2079207920792079}",811485.84,785206.8
2023-10-03,2023-12-29,"{'MAZDOCK.NS': 0.39603960396039606, 'MANINFRA.NS': 0.39603960396039606, 'MIDHANI.NS': 0.2079207920792079}",963538.99,930511.88
