buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'POLYCAB.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'GLAXO.NS': 0.2, 'ISEC.NS': 0.2, 'DIXON.NS': 0.2}",108861.71,108571.71
2020-02-03,2020-03-02,"{'AMBER.NS': 0.2, 'ADANIGREEN.NS': 0.2, 'RELAXO.NS': 0.2, 'LINDEINDIA.NS': 0.2, 'ISEC.NS': 0.2}",97894.6,97343.82
2020-03-02,2020-04-01,"{'AFFLE.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'ALKYLAMINE.NS': 0.25, 'ISEC.NS': 0.25}",65316.51,64721.02
2020-04-01,2020-05-04,"{'RTNINDIA.NS': 0.2, 'TIPSINDLTD.NS': 0.2, 'IPCALAB.NS': 0.2, 'JBCHEPHARM.NS': 0.2, 'NAVINFLUOR.NS': 0.2}",69870.2,69013.19
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.24946975053024945, 'JBCHEPHARM.NS': 0.25017674982325017, 'IPCALAB.NS': 0.25017674982325017, 'NAVINFLUOR.NS': 0.25017674982325017}",75564.42,74425.57
2020-06-01,2020-07-01,"{'IOLCP.NS': 0.25, 'JBCHEPHARM.NS': 0.25, 'IPCALAB.NS': 0.25, 'GMMPFAUDLR.NS': 0.25}",85106.59,83595.93
2020-07-01,2020-08-03,"{'IPCALAB.NS': 0.20175527085645112, 'INDIACEM.NS': 0.14475940683950367, 'TTML.NS': 0.11974175325330373, 'AARTIDRUGS.NS': 0.1014829012407949, 'GMMPFAUDLR.NS': 0.11510138202360536, 'TIPSINDLTD.NS': 0.13749621708867144, 'JBCHEPHARM.NS': 0.08614950065570463, 'EVEREADY.NS': 0.07525471602945627, 'SEQUENT.NS': 0.018258852012508826}",93172.0,91194.18
2020-08-03,2020-09-01,"{'PATANJALI.NS': 0.5055611729019212, 'AARTIDRUGS.NS': 0.10915065722952477, 'IOLCP.NS': 0.3852881698685541}",99878.61,97515.42
2020-09-01,2020-10-01,"{'MARICO.NS': 0.06061218304879281, 'CIPLA.NS': 0.16567330033336702, 'AARTIDRUGS.NS': 0.12223456914839884, 'TANLA.NS': 0.18779674714617642, 'DIXON.NS': 0.14890392968986768, 'POWERINDIA.NS': 0.20204061016264271, 'TATACOMM.NS': 0.11273866047075463}",109712.68,106794.81
2020-10-01,2020-11-02,"{'ELGIEQUIP.NS': 0.1348514851485148, 'KEC.NS': 0.019306930693069303, 'TANLA.NS': 0.19801980198019797, 'ENDURANCE.NS': 0.07584158415841583, 'TIPSINDLTD.NS': 0.07633663366336632, 'BSOFT.NS': 0.14059405940594055, 'MASTEK.NS': 0.14801980198019798, 'JBCHEPHARM.NS': 0.0584158415841584, 'DIXON.NS': 0.14861386138613858}",110686.2,107373.44
2020-11-02,2020-12-01,"{'AMBER.NS': 0.2, 'TANLA.NS': 0.2, 'VOLTAS.NS': 0.2, 'ADANIENT.NS': 0.2, 'APLAPOLLO.NS': 0.2}",143742.67,139105.55
2020-12-01,2021-01-01,"{'CGCL.NS': 0.19801980198019803, 'INTELLECT.NS': 0.19801980198019803, 'TANLA.NS': 0.19801980198019803, 'SONATSOFTW.NS': 0.009900990099009901, 'ADANIENT.NS': 0.19801980198019803, 'APLAPOLLO.NS': 0.19801980198019803}",162569.42,156916.95
2021-01-01,2021-02-01,"{'TANLA.NS': 0.25, 'INTELLECT.NS': 0.25, 'ADANIENT.NS': 0.25, 'APLAPOLLO.NS': 0.25}",173622.98,167182.18
2021-02-01,2021-03-01,"{'INTELLECT.NS': 0.33333333333333337, 'ADANIENT.NS': 0.33333333333333337, 'APLAPOLLO.NS': 0.33333333333333337}",231198.63,222168.98
2021-03-01,2021-04-01,"{'CHOLAFIN.NS': 0.2500252550762703, 'KAJARIACER.NS': 0.2500252550762703, 'INTELLECT.NS': 0.2500252550762703, 'ADANIENT.NS': 0.24992423477118902}",294446.72,282354.86
2021-04-01,2021-05-03,"{'CHOLAFIN.NS': 0.19801980198019803, 'GRASIM.NS': 0.19801980198019803, 'ADANIPORTS.NS': 0.19801980198019803, 'INTELLECT.NS': 0.19801980198019803, 'MAHLOG.NS': 0.009900990099009901, 'ADANIENT.NS': 0.19801980198019803}",299783.84,286776.8
2021-05-03,2021-06-01,"{'HINDALCO.NS': 0.13190586809413188, 'DCMSHRIRAM.NS': 0.1845268154731845, 'VEDL.NS': 0.20199979800020199, 'DEEPAKNTR.NS': 0.20199979800020199, 'PRAJIND.NS': 0.09544490455509544, 'ADANIENT.NS': 0.1841228158771841}",312197.14,297943.51
2021-06-01,2021-07-01,"{'SAREGAMA.NS': 0.12495049504950495, 'PDSL.NS': 0.19801980198019803, 'TIPSINDLTD.NS': 0.19801980198019803, 'ATGL.NS': 0.16811881188118813, 'VEDL.NS': 0.07475247524752475, 'PRAJIND.NS': 0.1479207920792079, 'ADANIENT.NS': 0.08821782178217821}",354384.66,337420.92
2021-07-01,2021-08-02,"{'SAREGAMA.NS': 0.19801980198019803, 'PDSL.NS': 0.19049504950495047, 'TIPSINDLTD.NS': 0.19801980198019803, 'ELECON.NS': 0.06683168316831684, 'PRAJIND.NS': 0.11663366336633664, 'COSMOFIRST.NS': 0.03198019801980198, 'ADANIENT.NS': 0.19801980198019803}",381535.17,362417.79
2021-08-02,2021-09-01,"{'SAREGAMA.NS': 0.19857029388403494, 'CDSL.NS': 0.19857029388403494, 'PDSL.NS': 0.042593328038125496, 'DALMIASUG.NS': 0.19857029388403494, 'MASTEK.NS': 0.041699761715647335, 'KPRMILL.NS': 0.017077045274027005, 'JSWENERGY.NS': 0.19857029388403494, 'ELECON.NS': 0.10434868943606035}",367669.44,348366.82
2021-09-01,2021-10-01,"{'SRF.NS': 0.19801980198019803, 'DIVISLAB.NS': 0.023564356435643564, 'MASTEK.NS': 0.19801980198019803, 'JSWENERGY.NS': 0.19801980198019803, 'ELECON.NS': 0.18435643564356435, 'COSMOFIRST.NS': 0.19801980198019803}",429359.78,405924.42
2021-10-01,2021-11-01,"{'SRF.NS': 0.19801980198019803, 'MPHASIS.NS': 0.009900990099009901, 'TIRUMALCHM.NS': 0.19801980198019803, 'JSWENERGY.NS': 0.19801980198019803, 'MASTEK.NS': 0.19801980198019803, 'PERSISTENT.NS': 0.19801980198019803}",413800.77,390272.65
2021-11-01,2021-12-01,"{'MPHASIS.NS': 0.19801980198019803, 'HGINFRA.NS': 0.19801980198019803, 'PERSISTENT.NS': 0.19801980198019803, 'BRIGADE.NS': 0.19801980198019803, 'DMART.NS': 0.009900990099009901, 'GANESHHOUC.NS': 0.19801980198019803}",391366.62,368208.07
2021-12-01,2022-01-03,"{'ESABINDIA.NS': 0.009900990099009901, 'TRIDENT.NS': 0.19801980198019803, 'LTTS.NS': 0.19801980198019803, 'MANINFRA.NS': 0.19801980198019803, 'PERSISTENT.NS': 0.19801980198019803, 'BRIGADE.NS': 0.19801980198019803}",431515.83,405057.51
2022-01-03,2022-02-01,"{'TRIDENT.NS': 0.2007226013649137, 'MANINFRA.NS': 0.13197511039743076, 'OLECTRA.NS': 0.2007226013649137, 'UNOMINDA.NS': 0.01947009233239663, 'TDPOWERSYS.NS': 0.02729827378562826, 'BCG.NS': 0.2007226013649137, 'CGPOWER.NS': 0.2007226013649137, 'LTTS.NS': 0.018366118024889605}",440374.65,412373.15
2022-02-01,2022-03-02,"{'JINDWORLD.NS': 0.2500757499242501, 'MANINFRA.NS': 0.2500757499242501, 'TRIDENT.NS': 0.2500757499242501, 'SBCL.NS': 0.2497727502272498}",397836.76,371636.06
2022-03-02,2022-04-01,"{'JBMA.NS': 0.10149519754431133, 'JINDWORLD.NS': 0.19803940984255872, 'TRIDENT.NS': 0.19803940984255872, 'DBREALTY.NS': 0.19803940984255872, 'GREENPANEL.NS': 0.10268343400336669, 'CGPOWER.NS': 0.18883057728487973, 'SBCL.NS': 0.012872561639766316}",429073.74,399870.84
2022-04-01,2022-05-02,"{'MINDACORP.NS': 0.037037037037037035, 'PDSL.NS': 0.037037037037037035, 'ADANIGREEN.NS': 0.037037037037037035, 'TRIVENI.NS': 0.037037037037037035, 'CUMMINSIND.NS': 0.037037037037037035, 'THERMAX.NS': 0.037037037037037035, 'SFL.NS': 0.037037037037037035, 'BORORENEW.NS': 0.037037037037037035, 'ASTEC.NS': 0.037037037037037035, 'GMDCLTD.NS': 0.037037037037037035, 'SCHAEFFLER.NS': 0.037037037037037035, 'GREENPANEL.NS': 0.037037037037037035, 'GRINDWELL.NS': 0.037037037037037035, 'POWERGRID.NS': 0.037037037037037035, 'NATIONALUM.NS': 0.037037037037037035, 'CGCL.NS': 0.037037037037037035, 'HBLPOWER.NS': 0.037037037037037035, 'SHARDACROP.NS': 0.037037037037037035, 'NEOGEN.NS': 0.037037037037037035, 'FINEORG.NS': 0.037037037037037035, 'VEDL.NS': 0.037037037037037035, 'ESABINDIA.NS': 0.037037037037037035, 'FLUOROCHEM.NS': 0.037037037037037035, 'TV18BRDCST.NS': 0.037037037037037035, 'NMDC.NS': 0.037037037037037035, 'NH.NS': 0.037037037037037035, 'GREENLAM.NS': 0.037037037037037035}",447343.85,415574.48
2022-05-02,2022-06-01,"{'GMDCLTD.NS': 0.25, 'ADANIGREEN.NS': 0.25, 'SCHAEFFLER.NS': 0.25, 'SHARDACROP.NS': 0.25}",411964.81,381783.98
