buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'POLYCAB.NS': 0.23057694230576942, 'ADANIGREEN.NS': 0.3999600039996001, 'ABBOTINDIA.NS': 0.013098690130986902, 'BERGEPAINT.NS': 0.35636436356364365}",108333.71,108057.71
2020-02-03,2020-03-02,"{'ADANIGREEN.NS': 0.3999600039996001, 'RELAXO.NS': 0.05219478052194781, 'AMBER.NS': 0.3166683331666833, 'ISEC.NS': 0.2311768823117688}",95657.3,95145.6
2020-03-02,2020-04-01,"{'AFFLE.NS': 0.2081791820817918, 'TIPSINDLTD.NS': 0.24967503249675033, 'ISEC.NS': 0.2521747825217478, 'ALKYLAMINE.NS': 0.28997100289971}",64616.92,64043.26
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.4022930705018606, 'JBCHEPHARM.NS': 0.3436588554762144, 'ALKEM.NS': 0.07764256260685909, 'COROMANDEL.NS': 0.17640551141506586}",72215.03,71369.92
2020-05-04,2020-06-01,"{'IPCALAB.NS': 0.3999600039996001, 'INDOCO.NS': 0.17648235176482352, 'ALKEM.NS': 0.0235976402359764, 'NAVINFLUOR.NS': 0.3999600039996001}",70209.98,69180.33
2020-06-01,2020-07-01,"{'IOLCP.NS': 0.39996000399959997, 'AUROPHARMA.NS': 0.20007999200079987, 'AARTIDRUGS.NS': 0.39996000399959997}",89355.5,87835.08
2020-07-01,2020-08-03,"{'IOLCP.NS': 0.39996000399959997, 'AARTIDRUGS.NS': 0.20007999200079987, 'PATANJALI.NS': 0.39996000399959997}",95611.49,93750.62
2020-08-03,2020-09-01,"{'IOLCP.NS': 0.39954110135674387, 'AARTIDRUGS.NS': 0.2000199521149242, 'PATANJALI.NS': 0.400438946528332}",107751.75,105402.6
2020-09-01,2020-10-01,"{'CIPLA.NS': 0.37806219378062195, 'TATACOMM.NS': 0.3999600039996001, 'TIPSINDLTD.NS': 0.06659334066593342, 'SEQUENT.NS': 0.15538446155384464}",117058.49,114214.44
2020-10-01,2020-11-02,"{'HIL.NS': 0.20247975202479748, 'BSOFT.NS': 0.39756024397560236, 'MASTEK.NS': 0.39996000399959997}",112724.62,109706.87
2020-11-02,2020-12-01,"{'GOKEX.NS': 0.2116788321167883, 'ADANIENT.NS': 0.34026597340265974, 'APLAPOLLO.NS': 0.33896610338966104, 'AMBER.NS': 0.10908909109089092}",130411.71,126612.46
2020-12-01,2021-01-01,"{'INTELLECT.NS': 0.20007999200079987, 'TANLA.NS': 0.39996000399959997, 'CGPOWER.NS': 0.39996000399959997}",138294.19,133947.3
2021-01-01,2021-02-01,"{'ADANIENT.NS': 0.07679232076792318, 'INTELLECT.NS': 0.12328767123287669, 'TANLA.NS': 0.39996000399959997, 'CGPOWER.NS': 0.39996000399959997}",134906.43,130326.02
2021-02-01,2021-03-01,"{'IFBIND.NS': 0.3999600039996001, 'ADANIENT.NS': 0.35526447355264473, 'APLAPOLLO.NS': 0.24477552244775522}",162459.74,156595.83
2021-03-01,2021-04-01,"{'ADANIENT.NS': 0.3999600039996001, 'ROUTE.NS': 0.128987101289871, 'GREENPANEL.NS': 0.3999600039996001, 'PDSL.NS': 0.0710928907109289}",175327.46,168595.1
2021-04-01,2021-05-03,"{'ADANIENT.NS': 0.39996000399959997, 'MAHLIFE.NS': 0.20007999200079987, 'INTELLECT.NS': 0.39996000399959997}",178270.17,171022.81
2021-05-03,2021-06-01,"{'SHAREINDIA.NS': 0.3829, 'ADANIENT.NS': 0.2466, 'ELECON.NS': 0.3705}",210302.87,201315.26
2021-06-01,2021-07-01,"{'GRAPHITE.NS': 0.1386861313868613, 'ATGL.NS': 0.3999600039996001, 'ADANIENT.NS': 0.18718128187181282, 'ELECON.NS': 0.27417258274172585}",194015.92,185252.36
2021-07-01,2021-08-02,"{'POLYCAB.NS': 0.1857223667835728, 'RAJRATAN.NS': 0.22626994003846587, 'ADANIENT.NS': 0.03133838669532753, 'CYIENT.NS': 0.18569973978956894, 'COSMOFIRST.NS': 0.18545084285552663, 'PDSL.NS': 0.18551872383753817}",235929.04,224744.29
2021-08-02,2021-09-01,"{'DALMIASUG.NS': 0.23567643235676428, 'CDSL.NS': 0.2367763223677632, 'ELECON.NS': 0.12758724127587237, 'JSWENERGY.NS': 0.39996000399959997}",231748.89,220230.31
