buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'BERGEPAINT.NS': 0.39603960396039606, 'WHIRLPOOL.NS': 0.39603960396039606, 'RELAXO.NS': 0.2079207920792079}",87043.41,86806.41
2020-04-01,2020-07-01,"{'ABBOTINDIA.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.2079207920792079, 'IPCALAB.NS': 0.39603960396039606}",109988.64,109443.17
2020-07-01,2020-10-01,"{'IOLCP.NS': 0.39603960396039606, 'IPCALAB.NS': 0.2082178217821782, 'GMMPFAUDLR.NS': 0.1896039603960396, 'JBCHEPHARM.NS': 0.16663366336633664, 'ALKYLAMINE.NS': 0.039504950495049505}",146783.55,145715.6
2020-10-01,2021-01-01,"{'IOLCP.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.3321782178217822, 'COFORGE.NS': 0.11712871287128714, 'HCLTECH.NS': 0.07217821782178219, 'SONATSOFTW.NS': 0.04693069306930693, 'LTIM.NS': 0.03554455445544555}",167746.95,166112.48
2021-01-01,2021-04-01,"{'COFORGE.NS': 0.39603960396039606, 'DEEPAKNTR.NS': 0.39603960396039606, 'LTIM.NS': 0.2079207920792079}",221111.77,218519.33
2021-04-01,2021-07-01,"{'DEEPAKNTR.NS': 0.39603960396039606, 'LINDEINDIA.NS': 0.39603960396039606, 'TIINDIA.NS': 0.2079207920792079}",228418.9,225242.79
2021-07-01,2021-10-01,"{'DALMIASUG.NS': 0.39603960396039606, 'ALKYLAMINE.NS': 0.23257425742574256, 'TRIVENI.NS': 0.20524752475247526, 'COSMOFIRST.NS': 0.1485148514851485, 'ADANIPOWER.NS': 0.017623762376237622}",242970.63,239037.18
2021-10-01,2022-01-03,"{'SRF.NS': 0.39603960396039606, 'SONATSOFTW.NS': 0.39603960396039606, 'BALRAMCHIN.NS': 0.2079207920792079}",252300.49,247670.0
2022-01-03,2022-04-01,"{'NEOGEN.NS': 0.39603960396039606, 'KPRMILL.NS': 0.39603960396039606, 'UNOMINDA.NS': 0.2079207920792079}",233404.97,228587.27
2022-04-01,2022-07-01,"{'JBMA.NS': 0.39603960396039606, 'TRIDENT.NS': 0.3455445544554455, 'GREENPANEL.NS': 0.1489108910891089, 'ADANIPOWER.NS': 0.1095049504950495}",204972.45,200237.62
2022-07-01,2022-10-03,"{'ADANIPOWER.NS': 0.37560927086441864, 'BDL.NS': 0.233164229583209, 'VBL.NS': 0.14990550084551876, 'MAHLIFE.NS': 0.12344573759076895, 'SHOPERSTOP.NS': 0.11787526111608476}",275324.84,268399.88
2022-10-03,2023-01-02,"{'ADANIPOWER.NS': 0.39603960396039606, 'ELECON.NS': 0.39603960396039606, 'FCL.NS': 0.2079207920792079}",255277.09,248277.37
2023-01-02,2023-04-03,"{'ADANIENT.NS': 0.39603960396039606, 'SAFARI.NS': 0.39603960396039606, 'BLS.NS': 0.2079207920792079}",224329.86,217650.72
2023-04-03,2023-07-03,"{'JSL.NS': 0.39603960396039606, 'APARINDS.NS': 0.39603960396039606, 'USHAMART.NS': 0.2079207920792079}",284591.76,275560.4
2023-07-03,2023-10-03,"{'SAKSOFT.NS': 0.39603960396039606, 'TITAGARH.NS': 0.39603960396039606, 'APARINDS.NS': 0.2079207920792079}",377119.47,364440.79
2023-10-03,2023-12-29,"{'APARINDS.NS': 0.39603960396039606, 'PFC.NS': 0.39603960396039606, 'NAVA.NS': 0.2079207920792079}",473615.37,456792.52
