buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ADANIGREEN.NS': 0.39603960396039606, 'ISEC.NS': 0.39603960396039606, 'DIXON.NS': 0.2079207920792079}",112709.6,112448.6
2020-02-03,2020-03-02,"{'ADANIGREEN.NS': 0.39603960396039606, 'AMBER.NS': 0.2079207920792079, 'ISEC.NS': 0.39603960396039606}",101083.19,100585.11
2020-03-02,2020-04-01,"{'ISEC.NS': 0.39603960396039606, 'AFFLE.NS': 0.39603960396039606, 'TIPSINDLTD.NS': 0.2079207920792079}",62860.84,62338.1
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.39603960396039606, 'NAVINFLUOR.NS': 0.39603960396039606, 'JBCHEPHARM.NS': 0.2079207920792079}",74358.99,73554.63
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.347029702970297, 'IPCALAB.NS': 0.33524752475247527, 'JBCHEPHARM.NS': 0.2087128712871287, 'NAVINFLUOR.NS': 0.10900990099009901}",79611.3,78530.12
2020-06-01,2020-07-01,"{'IOLCP.NS': 0.30663366336633663, 'JBCHEPHARM.NS': 0.26643564356435645, 'GMMPFAUDLR.NS': 0.23396039603960397, 'IPCALAB.NS': 0.09376237623762376, 'AARTIDRUGS.NS': 0.05247524752475247, 'NAVINFLUOR.NS': 0.027821782178217822, 'INDIACEM.NS': 0.01891089108910891}",91574.29,90043.64
2020-07-01,2020-08-03,"{'AARTIDRUGS.NS': 0.078125, 'PATANJALI.NS': 0.021935096153846156, 'IOLCP.NS': 0.29086538461538464, 'ALOKINDS.NS': 0.06971153846153846, 'INDIACEM.NS': 0.12980769230769232, 'GMMPFAUDLR.NS': 0.1477363782051282, 'IPCALAB.NS': 0.2618189102564103}",106834.76,104734.03
2020-08-03,2020-09-01,"{'PATANJALI.NS': 0.24174442779093944, 'AUROPHARMA.NS': 0.2319537784654064, 'IOLCP.NS': 0.24174442779093944, 'IPCALAB.NS': 0.24174442779093944, 'MUTHOOTFIN.NS': 0.03502876758690712, 'MSTCLTD.NS': 0.00778417057486825}",107344.49,104921.74
2020-09-01,2020-10-01,"{'TANLA.NS': 0.2968547179231153, 'AARTIDRUGS.NS': 0.20149775336994508, 'DIXON.NS': 0.13749375936095853, 'TATACOMM.NS': 0.13569645531702446, 'CIPLA.NS': 0.10484273589615575, 'LAURUSLABS.NS': 0.09885172241637544, 'SPLPETRO.NS': 0.02476285571642536}",123992.6,120844.1
2020-10-01,2020-11-02,"{'TANLA.NS': 0.39603960396039606, 'MASTEK.NS': 0.36623762376237623, 'BSOFT.NS': 0.09306930693069307, 'SAREGAMA.NS': 0.0689108910891089, 'HIL.NS': 0.04544554455445545, 'TIPSINDLTD.NS': 0.030297029702970296}",135950.37,132138.23
2020-11-02,2020-12-01,"{'TANLA.NS': 0.39603960396039606, 'SAREGAMA.NS': 0.336039603960396, 'ADANIENT.NS': 0.26792079207920794}",199763.72,193778.21
2020-12-01,2021-01-01,"{'CGPOWER.NS': 0.39603960396039606, 'TANLA.NS': 0.39603960396039606, 'ICIL.NS': 0.2079207920792079}",204163.23,197592.9
2021-01-01,2021-02-01,"{'CGPOWER.NS': 0.39603960396039606, 'TANLA.NS': 0.39603960396039606, 'INTELLECT.NS': 0.11198019801980198, 'ADANIENT.NS': 0.09594059405940594}",199354.96,192471.37
2021-02-01,2021-03-01,"{'IFBIND.NS': 0.39603960396039606, 'RKFORGE.NS': 0.37346534653465346, 'ADANIENT.NS': 0.15712871287128713, 'SOMANYCERA.NS': 0.07336633663366336}",218073.25,210059.33
2021-03-01,2021-04-01,"{'ADANIENT.NS': 0.39603960396039606, 'GREENPANEL.NS': 0.39603960396039606, 'SOMANYCERA.NS': 0.2079207920792079}",238459.66,229189.56
2021-04-01,2021-05-03,"{'ADANIENT.NS': 0.39603960396039606, 'INTELLECT.NS': 0.39603960396039606, 'MAHLIFE.NS': 0.2079207920792079}",242171.18,232225.79
2021-05-03,2021-06-01,"{'SHAREINDIA.NS': 0.28222996515679444, 'GRAPHITE.NS': 0.2636137381781981, 'ELECON.NS': 0.23593827775012444, 'ADANIENT.NS': 0.21821801891488304}",274020.55,262183.18
2021-06-01,2021-07-01,"{'SHAREINDIA.NS': 0.39603960396039606, 'ATGL.NS': 0.28247524752475245, 'PRAJIND.NS': 0.2394059405940594, 'TIPSINDLTD.NS': 0.08207920792079208}",274229.54,261767.14
2021-07-01,2021-08-02,"{'SAREGAMA.NS': 0.39603960396039606, 'TIPSINDLTD.NS': 0.39603960396039606, 'RAJRATAN.NS': 0.2079207920792079}",301978.22,287627.78
2021-08-02,2021-09-01,"{'RAJRATAN.NS': 0.39603960396039606, 'SAREGAMA.NS': 0.39603960396039606, 'JSWENERGY.NS': 0.2079207920792079}",275107.6,261407.09
2021-09-01,2021-10-01,"{'JSWENERGY.NS': 0.39603960396039606, 'HIKAL.NS': 0.3511881188118812, 'ELECON.NS': 0.12306930693069307, 'MASTEK.NS': 0.08297029702970297, 'COSMOFIRST.NS': 0.04673267326732673}",327089.98,310115.72
2021-10-01,2021-11-01,"{'JSWENERGY.NS': 0.39603960396039606, 'TIRUMALCHM.NS': 0.39603960396039606, 'MASTEK.NS': 0.2079207920792079}",299129.39,282931.14
2021-11-01,2021-12-01,"{'GANESHHOUC.NS': 0.39603960396039606, 'MANINFRA.NS': 0.39603960396039606, 'HGINFRA.NS': 0.2079207920792079}",281217.31,265359.02
2021-12-01,2022-01-03,"{'MANINFRA.NS': 0.39603960396039606, 'TRIDENT.NS': 0.39603960396039606, 'LODHA.NS': 0.2079207920792079}",303441.69,285697.13
2022-01-03,2022-02-01,"{'BCG.NS': 0.39603960396039606, 'OLECTRA.NS': 0.34871287128712875, 'TRIDENT.NS': 0.15841584158415842, 'SBCL.NS': 0.059207920792079205, 'CGPOWER.NS': 0.03762376237623762}",311057.58,292172.66
2022-02-01,2022-03-02,"{'JINDWORLD.NS': 0.39600039600039605, 'TRIDENT.NS': 0.24957924957924957, 'SBCL.NS': 0.18701118701118702, 'MANINFRA.NS': 0.16740916740916742}",280730.12,263030.44
2022-03-02,2022-04-01,"{'JINDWORLD.NS': 0.39876383212042665, 'TRIDENT.NS': 0.3032598943275845, 'ADANIGREEN.NS': 0.14764230884258797, 'BORORENEW.NS': 0.15033396470940083}",289821.67,270912.78
