buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-02-03,"{'ADANIGREEN.NS': 0.39603960396039606, 'ISEC.NS': 0.39603960396039606, 'DIXON.NS': 0.2079207920792079}",112709.6,112448.6
2020-02-03,2020-03-02,"{'AMBER.NS': 0.2079207920792079, 'ADANIGREEN.NS': 0.39603960396039606, 'ISEC.NS': 0.39603960396039606}",101083.19,100585.11
2020-03-02,2020-04-01,"{'ISEC.NS': 0.39603960396039606, 'AFFLE.NS': 0.39603960396039606, 'TIPSINDLTD.NS': 0.2079207920792079}",62860.84,62338.1
2020-04-01,2020-05-04,"{'IPCALAB.NS': 0.39603960396039606, 'NAVINFLUOR.NS': 0.39603960396039606, 'INDOCO.NS': 0.2079207920792079}",75202.68,74388.31
2020-05-04,2020-06-01,"{'GMMPFAUDLR.NS': 0.34026334026334026, 'IPCALAB.NS': 0.30798930798930796, 'JBCHEPHARM.NS': 0.21235521235521235, 'NAVINFLUOR.NS': 0.1272151272151272, 'TANLA.NS': 0.012177012177012177}",80749.37,79634.93
2020-06-01,2020-07-01,"{'IOLCP.NS': 0.29544554455445543, 'GMMPFAUDLR.NS': 0.24544554455445544, 'JBCHEPHARM.NS': 0.24524752475247524, 'IPCALAB.NS': 0.0902970297029703, 'AARTIDRUGS.NS': 0.062475247524752475, 'INDIACEM.NS': 0.03673267326732673, 'NAVINFLUOR.NS': 0.024356435643564357}",92868.99,91300.28
2020-07-01,2020-08-03,"{'AUROPHARMA.NS': 0.14285714285714285, 'PATANJALI.NS': 0.14285714285714285, 'IOLCP.NS': 0.14285714285714285, 'ALOKINDS.NS': 0.14285714285714285, 'IPCALAB.NS': 0.14285714285714285, 'EVEREADY.NS': 0.14285714285714285, 'FDC.NS': 0.14285714285714285}",101546.99,99523.69
2020-08-03,2020-09-01,"{'PATANJALI.NS': 0.39603960396039606, 'IOLCP.NS': 0.3811881188118812, 'AARTIDRUGS.NS': 0.14603960396039603, 'EVEREADY.NS': 0.07673267326732673}",111138.8,108644.39
2020-09-01,2020-10-01,"{'TANLA.NS': 0.28377036154151764, 'AARTIDRUGS.NS': 0.20570123162495033, 'TATACOMM.NS': 0.15166865315852204, 'DIXON.NS': 0.13488279698053238, 'LAURUSLABS.NS': 0.09972189114024631, 'CIPLA.NS': 0.07985697258641239, 'SPLPETRO.NS': 0.044398092967818825}",128391.54,125152.91
2020-10-01,2020-11-02,"{'TANLA.NS': 0.14285714285714285, 'BSOFT.NS': 0.14285714285714285, 'TIPSINDLTD.NS': 0.14285714285714285, 'ELGIEQUIP.NS': 0.14285714285714285, 'DIXON.NS': 0.14285714285714285, 'ENDURANCE.NS': 0.14285714285714285, 'JBCHEPHARM.NS': 0.14285714285714285}",125000.07,121475.99
2020-11-02,2020-12-01,"{'APLAPOLLO.NS': 0.2079207920792079, 'ADANIENT.NS': 0.39603960396039606, 'TANLA.NS': 0.39603960396039606}",183327.16,177801.69
2020-12-01,2021-01-01,"{'INTELLECT.NS': 0.39603960396039606, 'TANLA.NS': 0.39603960396039606, 'ADANIENT.NS': 0.2079207920792079}",201908.47,195387.96
2021-01-01,2021-02-01,"{'ADANIENT.NS': 0.39603960396039606, 'TANLA.NS': 0.39603960396039606, 'APLAPOLLO.NS': 0.2079207920792079}",211281.19,203995.99
2021-02-01,2021-03-01,"{'APLAPOLLO.NS': 0.39603960396039606, 'ADANIENT.NS': 0.39603960396039606, 'ASHOKLEY.NS': 0.2079207920792079}",277405.92,267303.67
2021-03-01,2021-04-01,"{'ADANIENT.NS': 0.39603960396039606, 'INTELLECT.NS': 0.39603960396039606, 'CHOLAFIN.NS': 0.2079207920792079}",393077.23,378042.6
2021-04-01,2021-05-03,"{'ADANIENT.NS': 0.39603960396039606, 'CHOLAFIN.NS': 0.2079207920792079, 'INTELLECT.NS': 0.39603960396039606}",407497.84,391062.64
2021-05-03,2021-06-01,"{'ADANIENT.NS': 0.39603960396039606, 'PRAJIND.NS': 0.39603960396039606, 'VEDL.NS': 0.2079207920792079}",484365.26,463887.84
2021-06-01,2021-07-01,"{'ATGL.NS': 0.33514851485148517, 'TIPSINDLTD.NS': 0.3071287128712871, 'PRAJIND.NS': 0.28772277227722776, 'SAREGAMA.NS': 0.06999999999999999}",548539.88,524249.36
2021-07-01,2021-08-02,"{'ADANIENT.NS': 0.05415305415305415, 'ELECON.NS': 0.06850806850806851, 'PRAJIND.NS': 0.08533808533808533, 'SAREGAMA.NS': 0.39600039600039605, 'TIPSINDLTD.NS': 0.39600039600039605}",557133.31,531272.25
2021-08-02,2021-09-01,"{'CDSL.NS': 0.32712871287128714, 'DALMIASUG.NS': 0.39603960396039606, 'ELECON.NS': 0.27683168316831686}",534483.98,508534.26
2021-09-01,2021-10-01,"{'COSMOFIRST.NS': 0.24527180909000892, 'ELECON.NS': 0.30319833646895733, 'JSWENERGY.NS': 0.3960788196851174, 'MASTEK.NS': 0.05545103475591643}",658752.27,625509.2
2021-10-01,2021-11-01,"{'JSWENERGY.NS': 0.39603960396039606, 'MASTEK.NS': 0.2079207920792079, 'TIRUMALCHM.NS': 0.39603960396039606}",602440.24,570727.88
