buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2020-01-01,2020-04-01,"{'BERGEPAINT.NS': 0.3999600039996001, 'RELAXO.NS': 0.32386761323867613, 'WHIRLPOOL.NS': 0.22627737226277372, 'PHOENIXLTD.NS': 0.04989501049895011}",88584.32,88328.32
2020-04-01,2020-07-01,"{'ABBOTINDIA.NS': 0.3999600039996001, 'ALKYLAMINE.NS': 0.17748225177482252, 'IPCALAB.NS': 0.3999600039996001, 'NESTLEIND.NS': 0.0225977402259774}",109723.47,109142.38
2020-07-01,2020-10-01,"{'IOLCP.NS': 0.3999600039996001, 'GMMPFAUDLR.NS': 0.3972602739726027, 'ALKYLAMINE.NS': 0.11338866113388661, 'JBCHEPHARM.NS': 0.0893910608939106}",137043.65,136005.87
2020-10-01,2021-01-01,"{'ALKYLAMINE.NS': 0.3999600039996001, 'IOLCP.NS': 0.3999600039996001, 'COFORGE.NS': 0.17608239176082394, 'SONATSOFTW.NS': 0.023997600239976002}",154828.75,153300.29
2021-01-01,2021-04-01,"{'TECHM.NS': 0.2158, 'TIINDIA.NS': 0.1733, 'LTIM.NS': 0.1661, 'ASTRAL.NS': 0.1467, 'BAJFINANCE.NS': 0.0954, 'DEEPAKNTR.NS': 0.0741, 'PGHL.NS': 0.0641, 'COFORGE.NS': 0.0645}",185477.54,183174.52
2021-04-01,2021-07-01,"{'LINDEINDIA.NS': 0.3745250949810038, 'TIINDIA.NS': 0.264747050589882, 'CGCL.NS': 0.14827034593081384, 'DEEPAKNTR.NS': 0.09658068386322737, 'AAVAS.NS': 0.050889822035592884, 'SONATSOFTW.NS': 0.04259148170365927, 'ASTRAL.NS': 0.011197760447910418, 'BRIGADE.NS': 0.011197760447910418}",198148.71,195176.36
2021-07-01,2021-10-01,"{'DALMIASUG.NS': 0.3999600039996001, 'ALKYLAMINE.NS': 0.23787621237876214, 'COSMOFIRST.NS': 0.19408059194080593, 'TRIVENI.NS': 0.10908909109089092, 'ADANIPOWER.NS': 0.058994100589941006}",215111.56,211389.76
2021-10-01,2022-01-03,"{'SRF.NS': 0.4000400040004, 'SONATSOFTW.NS': 0.2037203720372037, 'JBCHEPHARM.NS': 0.10361036103610359, 'NAUKRI.NS': 0.09960996099609959, 'BALRAMCHIN.NS': 0.0889088908890889, 'ALKYLAMINE.NS': 0.0671067106710671, 'LALPATHLAB.NS': 0.023102310231023097, 'BAJFINANCE.NS': 0.013901390139013899}",218459.04,214111.32
2022-01-03,2022-04-01,"{'KPRMILL.NS': 0.32, 'NEOGEN.NS': 0.2181, 'UNOMINDA.NS': 0.2023, 'TECHM.NS': 0.0975, 'SRF.NS': 0.0849, 'PERSISTENT.NS': 0.0772}",200287.14,195785.07
2022-04-01,2022-07-01,"{'GREENPANEL.NS': 0.2964, 'JBMA.NS': 0.1863, 'TRIDENT.NS': 0.1801, 'RHIM.NS': 0.1332, 'ADANIPOWER.NS': 0.0849, 'TIPSINDLTD.NS': 0.0825, 'ADANIGREEN.NS': 0.0366}",169682.36,165385.23
2022-07-01,2022-10-03,"{'ADANIPOWER.NS': 0.40168708576019285, 'BDL.NS': 0.3866238200441856, 'MAHLIFE.NS': 0.2116890941956216}",219242.88,213252.65
2022-10-03,2023-01-02,"{'ELECON.NS': 0.401888877725309, 'FCL.NS': 0.17210891188586358, 'ADANIPOWER.NS': 0.1549281623631066, 'SCHAEFFLER.NS': 0.11172510800763588, 'TDPOWERSYS.NS': 0.11142369134934191, 'TIINDIA.NS': 0.04792524866874309}",212932.18,206580.37
2023-01-02,2023-04-03,"{'ADANIENT.NS': 0.3763, 'SAFARI.NS': 0.2124, 'RHIM.NS': 0.1421, 'VBL.NS': 0.077, 'RAYMOND.NS': 0.0581, 'TIINDIA.NS': 0.0515, 'CIEINDIA.NS': 0.0426, 'SHANTIGEAR.NS': 0.04}",170851.96,165243.41
2023-04-03,2023-07-03,"{'JSL.NS': 0.40233353450010056, 'TITAGARH.NS': 0.21464494065580364, 'APARINDS.NS': 0.19774693220679943, 'JBMA.NS': 0.14182257091128542, 'USHAMART.NS': 0.04345202172601086}",252497.83,243704.09
2023-07-03,2023-10-03,"{'SAKSOFT.NS': 0.3999600039996001, 'TITAGARH.NS': 0.3999600039996001, 'SAFARI.NS': 0.10128987101289871, 'APARINDS.NS': 0.09879012098790121}",329062.88,316954.61
2023-10-03,2023-12-29,"{'PFC.NS': 0.19130000000000003, 'SAFARI.NS': 0.15750000000000003, 'NAVA.NS': 0.15780000000000002, 'POLYCAB.NS': 0.15830000000000002, 'APARINDS.NS': 0.14140000000000003, 'ELECON.NS': 0.06470000000000001, 'GRAVITA.NS': 0.06840000000000002, 'JSL.NS': 0.06060000000000001}",378299.59,363539.6
